year,loc,lat,lon,irrigation,str_emmean
1990,"University Park, NM",32.2834,106.7533,NA,27.15294625832831
1991,"University Park, NM",32.2834,106.7533,NA,24.146248212713232
1992,"University Park, NM",32.2834,106.7533,NA,28.043171006687317
1993,"University Park, NM",32.2834,106.7533,NA,28.08473784279235
1994,"University Park, NM",32.2834,106.7533,NA,29.09234564847717
1995,"University Park, NM",32.2834,106.7533,NA,30.807323145261922
1996,"University Park, NM",32.2834,106.7533,NA,28.037060170325404
2000,"University Park, NM",32.2834,106.7533,NA,31.40025098757702
2001,"University Park, NM",32.2834,106.7533,NA,30.341097374349822
2005,"University Park, NM",32.2834,106.7533,NA,29.929183312972384
2008,"University Park, NM",32.2834,106.7533,NA,31.449287825994098
2010,"University Park, NM",32.2834,106.7533,NA,32.27896068832154
2011,"University Park, NM",32.2834,106.7533,NA,36.41012728898991
2012,"University Park, NM",32.2834,106.7533,NA,35.595841574704224
1980,"W Side Field Station, CA",36.3387,120.1221,NA,24.727609893033375
1981,"W Side Field Station, CA",36.3387,120.1221,NA,28.090628835785388
1982,"W Side Field Station, CA",36.3387,120.1221,NA,28.19062883578539
1983,"W Side Field Station, CA",36.3387,120.1221,NA,29.19062883578539
1984,"W Side Field Station, CA",36.3387,120.1221,NA,29.260285603243858
1985,"W Side Field Station, CA",36.3387,120.1221,NA,27.160285603243853
1986,"W Side Field Station, CA",36.3387,120.1221,NA,28.760285603243865
1987,"W Side Field Station, CA",36.3387,120.1221,NA,26.766200264222554
1988,"W Side Field Station, CA",36.3387,120.1221,NA,21.974439284133037
1989,"W Side Field Station, CA",36.3387,120.1221,NA,28.413157385370187
1990,"W Side Field Station, CA",36.3387,120.1221,NA,33.143769485537824
1991,"W Side Field Station, CA",36.3387,120.1221,NA,29.322536908028987
1992,"W Side Field Station, CA",36.3387,120.1221,NA,30.33577197238089
1993,"W Side Field Station, CA",36.3387,120.1221,NA,29.105799325576243
1994,"W Side Field Station, CA",36.3387,120.1221,NA,30.03563392914938
1995,"W Side Field Station, CA",36.3387,120.1221,NA,32.10795935318191
1996,"W Side Field Station, CA",36.3387,120.1221,NA,33.82376311790644
1997,"W Side Field Station, CA",36.3387,120.1221,NA,28.78293186827799
1998,"W Side Field Station, CA",36.3387,120.1221,NA,33.232503013456956
1999,"W Side Field Station, CA",36.3387,120.1221,NA,31.25240321473121
2000,"W Side Field Station, CA",36.3387,120.1221,NA,31.287851812448366
2002,"W Side Field Station, CA",36.33879,120.11,NA,35.79280420835875
1980,"Wenden, AZ",33.8225,113.5416,NA,28.85136903830127
1981,"Wenden, AZ",33.8225,113.5416,NA,28.107604679862714
1982,"Wenden, AZ",33.8225,113.5416,NA,27.2430516501383
1990,"Wenden, AZ",33.8225,113.5416,NA,33.03525858702164
1991,"Wenden, AZ",33.8225,113.5416,NA,33.333371462293314
1980,"Weslaco, TX",26.1595,97.9908,NA,25.381075175619323
1981,"Weslaco, TX",26.1595,97.9908,NA,25.141734489894453
1982,"Weslaco, TX",26.1595,97.9908,NA,27.891734489894457
1983,"Weslaco, TX",26.1595,97.9908,NA,25.64173448989445
1984,"Weslaco, TX",26.1595,97.9908,NA,27.954398206229563
1985,"Weslaco, TX",26.1595,97.9908,NA,28.00995376178512
1986,"Weslaco, TX",26.1595,97.9908,NA,28.62732194266258
1988,"Weslaco, TX",26.1595,97.9908,NA,22.415747680824893
1989,"Weslaco, TX",26.1595,97.9908,NA,27.811202226279438
1990,"Weslaco, TX",26.1595,97.9908,NA,31.11353577562333
1991,"Weslaco, TX",26.1595,97.9908,NA,28.12067863276619
1992,"Weslaco, TX",26.1595,97.9908,NA,31.90639291848047
1993,"Weslaco, TX",26.1595,97.9908,NA,27.697392622816317
1994,"Weslaco, TX",26.1595,97.9908,NA,30.964059289482993
1995,"Weslaco, TX",26.1595,97.9908,NA,30.855725956149644
1996,"Weslaco, TX",26.1595,97.9908,NA,31.94414852169528
1997,"Weslaco, TX",26.1595,97.9908,NA,30.19129758018913
1998,"Weslaco, TX",26.1595,97.9908,NA,30.875398521695285
1999,"Weslaco, TX",26.1595,97.9908,NA,31.285582479416085
2000,"Weslaco, TX",26.1595,97.9908,NA,31.230026923860542
2001,"Weslaco, TX",26.1595,97.9908,NA,32.063360257193864
2002,"Weslaco, TX",26.1595,97.9908,NA,35.20064959237751
2003,"Weslaco, TX",26.1595,97.9908,NA,31.610004368597384
2004,"Weslaco, TX",26.1595,97.9908,NA,30.46793737351323
2005,"Weslaco, TX",26.1595,97.9908,NA,28.535718782860766
2006,"Weslaco, TX",26.1595,97.9908,NA,31.813496560638548
2007,"Weslaco, TX",26.1595,97.9908,NA,31.702385449527437
2008,"Weslaco, TX",26.1595,97.9908,NA,32.239914454022895
2009,"Weslaco, TX",26.1595,97.9908,NA,31.569397369234093
2010,"Weslaco, TX",26.1595,97.9908,NA,32.80525229022133
2011,"Weslaco, TX",26.1595,97.9908,NA,32.680799221653224
2012,"Weslaco, TX",26.1595,97.9908,NA,32.61609519154743
2013,"Weslaco, TX",26.1595,97.9908,NA,32.89595667011521
2014,"Weslaco, TX",26.1595,97.9908,NA,33.67140092967345
2015,"Weslaco, TX",26.1595,97.9908,NA,31.626956485229027
2016,"Weslaco, TX",26.1595,97.9908,NA,32.59362315189567
2017,"Weslaco, TX",26.1595,97.9908,NA,32.05393018103503
2018,"Weslaco, TX",26.1595,97.9908,NA,32.90725137281268
2019,"Weslaco, TX",26.1595,97.9908,NA,35.745596847701705
1982,"Yuma, AZ",32.6927,114.6277,NA,25.899621453103503
1987,"Yuma, AZ",32.6927,114.6277,NA,25.814759102000462
1988,"Yuma, AZ",32.6927,114.6277,NA,19.00775960405951
1990,"Yuma, AZ",32.6927,114.6277,NA,29.835258587021645
1991,"Yuma, AZ",32.6927,114.6277,NA,34.25837146229332
1992,"Yuma, AZ",32.6927,114.6277,NA,26.141581090135332
1993,"Yuma, AZ",32.6927,114.6277,NA,27.55408845545552
