"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_hvi","ui","str","rd","b","mic_hvi"
93,20,"EAS",36,"Florence, SC",689,2,125,1.07,0.54,194,8.5,5.2,10,83.7,27.1,75,8,5.6
93,20,"EAS",36,"Florence, SC",697,1,111,1.07,0.55,177,8,5.2,10,82.1,26.6,73.1,8.9,5.1
93,20,"EAS",36,"Florence, SC",697,2,114,1.03,0.51,188,8.8,5.3,9.9,81.1,27,72.1,8.5,5.3
93,20,"EAS",36,"Florence, SC",731,1,155,1.13,0.56,240,7,4.8,10,84.5,31.7,73.5,8.6,4.8
93,20,"EAS",36,"Florence, SC",731,2,151,1.15,0.57,211,8,4.8,10,83.7,32.1,72.9,8.6,4.9
93,20,"EAS",36,"Florence, SC",741,1,137,1.05,0.51,206,7.5,5.1,10,82.6,31.9,74.2,8.7,5
93,20,"EAS",36,"Florence, SC",741,2,143,1.06,0.55,216,7.5,4.8,10,82.9,33.2,74,8.7,5.1
93,20,"EAS",36,"Florence, SC",750,1,132,1.07,0.53,190,8.8,5.5,11,82.8,28.3,72.2,9.1,5.4
93,20,"EAS",36,"Florence, SC",750,2,130,1.07,0.54,199,9.5,5.3,11,84.3,28.5,70.8,8.9,5.4
93,20,"EAS",36,"Florence, SC",829,1,131,1.07,0.54,218,8.3,5.5,10,82.8,33.9,73.5,7.9,5.4
93,20,"EAS",36,"Florence, SC",829,2,137,1.07,0.55,209,8.3,5.1,10,83.5,32,74.9,8.4,5.2
93,20,"EAS",36,"Florence, SC",831,1,131,1.11,0.56,210,8,5.1,10,83.3,28.8,74.7,8.4,4.8
93,20,"EAS",36,"Florence, SC",831,2,134,1.1,0.56,214,8,5.3,10,81.2,31.9,73,8.6,5
93,20,"EAS",36,"Florence, SC",834,1,140,1.09,0.55,215,8,5.1,10,83.8,33.1,75.6,8.3,4.9
93,20,"EAS",36,"Florence, SC",834,2,145,1.07,0.53,210,8,5.2,10,83.4,32.7,75.3,8.5,5.3
93,20,"EAS",36,"Florence, SC",849,1,140,1.06,0.54,195,8.3,5,10,82.3,31.2,76.8,8.8,5.2
93,20,"EAS",36,"Florence, SC",849,2,135,1.05,0.54,202,7.3,5.6,10,80.9,31.6,73.2,8.6,5.5
93,20,"EAS",36,"Florence, SC",857,1,126,1.11,0.56,195,9,5.2,11,84.3,30.1,76.1,8,5.3
93,20,"EAS",36,"Florence, SC",857,2,130,1.11,0.55,207,9,5.4,10,82.9,30.9,74.8,8,5.4
93,20,"EAS",36,"Florence, SC",859,1,132,1.04,0.52,206,7.5,4.9,10,83.1,30.6,72.5,8.6,5.2
93,20,"EAS",36,"Florence, SC",859,2,131,1.04,0.51,212,7.3,5.5,10,83.1,30.7,73.1,8.7,5.4
93,20,"EAS",36,"Florence, SC",865,1,132,1.09,0.56,213,8.8,4.9,10,83.8,32.5,73.4,8.6,5.2
93,20,"EAS",36,"Florence, SC",865,2,142,1.08,0.55,222,8.3,4.9,10,81.7,30.3,71.8,8.6,5.2
93,20,"EAS",36,"Florence, SC",882,1,139,1.08,0.55,205,8.3,5.1,10,82.8,30.8,74.9,8.5,5
93,20,"EAS",36,"Florence, SC",882,2,127,1.08,0.53,203,8,5.5,10,83.7,30.3,75.7,8.4,5.4
93,20,"EAS",36,"Florence, SC",893,1,135,1.07,0.53,212,9,5.2,10,83.8,30.3,72.6,9.4,5.4
93,20,"EAS",36,"Florence, SC",893,2,139,1.08,0.54,226,8.3,5.2,10,83.6,31.3,72.9,8.4,5.2
93,20,"EAS",36,"Florence, SC",915,1,145,1.07,0.56,227,8.5,5.2,11,83.4,33.6,72.6,8.4,5.4
93,20,"EAS",36,"Florence, SC",915,2,147,1.08,0.57,228,9.3,5.3,11,83.7,34.4,72.1,8.7,5.4
93,20,"EAS",87,"Belle Mina, AL",578,1,136,1.05,0.53,230,8.5,4.6,6.2,83.1,27.7,64.4,7.1,4.5
93,20,"EAS",87,"Belle Mina, AL",578,2,126,1.06,0.55,216,8.3,4.6,6,83.9,26.9,67.1,7.6,4.8
93,20,"EAS",87,"Belle Mina, AL",649,1,131,1.09,0.53,208,6.8,5.3,5,82,27.2,69.2,7.7,5.4
93,20,"EAS",87,"Belle Mina, AL",649,2,133,1.08,0.53,227,6.5,5.7,5.4,82.9,28.4,68.2,7.7,5.3
93,20,"EAS",87,"Belle Mina, AL",654,1,170,1.12,0.56,244,6.3,4.9,6.1,83.7,28.7,70.8,8.1,5
93,20,"EAS",87,"Belle Mina, AL",654,2,149,1.1,0.52,232,6,4.8,5.2,82.1,28.2,67.7,7.6,4.8
93,20,"EAS",87,"Belle Mina, AL",689,1,115,1.12,0.55,189,8.3,5.2,6.3,84,24.9,68.8,7.4,5.4
93,20,"EAS",87,"Belle Mina, AL",689,2,119,1.11,0.54,207,8,4.4,7,83.9,26.4,64.9,7.5,4.6
93,20,"EAS",87,"Belle Mina, AL",697,1,114,1.11,0.52,188,8,5.5,5.2,82.6,25.3,65.5,7.3,5.1
93,20,"EAS",87,"Belle Mina, AL",697,2,111,1.1,0.52,185,7.5,4.8,5.6,81.3,24.8,64.8,7.9,4.7
93,20,"EAS",87,"Belle Mina, AL",731,1,155,1.19,0.56,239,6,4.3,5.7,83.4,31.8,66.5,8.4,4.2
93,20,"EAS",87,"Belle Mina, AL",731,2,148,1.14,0.56,243,6.5,4.7,6,82.5,32.4,66.2,7.4,4.2
93,20,"EAS",87,"Belle Mina, AL",741,1,136,1.11,0.53,217,7,5.3,5.6,82.7,29.1,65.7,7.3,5.2
93,20,"EAS",87,"Belle Mina, AL",741,2,118,1.09,0.53,223,6.5,5.5,5.2,83.5,26.8,65.8,7.1,5.5
93,20,"EAS",87,"Belle Mina, AL",750,1,123,1.11,0.55,217,8,5.2,6.9,81.9,26.8,61.4,7.4,5.1
93,20,"EAS",87,"Belle Mina, AL",750,2,120,1.1,0.56,223,8.3,5.1,6.7,81.5,26,63.7,8.6,5.2
93,20,"EAS",87,"Belle Mina, AL",829,1,139,1.12,0.54,228,6.5,5.4,5.6,83.5,28.4,69.8,8.1,5.3
93,20,"EAS",87,"Belle Mina, AL",829,2,119,1.11,0.54,222,6.5,5.1,5.6,81.4,26.3,68.3,8.7,5
93,20,"EAS",87,"Belle Mina, AL",831,1,131,1.15,0.55,218,6.8,4.7,5.1,82.6,27.4,65.9,7.2,4.9
93,20,"EAS",87,"Belle Mina, AL",831,2,129,1.12,0.54,216,7,4.7,5.3,82.1,27,65.1,7.6,5
93,20,"EAS",87,"Belle Mina, AL",834,1,132,1.13,0.55,231,6.5,5.3,5.6,83.4,29.2,64.7,7.2,5.3
93,20,"EAS",87,"Belle Mina, AL",834,2,139,1.11,0.55,224,7.5,5.3,5.8,83.4,27.9,69.5,8.7,5.2
93,20,"EAS",87,"Belle Mina, AL",849,1,141,1.1,0.54,230,6.5,5.4,4.7,79.6,26.4,68,7.5,5.4
93,20,"EAS",87,"Belle Mina, AL",849,2,128,1.1,0.54,224,7,5.4,5.3,82.1,26.5,65.6,7.8,5.7
93,20,"EAS",87,"Belle Mina, AL",857,1,116,1.12,0.54,206,7.8,5.5,6.1,84.1,26.7,70.9,7.2,5.6
93,20,"EAS",87,"Belle Mina, AL",857,2,121,1.1,0.54,227,7.5,5.5,6.1,83.5,26.7,65.9,7.4,5.5
93,20,"EAS",87,"Belle Mina, AL",859,1,135,1.11,0.54,227,7,5,5.5,83.6,26.9,65.1,7.5,4.7
93,20,"EAS",87,"Belle Mina, AL",859,2,126,1.13,0.56,215,6.5,5.2,6,81.8,28.2,61.2,7.2,5.1
93,20,"EAS",87,"Belle Mina, AL",865,1,135,1.13,0.55,226,8,4.9,6.2,82.8,29.3,67,7.3,4.8
93,20,"EAS",87,"Belle Mina, AL",865,2,126,1.11,0.53,225,7.3,5.1,6,82.4,28.5,66.3,8.1,5.1
93,20,"EAS",87,"Belle Mina, AL",882,1,130,1.09,0.53,216,6.8,5.4,5.9,82.8,27,66.8,8.2,5
93,20,"EAS",87,"Belle Mina, AL",882,2,128,1.08,0.53,223,7.3,5.1,5.5,82.5,25.8,66.9,8.4,5.3
93,20,"EAS",87,"Belle Mina, AL",893,1,127,1.09,0.55,225,7.5,5.2,6.2,83.2,27.7,62.8,8.2,5.2
93,20,"EAS",87,"Belle Mina, AL",893,2,131,1.11,0.53,230,7.5,5.2,6.7,83.6,28.8,66.1,8.8,5.1
93,20,"EAS",87,"Belle Mina, AL",915,1,148,1.11,0.55,230,8,5.3,6.8,84.7,28.2,62.4,7.5,5.2
93,20,"EAS",87,"Belle Mina, AL",915,2,140,1.08,0.52,228,8.3,5.6,6.3,82.5,26.9,64,7.7,5.4
93,30,"CEN",19,"College Station, TX",578,1,141,1.06,0.53,229,8,4.5,10,83.1,30.1,64.7,6.9,4.3
93,30,"CEN",19,"College Station, TX",578,3,136,1.06,0.51,223,8,4.1,10,82.5,29.1,64.9,5.5,3.9
93,30,"CEN",19,"College Station, TX",649,1,136,1.13,0.54,222,6.3,4.4,9.1,80.3,29.5,66.6,6.3,4.3
93,30,"CEN",19,"College Station, TX",649,3,133,1.12,0.53,220,6.5,4.5,9.3,81.2,29.4,66.1,6.6,4.6
93,30,"CEN",19,"College Station, TX",689,1,115,1.14,0.54,183,7.5,3.7,8.6,81.8,22.7,66.1,6.1,3.9
93,30,"CEN",19,"College Station, TX",689,3,105,1.15,0.53,172,7.5,4.8,9.3,82,22.1,63.9,5.4,4.8
93,30,"CEN",19,"College Station, TX",731,1,158,1.2,0.56,222,6.3,3.8,8.8,83.3,29.3,66.5,6.8,3.9
93,30,"CEN",19,"College Station, TX",731,3,164,1.21,0.57,246,5.8,4.1,8.9,81.8,28.9,67.1,6.2,4
93,30,"CEN",19,"College Station, TX",750,1,118,1.18,0.57,208,7.3,4.2,10,83,26.4,60.4,6.3,4.1
93,30,"CEN",19,"College Station, TX",750,3,123,1.13,0.55,207,7.8,4.9,10,82.7,28,57.6,5.9,4.6
93,30,"CEN",19,"College Station, TX",893,1,151,1.18,0.55,220,7.8,3.7,9.3,82.7,26,64.9,7,3.7
93,30,"CEN",19,"College Station, TX",893,3,130,1.17,0.54,194,7.8,4.2,9.5,82.2,27.5,64.7,6.6,4
93,30,"CEN",21,"Weslaco, TX",578,1,114,1.11,0.56,198,8.3,4.4,10,83,25.8,65.3,7.2,4.6
93,30,"CEN",21,"Weslaco, TX",578,3,120,1.11,0.57,210,8,4.7,10,82.5,28.4,65.2,7.7,4.6
93,30,"CEN",21,"Weslaco, TX",649,1,132,1.13,0.54,216,6.8,4.8,9.5,82.5,29.4,64.4,7.3,4.7
93,30,"CEN",21,"Weslaco, TX",649,3,133,1.13,0.53,205,6.8,5.1,9.5,82.6,27.3,65.9,7.4,4.9
93,30,"CEN",21,"Weslaco, TX",689,1,115,1.17,0.56,181,8.8,4.6,9.7,83.5,22.6,67.3,6.9,4.6
93,30,"CEN",21,"Weslaco, TX",689,3,110,1.15,0.53,176,8.5,4.3,9.7,83.8,22.5,70.7,7.3,4.6
93,30,"CEN",21,"Weslaco, TX",731,1,148,1.2,0.55,224,6,4.4,9.2,83.5,27,64.1,7.2,4.2
93,30,"CEN",21,"Weslaco, TX",731,3,155,1.21,0.56,231,6.5,4,9.3,84,29.1,67.2,8,4.1
93,30,"CEN",21,"Weslaco, TX",750,1,126,1.13,0.55,201,7.8,4.5,9.8,81.6,27,65.9,7.6,4.3
93,30,"CEN",21,"Weslaco, TX",750,3,129,1.13,0.55,207,8.3,4.4,9.8,84.1,25.1,67.3,8.4,4.3
93,30,"CEN",21,"Weslaco, TX",893,1,137,1.16,0.56,200,8.3,4.4,10,82.9,26.5,67.8,8.6,4.5
93,30,"CEN",21,"Weslaco, TX",893,3,139,1.15,0.55,205,8,4.2,10,83.3,27.2,68.2,8.3,4.3
93,30,"CEN",23,"Bossier City, LA",578,1,140,1.09,0.54,250,7.5,5.1,10,84.2,33.1,74.1,7.5,5.2
93,30,"CEN",23,"Bossier City, LA",578,2,137,1.03,0.53,234,6.5,5.1,10,84.1,30.7,73.8,7.3,5.3
93,30,"CEN",23,"Bossier City, LA",649,1,141,1.12,0.56,222,6.3,5.5,9.8,84.9,33,72.4,6.9,5.4
93,30,"CEN",23,"Bossier City, LA",649,2,131,1.11,0.55,227,5.3,5.3,9.7,83,32.4,74,7.5,5.4
93,30,"CEN",23,"Bossier City, LA",689,1,121,1.12,0.56,195,7,5.3,9.6,84.2,26.9,72,6.6,5.2
93,30,"CEN",23,"Bossier City, LA",689,2,125,1.12,0.54,206,6.8,5.2,10,84,26.5,72.1,6.2,5.4
93,30,"CEN",23,"Bossier City, LA",731,1,174,1.19,0.59,252,5.8,4.6,9.8,84.8,32.3,70.9,7,4.8
93,30,"CEN",23,"Bossier City, LA",731,2,161,1.17,0.58,259,5.3,5.2,9.6,84.8,33.9,72.8,7.9,4.7
93,30,"CEN",23,"Bossier City, LA",750,1,141,1.19,0.59,236,6.8,4.9,10,85.4,31.5,71.7,7.5,5
93,30,"CEN",23,"Bossier City, LA",750,2,131,1.13,0.56,210,7,4.9,10,85.4,29.9,69.4,7.2,5.2
93,30,"CEN",23,"Bossier City, LA",893,1,143,1.14,0.56,227,6.5,5,10,84.5,30.5,72.1,7.7,5.1
93,30,"CEN",23,"Bossier City, LA",893,2,138,1.15,0.57,231,6.8,4.9,9.9,84.4,30.5,72,8.7,5.2
93,30,"CEN",72,"Beeville, TX",578,1,118,1.02,0.51,188,7.8,4.7,10,83,26.7,70.1,7.2,4.2
93,30,"CEN",72,"Beeville, TX",578,2,124,1.02,0.52,193,8.5,4.5,10,82.4,28.8,70.9,7.8,4.7
93,30,"CEN",72,"Beeville, TX",649,1,113,1.02,0.49,175,7.8,4.6,9.2,79.8,26.7,70.9,7.4,4.7
93,30,"CEN",72,"Beeville, TX",649,2,122,1,0.48,195,6.8,4.6,9.3,79.7,28,72.5,7.5,4.5
93,30,"CEN",72,"Beeville, TX",689,1,103,1.03,0.47,166,8.5,4.5,9.7,81.3,22.8,71.2,7.1,4.4
93,30,"CEN",72,"Beeville, TX",689,2,107,1.08,0.5,180,8.3,4.4,9.3,83,22.7,68,7.5,4.5
93,30,"CEN",72,"Beeville, TX",731,1,144,1.1,0.52,216,6.3,4.9,9.1,82.9,28.2,67.5,7.4,4.4
93,30,"CEN",72,"Beeville, TX",731,2,119,1.07,0.53,179,7.3,4.3,8.9,80.8,25.6,67.7,7.7,4.2
93,30,"CEN",72,"Beeville, TX",750,1,122,1.04,0.54,188,8.3,4.7,10,81.9,27.2,65.5,8.2,4.9
93,30,"CEN",72,"Beeville, TX",750,2,125,1.06,0.54,191,7.8,4.5,10,83.3,28,68.3,8.3,4.5
93,30,"CEN",72,"Beeville, TX",893,1,119,1.09,0.53,183,8,4.7,9.9,82.4,25.2,69.2,8.4,4.6
93,30,"CEN",72,"Beeville, TX",893,2,129,1.08,0.55,193,7.8,4.6,10,82,26,68.8,10,5
93,40,"DEL",24,"Saint Joseph, LA",473,1,119,1.1,0.54,193,7.3,5,9.8,83.7,25.4,75.8,6.9,5
93,40,"DEL",24,"Saint Joseph, LA",473,2,121,1.1,0.53,196,6,4.7,9.4,83.9,25.9,77.6,7,4.6
93,40,"DEL",24,"Saint Joseph, LA",578,1,140,1.07,0.54,230,7.3,4.8,9.9,83,30.5,75.8,7.8,4.8
93,40,"DEL",24,"Saint Joseph, LA",578,2,146,1.07,0.55,217,7,4.8,9.8,83.1,31.2,74.8,7.2,4.5
93,40,"DEL",24,"Saint Joseph, LA",649,1,138,1.14,0.56,227,5.3,4.7,9.4,83.3,29.8,75.2,7,5.4
93,40,"DEL",24,"Saint Joseph, LA",649,2,136,1.13,0.54,226,6,4.9,9.2,83.2,30.7,76.8,7.4,5
93,40,"DEL",24,"Saint Joseph, LA",689,1,119,1.15,0.55,183,7,4.8,9.4,84.2,23.9,77.7,7.1,4.6
93,40,"DEL",24,"Saint Joseph, LA",689,2,125,1.14,0.54,198,6.8,4.9,9.2,84.2,25,77.1,7.3,5
93,40,"DEL",24,"Saint Joseph, LA",697,1,122,1.15,0.56,200,6.8,4.8,9.4,82.8,28.8,75.7,7.5,4.9
93,40,"DEL",24,"Saint Joseph, LA",697,2,118,1.15,0.56,194,7,4.7,8.9,82.7,26.4,74.8,7.8,5
93,40,"DEL",24,"Saint Joseph, LA",731,1,165,1.17,0.58,264,4.8,4.4,9.4,85.2,32.2,75.7,8.1,4.5
93,40,"DEL",24,"Saint Joseph, LA",731,2,165,1.17,0.57,266,4.8,4.5,9.4,84,33.5,74.8,6.8,4.5
93,40,"DEL",24,"Saint Joseph, LA",750,1,128,1.13,0.55,215,7,4.8,10,84.1,27.8,73.4,7.4,4.8
93,40,"DEL",24,"Saint Joseph, LA",750,2,143,1.13,0.57,227,6.8,5.1,10,84.9,30.2,73.4,7.9,4.8
93,40,"DEL",24,"Saint Joseph, LA",857,1,117,1.12,0.54,203,6.5,5.1,9.7,81.9,27.4,78,7.2,5.4
93,40,"DEL",24,"Saint Joseph, LA",857,2,116,1.11,0.54,206,6.3,5.2,9.6,84.6,28.9,77.6,7.3,5.2
93,40,"DEL",24,"Saint Joseph, LA",882,1,143,1.11,0.54,212,6,5,9.4,82.6,30.8,76.3,7.6,4.7
93,40,"DEL",24,"Saint Joseph, LA",882,2,145,1.11,0.53,227,5,5,9.7,83.8,30.9,78.2,7.3,5.1
93,40,"DEL",24,"Saint Joseph, LA",893,1,145,1.17,0.58,239,7,4.6,10,84.1,31,74.7,8.1,4.6
93,40,"DEL",24,"Saint Joseph, LA",893,2,146,1.19,0.6,231,7.3,4.7,10,85.4,30.1,75.6,7.6,4.6
93,40,"DEL",25,"Stoneville, MS",473,2,127,1.13,0.57,196,7.5,4.4,9.7,81.8,27.1,72.7,7.5,4.2
93,40,"DEL",25,"Stoneville, MS",473,5,130,1.1,0.54,186,8,4.5,9.6,82.8,26.3,72.6,7.4,4.4
93,40,"DEL",25,"Stoneville, MS",578,2,144,1.15,0.58,227,6.5,5.1,9.6,82.7,31,69.3,7.8,5
93,40,"DEL",25,"Stoneville, MS",578,5,140,1.12,0.55,231,8.8,4.8,10,83,32.2,68.9,7.8,4.6
93,40,"DEL",25,"Stoneville, MS",649,2,147,1.12,0.56,219,6.3,5,9.8,83.1,33.8,68.4,8.3,4.8
93,40,"DEL",25,"Stoneville, MS",649,5,145,1.12,0.57,227,6,5,9.8,83,33.7,69.1,7.9,5
93,40,"DEL",25,"Stoneville, MS",689,2,128,1.15,0.55,206,7.5,4.7,9.5,82.5,26,72.4,7,4.5
93,40,"DEL",25,"Stoneville, MS",689,5,130,1.14,0.55,189,8,4.4,9.7,81.9,26.3,71.2,6.9,4.5
93,40,"DEL",25,"Stoneville, MS",697,2,131,1.15,0.56,187,7.5,4.2,9.3,82.8,27.5,70.7,7.6,4.1
93,40,"DEL",25,"Stoneville, MS",697,5,130,1.14,0.54,195,7,4.5,9.7,82.3,28.7,72.8,7.8,4.4
93,40,"DEL",25,"Stoneville, MS",731,2,172,1.18,0.58,255,6.3,4.3,9.6,83.1,35.3,69.2,7.8,4.1
93,40,"DEL",25,"Stoneville, MS",731,5,170,1.18,0.57,257,6,4.2,9.8,82.2,35.2,69.5,8.4,4.2
93,40,"DEL",25,"Stoneville, MS",750,2,141,1.14,0.57,215,7.5,4.5,10,82.4,30.4,68,7.8,4.4
93,40,"DEL",25,"Stoneville, MS",750,5,141,1.12,0.54,224,7.8,4.4,10,82.5,29.4,69.5,8.3,4.2
93,40,"DEL",25,"Stoneville, MS",857,2,133,1.11,0.56,216,7,5.2,10,82.6,30.2,71,7.7,5.2
93,40,"DEL",25,"Stoneville, MS",857,5,134,1.12,0.55,223,7.5,5.2,10,83.9,29.7,70.8,7.8,5.1
93,40,"DEL",25,"Stoneville, MS",882,2,145,1.11,0.54,243,7.3,4.8,9.9,83,33,71.9,8,4.7
93,40,"DEL",25,"Stoneville, MS",882,5,142,1.11,0.54,234,7,4.7,9.7,82.1,32.1,70.3,7.9,4.7
93,40,"DEL",25,"Stoneville, MS",893,2,155,1.2,0.59,246,7.3,4.3,10,82.8,32.1,69.2,7.7,4.1
93,40,"DEL",25,"Stoneville, MS",893,5,153,1.19,0.57,245,8,4.3,10,83,34.3,70.4,8.2,4.1
93,40,"DEL",27,"Clarkedale, AR",473,1,114,1.15,0.54,185,7.8,4.4,7.1,83.4,24.9,71.5,8.8,4.6
93,40,"DEL",27,"Clarkedale, AR",473,3,119,1.16,0.55,195,7.8,4.1,6.8,82.8,29.2,72.2,8,3.1
93,40,"DEL",27,"Clarkedale, AR",578,1,133,1.12,0.56,227,7.3,4.4,6.5,84.3,27.8,66.9,7.8,4.6
93,40,"DEL",27,"Clarkedale, AR",578,3,132,1.13,0.57,220,8.5,4.6,6.6,84.3,27.2,71.9,6.8,4.5
93,40,"DEL",27,"Clarkedale, AR",649,1,142,1.17,0.55,210,7,4.6,5.7,84.1,30.4,72.5,8.1,4.7
93,40,"DEL",27,"Clarkedale, AR",649,3,136,1.17,0.55,221,6,4.2,5.5,82.1,27.9,72.6,8.1,4.5
93,40,"DEL",27,"Clarkedale, AR",689,1,123,1.17,0.54,182,8,4.3,6.6,82.5,25.6,72.4,7.5,4.8
93,40,"DEL",27,"Clarkedale, AR",689,3,116,1.17,0.54,190,8,4.2,5.8,81.1,26.4,72.4,7.9,4
93,40,"DEL",27,"Clarkedale, AR",697,1,121,1.15,0.56,196,7,4.2,6.1,82.2,28.4,71.2,8.5,4.2
93,40,"DEL",27,"Clarkedale, AR",697,3,120,1.12,0.55,193,7,4.2,5.5,82.3,28.6,71.9,10,3.9
93,40,"DEL",27,"Clarkedale, AR",731,1,166,1.19,0.56,273,6,3.9,5.7,83.2,32.4,73.9,8.6,4
93,40,"DEL",27,"Clarkedale, AR",731,3,163,1.2,0.55,264,6,3.9,5.1,83.4,33.6,71.8,8.2,3.8
93,40,"DEL",27,"Clarkedale, AR",750,1,136,1.15,0.55,203,7.3,4.2,6.7,82,26.4,66.2,8.1,4.6
92,40,"DEL",27,"Clarkedale, AR",750,3,135,1.17,0.54,201,8,3.8,6.8,83.8,29.2,68.1,8.3,3.7
93,40,"DEL",27,"Clarkedale, AR",857,1,123,1.17,0.53,212,7,4.4,6.4,84,29.6,74.7,8.7,4.3
93,40,"DEL",27,"Clarkedale, AR",857,3,118,1.17,0.56,202,7,4.7,6,82.6,27.2,73.1,7.7,4.8
93,40,"DEL",27,"Clarkedale, AR",882,1,142,1.18,0.58,220,6,4.5,5.3,83,29.8,72,8,4.2
93,40,"DEL",27,"Clarkedale, AR",882,3,148,1.17,0.55,224,7,4.2,5.9,82.7,29.1,72.4,7.4,4.1
93,40,"DEL",27,"Clarkedale, AR",893,1,144,1.16,0.56,215,5.8,4.4,6.2,84.6,28.9,68.2,8.4,4.4
92,40,"DEL",27,"Clarkedale, AR",893,3,145,1.17,0.54,220,6.8,4,6.9,85,33.4,72.1,8.9,3.8
93,40,"DEL",75,"Portageville, MO",473,1,118,1.13,0.56,199,8,4.5,5.4,83,27.3,70.7,8.3,4.7
93,40,"DEL",75,"Portageville, MO",473,2,120,1.13,0.54,195,7.8,4.3,6,83.3,25.6,69.8,9,4.7
93,40,"DEL",75,"Portageville, MO",578,1,143,1.15,0.57,245,8,4.6,6.2,84.2,30,71.3,7.7,4.6
93,40,"DEL",75,"Portageville, MO",578,2,143,1.16,0.58,234,7.8,4.3,6.4,84.7,30.5,71.5,8.2,4.5
93,40,"DEL",75,"Portageville, MO",649,1,131,1.15,0.55,222,6.5,4.6,5.2,83.4,29.3,68.5,8.3,4.8
93,40,"DEL",75,"Portageville, MO",649,2,135,1.17,0.56,237,6.8,4.6,5.5,83.4,29.8,70.2,8.6,4.8
93,40,"DEL",75,"Portageville, MO",689,1,127,1.16,0.55,206,8,4.5,6.1,84.2,26.3,71.6,7.8,4.6
93,40,"DEL",75,"Portageville, MO",689,2,127,1.16,0.55,206,7.5,4.4,5.9,83.3,26.7,73.8,8,4.5
93,40,"DEL",75,"Portageville, MO",697,1,128,1.13,0.57,209,7,5,5.2,83.8,27.9,72,8.5,4.9
93,40,"DEL",75,"Portageville, MO",697,2,125,1.13,0.55,216,7.3,4.7,5.3,84,26.9,69.2,8.9,5
93,40,"DEL",75,"Portageville, MO",731,1,168,1.19,0.58,259,6,4.1,5,83.6,33.3,71.2,8.3,4.4
93,40,"DEL",75,"Portageville, MO",731,2,157,1.18,0.57,267,6.5,4.1,5.2,83,34.2,70.2,8.5,4.1
93,40,"DEL",75,"Portageville, MO",857,1,128,1.15,0.56,224,7.8,4.9,5.8,83.8,28.2,73.2,8.2,5.1
93,40,"DEL",75,"Portageville, MO",857,2,132,1.15,0.55,213,7.3,4.8,6.2,83.5,27.1,71.6,7.8,5.1
93,40,"DEL",75,"Portageville, MO",882,1,145,1.16,0.57,219,7,4.7,5.7,83.5,29.5,69.7,8.2,4.8
93,40,"DEL",75,"Portageville, MO",882,2,138,1.15,0.57,217,6.8,4.8,5,84,28.6,71.3,8.5,5
93,40,"DEL",75,"Portageville, MO",893,1,138,1.16,0.55,241,7.3,4.6,6.2,84.5,30.6,71.8,8.7,4.7
93,40,"DEL",75,"Portageville, MO",893,2,133,1.16,0.55,219,8.3,4.6,6.2,85.8,33.3,70.8,8.7,4.7
93,52,"WES",7,"University Park, NM",450,1,132,1.17,0.59,181,7.8,4.7,10,84.3,26.7,77.4,8.6,4.7
93,52,"WES",7,"University Park, NM",450,2,132,1.12,0.55,186,7.5,4.7,9.7,82.5,23.7,80.7,8.7,4.7
93,52,"WES",7,"University Park, NM",578,1,128,1.08,0.56,200,10.3,4.7,11,83.2,26,78.9,8.1,5.1
93,52,"WES",7,"University Park, NM",578,2,129,1.08,0.56,214,9.3,5.1,11,82.2,28.7,78.3,8.5,5
93,52,"WES",7,"University Park, NM",649,1,139,1.2,0.6,208,8,4.9,10,83.6,27.3,79.1,8.7,4.4
93,52,"WES",7,"University Park, NM",649,2,144,1.21,0.58,205,8,4.5,10,83.2,26.4,76.7,8,4.9
93,52,"WES",7,"University Park, NM",689,1,117,1.2,0.58,167,9,4.5,11,84.4,22.9,81.8,8.4,4.7
93,52,"WES",7,"University Park, NM",689,2,117,1.19,0.57,170,9,4.9,11,83.1,23.1,79.1,8.3,4.8
93,52,"WES",7,"University Park, NM",706,1,135,1.12,0.56,191,7.3,5.3,10,83.1,25.9,75.9,7.8,5.2
93,52,"WES",7,"University Park, NM",706,2,139,1.16,0.58,202,6,5.4,10,85,27.3,76,8.2,5.4
93,52,"WES",7,"University Park, NM",731,1,155,1.21,0.59,225,6.5,4.4,10,84,29.6,80.1,8.9,4.4
93,52,"WES",7,"University Park, NM",731,2,153,1.21,0.6,234,7,4.5,10,83.1,29.6,77,8.5,4.5
93,52,"WES",7,"University Park, NM",749,1,157,1.18,0.6,226,7.8,4.4,10,85.6,29.7,78.5,8.4,4.4
93,52,"WES",7,"University Park, NM",749,2,165,1.17,0.6,224,7,4.9,10,84,30.7,80.6,8.4,4.7
93,52,"WES",7,"University Park, NM",756,1,168,1.17,0.61,248,7,4.4,10,84.1,30.9,78.9,8.4,4.3
93,52,"WES",7,"University Park, NM",756,2,168,1.19,0.6,249,7,4.5,10,83.4,31.2,78.1,8.4,4.5
93,52,"WES",7,"University Park, NM",788,1,152,1.17,0.59,230,6.8,4.8,10,84.8,28.8,80.3,8.5,4.6
93,52,"WES",7,"University Park, NM",788,2,147,1.17,0.57,236,7.3,4.8,10,83.5,32.1,80.9,8.4,4.6
93,52,"WES",7,"University Park, NM",826,1,158,1.21,0.62,238,7,4.8,10,84.9,31.1,79.8,8.1,4.6
93,52,"WES",7,"University Park, NM",826,2,162,1.21,0.6,248,6.5,4.5,10,85.4,32,79.6,8.3,4.6
