"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","length","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt"
34,".",4,12,"PLA",41,"Chickasha (irri)",1213,"fm 5013",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"93",4,12,"PLA",41,"Chickasha (irri)",1214,"pm 2167rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"94",4,12,"PLA",41,"Chickasha (irri)",1214,"pm 2167rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1214,"pm 2167rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1214,"pm 2167rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1214,"pm 2167rr",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"95",4,12,"PLA",41,"Chickasha (irri)",1215,"pm 2266rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"96",4,12,"PLA",41,"Chickasha (irri)",1215,"pm 2266rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1215,"pm 2266rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1215,"pm 2266rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1215,"pm 2266rr",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"99",4,12,"PLA",41,"Chickasha (irri)",1216,"stv 2454rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"100",4,12,"PLA",41,"Chickasha (irri)",1216,"stv 2454rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1216,"stv 2454rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1216,"stv 2454rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1216,"stv 2454rr",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"103",4,12,"PLA",41,"Chickasha (irri)",1217,"tamcot luxor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"104",4,12,"PLA",41,"Chickasha (irri)",1217,"tamcot luxor",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1217,"tamcot luxor",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1217,"tamcot luxor",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,".",4,12,"PLA",41,"Chickasha (irri)",1217,"tamcot luxor",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"49",4,12,"PLA",191,"Tipton, OK",971,"stv 474",1,1,81.7,30,8.7,5.7,70,10,5.5,7.3,21.5,0.52,1.05,114
34,"50",4,12,"PLA",191,"Tipton, OK",971,"stv 474",2,1,82.4,31,8.7,5.7,68,9.8,5.8,7.3,21.2,0.53,1.06,114
34,"33",4,12,"PLA",191,"Tipton, OK",1019,"all tex atlas",1,1,82,30,8.5,4.9,70,8.5,5.1,8.5,23.1,0.51,1.03,118
34,"34",4,12,"PLA",191,"Tipton, OK",1019,"all tex atlas",2,1,82.3,32,9,5.5,69,8.9,5.4,8,23.5,0.54,1.06,121
34,"27",4,12,"PLA",191,"Tipton, OK",1128,"acala 1517-99",1,1.1,82.1,34,9,5,67,10,4.8,7.5,27,0.58,1.13,158
34,"28",4,12,"PLA",191,"Tipton, OK",1128,"acala 1517-99",2,1.1,82.7,35,9,4.6,66,8.5,4.7,7.8,27.9,0.57,1.17,160
34,"45",4,12,"PLA",191,"Tipton, OK",1135,"pm 2326 rr",1,1,81.7,31,8.3,4.8,70,8.9,4.4,7,23.4,0.51,1.01,117
34,"46",4,12,"PLA",191,"Tipton, OK",1135,"pm 2326 rr",2,1,81.7,33,8.7,5.4,69,8.9,5,8,23.4,0.52,1,114
34,"29",4,12,"PLA",191,"Tipton, OK",1152,"dpl 458br",1,1,82.2,31,9,5.5,71,9,5.6,8.5,21,0.53,1.08,107
34,"30",4,12,"PLA",191,"Tipton, OK",1152,"dpl 458br",2,1,81.2,31,9.2,5.6,74,8.9,5.8,8.5,21.6,0.52,1.09,117
34,"37",4,12,"PLA",191,"Tipton, OK",1169,"fm 958",1,1.1,80.8,31,7.7,5.4,72,9.1,5,6.8,22.7,0.55,1.13,134
34,"38",4,12,"PLA",191,"Tipton, OK",1169,"fm 958",2,1,81.7,31,7.7,5.1,72,8.7,5.2,7.3,23.2,0.52,1.07,129
34,"31",4,12,"PLA",191,"Tipton, OK",1196,"stv 4892br",1,1,81,30,8.5,5.5,70,9.8,5.2,7,21.5,0.51,1.05,108
34,"32",4,12,"PLA",191,"Tipton, OK",1196,"stv 4892br",2,1,81,30,8.3,5.6,68,9.9,5.5,7.3,21.6,0.52,1.05,114
34,"35",4,12,"PLA",191,"Tipton, OK",1212,"all tex atlas rr",1,1,81.6,29,8.3,5,69,9.1,5.2,9,19.9,0.5,1.02,106
34,"36",4,12,"PLA",191,"Tipton, OK",1212,"all tex atlas rr",2,1,81.7,31,8.3,5.1,71,9.4,5.2,8.3,20.3,0.5,1.03,105
34,"39",4,12,"PLA",191,"Tipton, OK",1213,"fm 5013",1,1,80.6,30,8.7,5.1,68,9.1,5.1,9.5,23,0.49,0.99,118
34,"40",4,12,"PLA",191,"Tipton, OK",1213,"fm 5013",2,1,82.6,32,8.7,4.7,69,8.1,4.7,8.5,22.1,0.54,1.04,125
34,"41",4,12,"PLA",191,"Tipton, OK",1214,"pm 2167rr",1,0.9,80.7,29,7.5,5.1,69,9.6,5,6.5,19.3,0.48,0.94,96
34,"42",4,12,"PLA",191,"Tipton, OK",1214,"pm 2167rr",2,1,80,30,8.5,5.8,69,9.7,5.2,7,19.8,0.48,0.98,101
34,"43",4,12,"PLA",191,"Tipton, OK",1215,"pm 2266rr",1,1,80.8,33,8.7,4.8,72,8.7,4.8,8,22.6,0.49,1.01,112
34,"44",4,12,"PLA",191,"Tipton, OK",1215,"pm 2266rr",2,1,81.8,34,8.5,4.5,68,8.5,4.6,8,23.5,0.52,1.07,117
34,"47",4,12,"PLA",191,"Tipton, OK",1216,"stv 2454rr",1,1,81.3,31,8.7,5.1,72,9.8,5.1,7,22.2,0.5,1,111
34,"48",4,12,"PLA",191,"Tipton, OK",1216,"stv 2454rr",2,1,82,32,9.4,5.4,73,9.8,5.4,7.5,22.3,0.52,1.06,119
34,"51",4,12,"PLA",191,"Tipton, OK",1217,"tamcot luxor",1,1,80.9,31,8.9,5.5,70,9.4,5.1,7.8,22.3,0.49,0.97,106
34,"52",4,12,"PLA",191,"Tipton, OK",1217,"tamcot luxor",2,1,82.6,29,8.3,5.5,68,9.4,5.3,7,21.6,0.5,1.04,110
11,"7",4,20,"EAS",33,"Auburn",1019,"all tex atlas",1,1,82.5,30,8.7,5.5,70,9.5,5.4,7.3,20.7,0.56,1.09,119
11,"8",4,20,"EAS",33,"Auburn",1019,"all tex atlas",2,1.1,82.8,29,8.7,5.6,70,8.2,5.5,8.3,21.8,0.56,1.09,131
11,"1",4,20,"EAS",33,"Auburn",1128,"acala 1517-99",1,1.2,84.7,34,8.7,4.6,77,8.3,4.6,8,26.4,0.62,1.27,171
11,"2",4,20,"EAS",33,"Auburn",1128,"acala 1517-99",2,1.2,83.7,33,8.7,4.9,74,9.2,4.8,7.8,25.6,0.62,1.24,170
11,"3",4,20,"EAS",33,"Auburn",1152,"dpl 458br",1,1.1,83.9,28,8.3,5.9,75,8.7,5.5,8.5,21.9,0.56,1.13,142
11,"4",4,20,"EAS",33,"Auburn",1152,"dpl 458br",2,1.1,83.9,31,9,5.7,78,8.9,5.5,8,22.9,0.58,1.16,132
11,"5",4,20,"EAS",33,"Auburn",1196,"stv 4892br",1,1,82.8,29,8.5,6.2,73,9.7,6.2,8,20.4,0.57,1.08,112
11,"6",4,20,"EAS",33,"Auburn",1196,"stv 4892br",2,1.1,82.9,27,8.5,6.7,75,9.9,6.2,8.5,20.8,0.56,1.09,113
11,"17",4,20,"EAS",33,"Auburn",1232,"sg 215br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"18",4,20,"EAS",33,"Auburn",1232,"sg 215br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,".",4,20,"EAS",33,"Auburn",1232,"sg 215br",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,".",4,20,"EAS",33,"Auburn",1232,"sg 215br",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"9",4,20,"EAS",33,"Auburn",1264,"dp 444",1,1.1,83.5,27,8.3,5.1,77,9.2,4.9,8.3,20.1,0.57,1.13,131
11,"10",4,20,"EAS",33,"Auburn",1264,"dp 444",2,1.1,83.4,27,8.3,5.3,75,10,4.9,7.8,20.5,0.56,1.09,121
11,"11",4,20,"EAS",33,"Auburn",1265,"dp 451",1,1.1,83.6,27,8.5,6,78,9.1,5.6,8,18.7,0.58,1.14,118
11,"12",4,20,"EAS",33,"Auburn",1265,"dp 451",2,1.1,83.9,28,8.1,5.5,76,9.1,5.4,7.5,19.7,0.57,1.15,119
11,"13",4,20,"EAS",33,"Auburn",1266,"stv ng 2448r",1,1,82.4,32,8.1,5.8,76,8.9,6.1,6,24.6,0.52,1.04,138
11,"14",4,20,"EAS",33,"Auburn",1266,"stv ng 2448r",2,1.1,84.6,31,8.1,5.8,76,8.3,5.5,6.3,24.3,0.57,1.11,136
11,"19",4,20,"EAS",33,"Auburn",1267,"fm 989br",1,1.1,82.5,30,8.1,5.9,78,8.9,5.4,6.3,24.8,0.59,1.16,146
11,"20",4,20,"EAS",33,"Auburn",1267,"fm 989br",2,1.2,84.3,30,8.3,5,80,8.3,5.1,7,25.1,0.59,1.16,148
11,"15",4,20,"EAS",33,"Auburn",1268,"fm 5044rr",1,1.1,82.5,28,7.2,5.4,76,9.6,5.1,6.3,20.5,0.54,1.09,131
11,"16",4,20,"EAS",33,"Auburn",1268,"fm 5044rr",2,1,82.8,28,7.5,5.9,74,9.7,5.5,6,19.7,0.53,1.08,120
11,"27",4,20,"EAS",87,"Belle Mina",1019,"all tex atlas",1,1.1,83.9,29,8.3,4.4,73,9.7,4.5,9,21.7,0.59,1.11,133
11,"28",4,20,"EAS",87,"Belle Mina",1019,"all tex atlas",2,1.2,84.2,28,8.1,3.6,77,8.9,3.5,9,21.8,0.59,1.16,135
11,"21",4,20,"EAS",87,"Belle Mina",1128,"acala 1517-99",1,1.2,85.3,30,8.3,4.1,73,8.8,4.2,8.8,22.8,0.61,1.24,135
11,"22",4,20,"EAS",87,"Belle Mina",1128,"acala 1517-99",2,1.2,83.8,28,7.2,4.2,76,9.4,3.9,7.5,23.2,0.6,1.19,145
11,"23",4,20,"EAS",87,"Belle Mina",1152,"dpl 458br",1,1.1,83.8,28,8.3,4.3,78,8.4,4.2,9.8,21.5,0.57,1.16,132
11,"24",4,20,"EAS",87,"Belle Mina",1152,"dpl 458br",2,1.2,84.8,28,8.3,3.8,77,8.9,4.1,9,21.6,0.59,1.2,135
11,"25",4,20,"EAS",87,"Belle Mina",1196,"stv 4892br",1,1.1,84.7,29,8.3,3.9,78,8.9,3.7,9.8,21.2,0.59,1.14,133
11,"26",4,20,"EAS",87,"Belle Mina",1196,"stv 4892br",2,1.1,84.7,28,8.5,4.3,75,9.3,4.5,8.5,20.4,0.54,1.11,133
11,"37",4,20,"EAS",87,"Belle Mina",1232,"sg 215br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"38",4,20,"EAS",87,"Belle Mina",1232,"sg 215br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,".",4,20,"EAS",87,"Belle Mina",1232,"sg 215br",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,".",4,20,"EAS",87,"Belle Mina",1232,"sg 215br",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"29",4,20,"EAS",87,"Belle Mina",1264,"dp 444",1,1.1,85.5,28,8.3,3.7,78,8.7,3.6,9.5,20.9,0.53,1.12,137
11,"30",4,20,"EAS",87,"Belle Mina",1264,"dp 444",2,1.2,85.1,28,8.3,3.9,76,9.5,4.1,8.3,21.5,0.57,1.17,135
11,"31",4,20,"EAS",87,"Belle Mina",1265,"dp 451",1,1.2,84.8,26,8.1,4.2,76,8.7,4,8.8,18.6,0.6,1.19,122
11,"32",4,20,"EAS",87,"Belle Mina",1265,"dp 451",2,1.2,84.8,25,7.7,4.2,77,8.8,4.3,9.5,19.3,0.56,1.17,122
11,"33",4,20,"EAS",87,"Belle Mina",1266,"stv ng 2448r",1,1.1,83,29,7.2,4.3,78,9.3,4.5,6.8,23.6,0.55,1.12,149
11,"34",4,20,"EAS",87,"Belle Mina",1266,"stv ng 2448r",2,1.1,84,29,7.4,4.5,76,8.2,4.3,7,23.2,0.58,1.15,155
11,"39",4,20,"EAS",87,"Belle Mina",1267,"fm 989br",1,1.2,84.4,27,7.5,3.7,78,7.7,3.7,7.3,21.2,0.57,1.19,142
11,"40",4,20,"EAS",87,"Belle Mina",1267,"fm 989br",2,1.2,83.6,28,7.9,4.1,78,8.1,4.2,7,22.1,0.56,1.2,146
11,"35",4,20,"EAS",87,"Belle Mina",1268,"fm 5044rr",1,1.1,83.8,27,7.2,4.5,77,9.1,4.2,7.3,21.1,0.57,1.17,129
11,"36",4,20,"EAS",87,"Belle Mina",1268,"fm 5044rr",2,1.2,84.1,27,7.5,4.4,77,9.4,4.3,7.3,20.4,0.57,1.17,129
26,"9",4,30,"CEN",19,"College Station",1009,"nu 33 b",1,1.1,82.2,27,7.4,4.8,71,7.6,4.7,7.5,20,0.54,1.11,122
26,"10",4,30,"CEN",19,"College Station",1009,"nu 33 b",3,1.1,81.5,27,7.4,4.8,71,8,4.6,7.3,19.6,0.55,1.15,135
26,"7",4,30,"CEN",19,"College Station",1019,"all tex atlas",1,1.1,82.3,29,7.5,5,69,8.1,4.9,8,19.4,0.52,1.09,123
26,"8",4,30,"CEN",19,"College Station",1019,"all tex atlas",3,1.1,83.6,31,8.3,5,69,7.2,4.7,8,22.2,0.55,1.06,134
26,"11",4,30,"CEN",19,"College Station",1117,"fm 832",1,1.2,83.9,33,7.5,4.9,70,7,4.6,7,23.2,0.57,1.19,164
26,"12",4,30,"CEN",19,"College Station",1117,"fm 832",3,1.2,83.7,33,7.5,4.7,68,7,4.8,6.3,23.2,0.58,1.22,149
26,"1",4,30,"CEN",19,"College Station",1128,"acala 1517-99",1,1.2,84.4,32,7.9,4.5,64,8,4.2,7,24,0.58,1.2,157
26,"2",4,30,"CEN",19,"College Station",1128,"acala 1517-99",3,1.2,83.3,31,8.1,4.6,64,6.9,4.6,6.8,23.3,0.57,1.18,160
26,"3",4,30,"CEN",19,"College Station",1152,"dpl 458br",1,1.1,82.7,29,7.9,5.1,72,7.7,5,7.3,20.3,0.54,1.11,132
26,"4",4,30,"CEN",19,"College Station",1152,"dpl 458br",3,1.1,81.8,29,7.5,5,71,7.5,4.7,7,20.3,0.53,1.09,137
26,"15",4,30,"CEN",19,"College Station",1158,"psc 355",1,1.1,83.9,29,8.8,5.1,68,7.8,5,9,21.5,0.57,1.13,134
26,"16",4,30,"CEN",19,"College Station",1158,"psc 355",3,1.1,83.5,30,8.8,5,69,8.6,4.8,8.5,22,0.56,1.1,134
26,"13",4,30,"CEN",19,"College Station",1168,"pm 1218br",1,1.1,83.8,24,7.2,4.6,70,7.9,4.5,6.8,19,0.53,1.07,126
26,"14",4,30,"CEN",19,"College Station",1168,"pm 1218br",3,1.1,83.4,27,7.9,5.3,70,7.7,5.1,7,19.8,0.53,1.09,122
26,"5",4,30,"CEN",19,"College Station",1196,"stv 4892br",1,1.1,83,29,8.3,5.4,67,8.3,5.2,7,18.2,0.55,1.09,127
26,"6",4,30,"CEN",19,"College Station",1196,"stv 4892br",3,1.1,84.2,30,8.3,5.5,67,7.9,5.5,7.8,22,0.57,1.12,119
26,"17",4,30,"CEN",19,"College Station",1231,"stv 4691b",1,1.1,83.7,28,8.3,5.6,70,8.3,5.5,7,18.7,0.56,1.11,118
26,"18",4,30,"CEN",19,"College Station",1231,"stv 4691b",3,1.1,81.9,27,7.9,5.2,67,8.6,5,6.5,18.9,0.55,1.1,113
26,"19",4,30,"CEN",19,"College Station",1232,"sg 215br",1,1.1,83.6,25,7.9,5,72,8,5,7.3,17.3,0.5,1.06,113
26,"20",4,30,"CEN",19,"College Station",1232,"sg 215br",3,1.1,82.6,25,7.9,5.3,71,8.9,5.3,7,17,0.51,1.02,103
26,"29",4,30,"CEN",21,"Weslaco, TX",1009,"nu 33 b",1,1.1,83.6,28,7.4,4.9,71,7.7,4.6,7.3,22.2,0.54,1.12,119
26,"30",4,30,"CEN",21,"Weslaco, TX",1009,"nu 33 b",3,1.1,83.9,29,8.1,5.1,71,8.3,4.8,6.8,22.4,0.56,1.13,130
26,"27",4,30,"CEN",21,"Weslaco, TX",1019,"all tex atlas",1,1.1,84,29,8.3,5,64,8.1,4.8,8,23.1,0.54,1.08,131
26,"28",4,30,"CEN",21,"Weslaco, TX",1019,"all tex atlas",3,1.1,84.4,30,8.1,5,65,8.3,4.8,8,22.5,0.54,1.08,120
26,"31",4,30,"CEN",21,"Weslaco, TX",1117,"fm 832",1,1.2,82.3,32,7.4,4.6,67,8.1,4.6,6,25.9,0.56,1.19,157
26,"32",4,30,"CEN",21,"Weslaco, TX",1117,"fm 832",3,1.2,84.4,33,7.5,4.8,66,7.1,4.7,6.5,25.3,0.61,1.23,154
26,"21",4,30,"CEN",21,"Weslaco, TX",1128,"acala 1517-99",1,1.1,81.6,30,7.9,5,67,8.7,4.9,7,23.8,0.55,1.18,146
26,"22",4,30,"CEN",21,"Weslaco, TX",1128,"acala 1517-99",3,1.2,82.8,33,7.7,4.4,67,8.9,4.6,7,26.9,0.59,1.2,149
26,"23",4,30,"CEN",21,"Weslaco, TX",1152,"dpl 458br",1,1.1,83,29,7.7,5.2,72,7.6,5,7.3,21.4,0.57,1.15,130
26,"24",4,30,"CEN",21,"Weslaco, TX",1152,"dpl 458br",3,1.1,82.4,29,7.4,4.9,73,8.6,4.6,7,23.7,0.54,1.11,123
26,"35",4,30,"CEN",21,"Weslaco, TX",1158,"psc 355",1,1.1,83.6,30,8.9,5.4,61,8.6,5.1,8.3,22,0.6,1.12,131
26,"36",4,30,"CEN",21,"Weslaco, TX",1158,"psc 355",3,1.1,84.4,31,8.9,5.1,64,8.6,5,7.5,21.5,0.58,1.11,128
26,"33",4,30,"CEN",21,"Weslaco, TX",1168,"pm 1218br",1,1,83.4,27,7.5,5.2,66,9.7,5.2,7,20.1,0.51,1.04,122
26,"34",4,30,"CEN",21,"Weslaco, TX",1168,"pm 1218br",3,1,82.5,27,7.9,5.1,70,9.9,5,7,20.3,0.53,1.05,119
26,"25",4,30,"CEN",21,"Weslaco, TX",1196,"stv 4892br",1,1.1,83.6,28,7.7,5.1,67,8.4,5,7.5,23,0.55,1.11,134
26,"26",4,30,"CEN",21,"Weslaco, TX",1196,"stv 4892br",3,1.1,84.5,29,8.3,5.3,65,8.6,5.1,7,21.6,0.57,1.13,128
26,"37",4,30,"CEN",21,"Weslaco, TX",1231,"stv 4691b",1,1.1,82.7,28,7.4,4.9,66,8.7,4.8,7,19.9,0.54,1.13,122
26,"38",4,30,"CEN",21,"Weslaco, TX",1231,"stv 4691b",3,1.1,83.7,26,7.2,4.4,68,9.3,4.2,6,19.1,0.56,1.12,130
26,"39",4,30,"CEN",21,"Weslaco, TX",1232,"sg 215br",1,1.1,84,26,8.5,5.2,66,8.5,5,7.5,18.3,0.57,1.09,105
26,"40",4,30,"CEN",21,"Weslaco, TX",1232,"sg 215br",3,1,83.6,26,7.9,5.1,68,9.5,4.8,7.5,19,0.55,1.06,107
26,"49",4,30,"CEN",72,"Beeville, OK",1009,"nu 33 b",1,1.1,83.3,30,8.3,5.3,71,9.6,5.2,8.8,20.8,0.55,1.09,132
26,"50",4,30,"CEN",72,"Beeville, OK",1009,"nu 33 b",3,1.1,83.2,29,8.3,5.2,73,9.7,5.1,8.3,21,0.53,1.06,115
26,"47",4,30,"CEN",72,"Beeville, OK",1019,"all tex atlas",1,1,82.9,32,8.5,5.2,68,9.7,5,8.5,20.3,0.54,1.05,124
26,"48",4,30,"CEN",72,"Beeville, OK",1019,"all tex atlas",3,1,83,30,8.7,5.1,63,8.3,4.9,8,19.6,0.55,1.07,122
26,"51",4,30,"CEN",72,"Beeville, OK",1117,"fm 832",1,1.2,84.3,33,7.7,5,66,9,5.1,6,22.4,0.58,1.15,161
26,"52",4,30,"CEN",72,"Beeville, OK",1117,"fm 832",3,1.2,84.8,37,8.3,5,70,9.4,5,6.3,24.6,0.6,1.19,162
26,"41",4,30,"CEN",72,"Beeville, OK",1128,"acala 1517-99",1,1.2,83.2,34,7.9,4.2,68,10,4,8,24.8,0.6,1.23,148
26,"42",4,30,"CEN",72,"Beeville, OK",1128,"acala 1517-99",3,1.2,83.6,33,8.1,4.6,63,9,4.3,6.8,25.3,0.62,1.22,159
26,"43",4,30,"CEN",72,"Beeville, OK",1152,"dpl 458br",1,1.1,83,31,8.3,5.1,69,9.1,4.8,8.5,20.2,0.56,1.12,131
26,"44",4,30,"CEN",72,"Beeville, OK",1152,"dpl 458br",3,1.1,83.7,31,8.3,5.1,70,10,5,7.5,20,0.56,1.13,131
26,"55",4,30,"CEN",72,"Beeville, OK",1158,"psc 355",1,1.1,83.5,31,9,5.5,64,9.8,5.3,8.5,19,0.55,1.05,128
26,"56",4,30,"CEN",72,"Beeville, OK",1158,"psc 355",3,1.1,83.7,31,9.4,5.3,68,10,5,9.3,19.9,0.56,1.07,135
26,"53",4,30,"CEN",72,"Beeville, OK",1168,"pm 1218br",1,1,82.7,30,8.5,5.3,72,10,4.9,7.3,17.4,0.51,1.03,113
26,"54",4,30,"CEN",72,"Beeville, OK",1168,"pm 1218br",3,1,83.1,28,7.9,5.1,72,10,5.2,7.5,20.1,0.56,1.04,123
26,"45",4,30,"CEN",72,"Beeville, OK",1196,"stv 4892br",1,1.1,82.9,30,8.5,5.6,65,10,5.6,7.8,19.6,0.53,1.05,125
26,"46",4,30,"CEN",72,"Beeville, OK",1196,"stv 4892br",3,1,84.2,31,8.7,5.6,67,10,5.4,8.5,19.4,0.54,1.05,126
26,"57",4,30,"CEN",72,"Beeville, OK",1231,"stv 4691b",1,1,82.1,27,7.7,5.5,67,9.7,5.6,7.3,19.1,0.51,1.03,119
26,"58",4,30,"CEN",72,"Beeville, OK",1231,"stv 4691b",3,1.1,84.2,27,7.5,5.2,64,9.8,5.3,7.5,18.9,0.54,1.06,128
26,"59",4,30,"CEN",72,"Beeville, OK",1232,"sg 215br",1,1.1,84.7,26,8.5,4.8,71,11,4.7,9.3,18.2,0.57,1.07,118
26,"60",4,30,"CEN",72,"Beeville, OK",1232,"sg 215br",3,1,83.3,26,8.3,5.4,70,10,5.3,9.3,18,0.52,1.03,106
80,"7",4,40,"DEL",24,"Saint Joseph, LA",1019,"all tex atlas",1,1.1,82.8,30,8.3,5,69,7.6,4.8,8.8,21.6,0.56,1.14,136
80,"8",4,40,"DEL",24,"Saint Joseph, LA",1019,"all tex atlas",2,1.1,82.5,30,8.3,5.3,73,8.6,5.1,9,22.2,0.56,1.13,136
80,"1",4,40,"DEL",24,"Saint Joseph, LA",1128,"acala 1517-99",1,1.3,85.6,31,8.1,4.3,65,7.3,4.2,7.5,23,0.6,1.25,151
80,"2",4,40,"DEL",24,"Saint Joseph, LA",1128,"acala 1517-99",2,1.2,84.4,33,7.7,4.6,66,7.8,4.5,7,22.9,0.61,1.23,158
80,"3",4,40,"DEL",24,"Saint Joseph, LA",1152,"dpl 458br",1,1.2,83.5,30,8.5,4.9,70,8,4.5,9.5,21.6,0.57,1.2,130
80,"4",4,40,"DEL",24,"Saint Joseph, LA",1152,"dpl 458br",2,1.2,84.5,30,8.3,4.9,71,7.5,4.7,8.5,20.9,0.56,1.17,130
80,"15",4,40,"DEL",24,"Saint Joseph, LA",1168,"pm 1218br",1,1.1,84.9,29,8.5,5.4,66,7.9,5.2,7.5,19.9,0.58,1.12,127
80,"16",4,40,"DEL",24,"Saint Joseph, LA",1168,"pm 1218br",2,1.1,83.2,28,8.1,5.4,68,8,5,7.5,20.9,0.57,1.13,126
80,"5",4,40,"DEL",24,"Saint Joseph, LA",1196,"stv 4892br",1,1.2,85,30,8.5,5.2,64,8.3,5.2,8.3,21.3,0.6,1.2,130
80,"6",4,40,"DEL",24,"Saint Joseph, LA",1196,"stv 4892br",2,1.1,84.6,29,8.3,5.2,68,8.3,4.8,8.3,20.8,0.62,1.18,134
80,"19",4,40,"DEL",24,"Saint Joseph, LA",1232,"sg 215br",1,1.1,84.3,26,8.5,5,69,8.9,5.1,10,18.6,0.58,1.14,112
80,"20",4,40,"DEL",24,"Saint Joseph, LA",1232,"sg 215br",2,1.1,83.5,27,8.1,4.9,70,9,4.7,9.3,18.6,0.55,1.13,110
80,"13",4,40,"DEL",24,"Saint Joseph, LA",1266,"stv ng 2448r",1,1.1,84,33,8.1,4.6,70,7.9,4.6,6.8,26.7,0.59,1.18,155
80,"14",4,40,"DEL",24,"Saint Joseph, LA",1266,"stv ng 2448r",2,1.2,84.1,34,7.9,4.8,66,8.3,4.7,6.3,25.7,0.59,1.18,158
80,"17",4,40,"DEL",24,"Saint Joseph, LA",1268,"fm 5044rr",1,1.2,82.8,30,7.5,5.2,69,8.1,5.1,7.3,22.3,0.55,1.18,127
80,"18",4,40,"DEL",24,"Saint Joseph, LA",1268,"fm 5044rr",2,1.2,84.3,29,7.5,5.1,67,8,5.1,6.5,20.8,0.57,1.2,134
80,"9",4,40,"DEL",24,"Saint Joseph, LA",1269,"dp 444br",1,1.2,85.2,29,8.3,4.5,66,8,4.3,8.3,21.7,0.6,1.21,148
80,"10",4,40,"DEL",24,"Saint Joseph, LA",1269,"dp 444br",2,1.2,85.7,30,8.3,4.4,67,7.8,4.4,7.8,21.9,0.61,1.21,143
80,"11",4,40,"DEL",24,"Saint Joseph, LA",1270,"dp 555br",1,1.2,84.2,28,7,4.6,71,7,4.6,6.8,22,0.57,1.21,122
80,"12",4,40,"DEL",24,"Saint Joseph, LA",1270,"dp 555br",2,1.2,82.7,28,7.2,4.7,69,7.6,4.6,7.3,20.6,0.58,1.2,129
16,"45",4,40,"DEL",25,"Stoneville, MS",1019,"all tex atlas",1,1.2,85,34,8.5,5.2,76,8.3,5.2,8.5,22.6,0.6,1.19,137
16,"46",4,40,"DEL",25,"Stoneville, MS",1019,"all tex atlas",2,1.1,84.6,30,8.1,4.9,75,8.3,4.9,7.3,21.3,0.58,1.15,139
