"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt"
".",".",5,12,"PLA",41,"Chickasha(irri)",1255,"fm 960b2r",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",5,12,"PLA",41,"Chickasha(irri)",1255,"fm 960b2r",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","103",5,12,"PLA",41,"Chickasha(irri)",1266,"stv ng 2448r",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","104",5,12,"PLA",41,"Chickasha(irri)",1266,"stv ng 2448r",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",5,12,"PLA",41,"Chickasha(irri)",1266,"stv ng 2448r",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",5,12,"PLA",41,"Chickasha(irri)",1266,"stv ng 2448r",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","105",5,12,"PLA",41,"Chickasha(irri)",1268,"fm 5044rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","106",5,12,"PLA",41,"Chickasha(irri)",1268,"fm 5044rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",5,12,"PLA",41,"Chickasha(irri)",1268,"fm 5044rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",5,12,"PLA",41,"Chickasha(irri)",1268,"fm 5044rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","107",5,12,"PLA",41,"Chickasha(irri)",1274,"afd 3511rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","108",5,12,"PLA",41,"Chickasha(irri)",1274,"afd 3511rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",5,12,"PLA",41,"Chickasha(irri)",1274,"afd 3511rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",5,12,"PLA",41,"Chickasha(irri)",1274,"afd 3511rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","109",5,12,"PLA",41,"Chickasha(irri)",1275,"bcg 24r",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","110",5,12,"PLA",41,"Chickasha(irri)",1275,"bcg 24r",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",5,12,"PLA",41,"Chickasha(irri)",1275,"bcg 24r",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",5,12,"PLA",41,"Chickasha(irri)",1275,"bcg 24r",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","111",5,12,"PLA",41,"Chickasha(irri)",1276,"all tex excess rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","112",5,12,"PLA",41,"Chickasha(irri)",1276,"all tex excess rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",5,12,"PLA",41,"Chickasha(irri)",1276,"all tex excess rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",5,12,"PLA",41,"Chickasha(irri)",1276,"all tex excess rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","45",5,12,"PLA",191,"Tipton, OK",1135,"pm 2326rr",1,1,83,33,9.2,5.4,70,7.3,5.1,7,21.5,0.52,1.02,122
"34","46",5,12,"PLA",191,"Tipton, OK",1135,"pm 2326rr",2,1.1,84.9,33,9.2,5.1,74,7.5,5.2,6.5,21.8,0.54,1.05,129
"34","29",5,12,"PLA",191,"Tipton, OK",1166,"phy 72",1,1.1,82.7,35,9.4,4.8,72,7.9,4.8,7.3,26.1,0.57,1.16,145
"34","30",5,12,"PLA",191,"Tipton, OK",1166,"phy 72",2,1.2,82.6,36,9.2,4.3,76,7.8,4.4,7.5,27.4,0.59,1.19,139
"34","41",5,12,"PLA",191,"Tipton, OK",1169,"fm 958",1,1.1,82.4,33,7.9,4.4,73,6.7,4.4,4.5,22.7,0.54,1.12,13
"34","42",5,12,"PLA",191,"Tipton, OK",1169,"fm 958",2,1.1,83.2,35,7.9,4.6,74,5.3,4.4,5.8,23.3,0.55,1.13,134
"34","33",5,12,"PLA",191,"Tipton, OK",1196,"stv 4892br",1,1.1,82.5,30,8.7,5,70,7.8,5,6.5,19.7,0.54,1.06,95
"34","34",5,12,"PLA",191,"Tipton, OK",1196,"stv 4892br",2,1,82.5,29,8.3,5.1,72,8.5,4.8,6,19,0.53,1.07,116
"34","39",5,12,"PLA",191,"Tipton, OK",1212,"all tex atlas rr",1,1,82.6,31,8.5,4.5,74,7.3,4.5,7.3,21,0.51,1.02,116
"34","40",5,12,"PLA",191,"Tipton, OK",1212,"all tex atlas rr",2,1,83.1,32,9,4.8,72,6.6,4.5,7.8,22,0.52,1.03,121
"34","31",5,12,"PLA",191,"Tipton, OK",1214,"pm 2167rr",1,1,81.1,31,8.5,4.6,73,7.2,4.6,6.5,20.7,0.5,0.97,116
"34","32",5,12,"PLA",191,"Tipton, OK",1214,"pm 2167rr",2,1,82.5,30,8.5,4.8,71,8,4.6,6.5,21.5,0.53,1,113
"34","43",5,12,"PLA",191,"Tipton, OK",1215,"pm 2266rr",1,1,83.1,33,9,4.4,74,7.2,4.4,7.8,21.5,0.51,1.03,126
"34","44",5,12,"PLA",191,"Tipton, OK",1215,"pm 2266rr",2,1,82.1,31,8.9,4.8,72,7.3,4.8,7.8,22.7,0.55,1.06,125
"34","35",5,12,"PLA",191,"Tipton, OK",1224,"dp 555rr",1,1.1,82.2,26,7.2,5.3,77,6.5,5.3,4.3,18.6,0.49,1.02,87
"34","36",5,12,"PLA",191,"Tipton, OK",1224,"dp 555rr",2,1.1,81.6,26,7.7,5.6,78,6.1,5.4,4.3,19.7,0.51,1.06,97
"34","37",5,12,"PLA",191,"Tipton, OK",1255,"fm 960b2r",1,1.1,82.9,28,7.2,4.6,76,6.6,4.6,4.5,21.7,0.51,1.13,114
"34","38",5,12,"PLA",191,"Tipton, OK",1255,"fm 960b2r",2,1.1,81.8,32,8.1,4.5,76,7.1,4.3,4.5,20.7,0.53,1.13,108
"34","47",5,12,"PLA",191,"Tipton, OK",1266,"stv ng 2448r",1,1.1,82.3,34,9.4,4.1,75,7.4,4.2,7.3,23.9,0.53,1.07,146
"34","48",5,12,"PLA",191,"Tipton, OK",1266,"stv ng 2448r",2,1.1,83,34,9.4,4.2,73,7.6,3.9,7.5,24.3,0.54,1.09,131
"34","49",5,12,"PLA",191,"Tipton, OK",1268,"fm 5044rr",1,1.1,82.2,31,9.2,4.1,76,7.3,4.1,9.3,21.2,0.53,1.09,129
"34","50",5,12,"PLA",191,"Tipton, OK",1268,"fm 5044rr",2,1.1,83.4,30,8.9,4.6,76,7.3,4.4,9,20.4,0.56,1.11,118
"34","51",5,12,"PLA",191,"Tipton, OK",1274,"afd 3511rr",1,1.1,83.3,31,8.7,4.7,71,7.9,4.7,6.8,20.8,0.52,1.05,123
"34","52",5,12,"PLA",191,"Tipton, OK",1274,"afd 3511rr",2,1.1,82.4,32,8.3,4.8,67,8.3,4.6,6.3,21.5,0.55,1.06,126
"34","53",5,12,"PLA",191,"Tipton, OK",1275,"bcg 24r",1,1.1,83.6,32,9.4,5.1,74,6.6,4.8,6.8,24,0.51,1.08,125
"34","54",5,12,"PLA",191,"Tipton, OK",1275,"bcg 24r",2,1,81.5,30,8.7,4.5,76,7.2,4.7,6.8,23.7,0.54,1.08,119
"34","55",5,12,"PLA",191,"Tipton, OK",1276,"all tex excess rr",1,1,81.9,31,8.9,4.4,76,6.2,4.5,8.3,24.3,0.51,1.03,125
"34","56",5,12,"PLA",191,"Tipton, OK",1276,"all tex excess rr",2,1.1,83,30,8.1,4.2,74,6.2,4.1,8.7,24.1,0.52,1.04,137
"51","1",5,20,"EAS",30,"Jackson, TN",1166,"phy 72",1,1.2,84.7,35,8.9,4.1,62,7.3,4.1,7.5,25.9,0.62,1.25,148
"51","2",5,20,"EAS",30,"Jackson, TN",1166,"phy 72",2,1.2,83.8,33,8.7,3.9,63,7.8,4,7.8,25,0.61,1.26,146
"51","5",5,20,"EAS",30,"Jackson, TN",1196,"stv 4892br",1,1.2,83.8,30,8.7,4.3,65,6.7,4.2,6.8,21.2,0.57,1.16,129
"51","6",5,20,"EAS",30,"Jackson, TN",1196,"stv 4892br",2,1.1,82.7,30,8.7,3.9,65,7,4,6.8,21.2,0.57,1.13,125
"51","3",5,20,"EAS",30,"Jackson, TN",1214,"pm 2167rr",1,1.1,81.1,30,8.7,4.3,63,7.5,4.2,6.5,20.8,0.53,1.06,131
"51","4",5,20,"EAS",30,"Jackson, TN",1214,"pm 2167rr",2,1.1,80.6,29,8.3,3.9,62,7.6,3.9,6.8,20.5,0.58,1.08,126
"51","7",5,20,"EAS",30,"Jackson, TN",1224,"dp 555rr",1,1.2,82.8,30,8.5,3.8,67,7.6,3.9,7,22,0.59,1.22,128
"51","8",5,20,"EAS",30,"Jackson, TN",1224,"dp 555rr",2,1.2,83.1,29,8.1,3.8,66,7.3,3.8,7.5,21.3,0.57,1.21,133
"51","15",5,20,"EAS",30,"Jackson, TN",1241,"dp 444br",1,1.2,83.2,30,8.3,3.6,66,6.6,3.6,6.5,22.3,0.6,1.19,139
"51","16",5,20,"EAS",30,"Jackson, TN",1241,"dp 444br",2,1.1,81.8,30,8.3,3.6,65,6.9,3.5,6.3,21.3,0.58,1.17,136
"51","27",5,20,"EAS",30,"Jackson, TN",1251,"st 5599br",1,1.1,83.2,31,8.3,4.3,66,7.2,4.3,5.5,21.5,0.58,1.18,129
"51","28",5,20,"EAS",30,"Jackson, TN",1251,"st 5599br",2,1.2,82.9,32,8.3,4,61,7.4,4.1,6,22.5,0.59,1.2,133
"51","9",5,20,"EAS",30,"Jackson, TN",1255,"fm 960b2r",1,1.2,81.9,32,7.4,3.8,67,6.5,3.8,5.5,22.1,0.59,1.21,141
"51","10",5,20,"EAS",30,"Jackson, TN",1255,"fm 960b2r",2,1.2,82,32,7.9,3.9,63,6.2,3.8,5,23,0.6,1.21,137
"51","21",5,20,"EAS",30,"Jackson, TN",1256,"fm 960br",1,1.1,81.8,32,7.7,3.7,66,6.7,3.5,5,23.5,0.59,1.17,149
"51","22",5,20,"EAS",30,"Jackson, TN",1256,"fm 960br",2,1.1,82.7,32,8.1,3.3,68,6.4,3.3,5,25,0.58,1.17,145
"51","17",5,20,"EAS",30,"Jackson, TN",1281,"dpl 455br",1,1.2,82,34,8.5,3.9,67,8.1,3.6,6,22.9,0.58,1.2,13
"51","18",5,20,"EAS",30,"Jackson, TN",1281,"dpl 455br",2,1.2,82,30,7.5,3.3,69,8.2,3.3,6,23,0.59,1.2,140
"51","19",5,20,"EAS",30,"Jackson, TN",1287,"fm 958ll",1,1.2,81.6,32,7.4,3.8,67,7.3,3.9,5,23,0.58,1.22,135
"51","20",5,20,"EAS",30,"Jackson, TN",1287,"fm 958ll",2,1.2,83.1,33,8.3,3.8,68,6.9,3.7,5.3,23.5,0.59,1.22,142
"51","11",5,20,"EAS",30,"Jackson, TN",1292,"dp 393",1,1.1,82.9,31,9.8,3.9,66,7.9,4.1,8,23.3,0.6,1.21,133
"51","12",5,20,"EAS",30,"Jackson, TN",1292,"dp 393",2,1.2,83.5,31,8.9,4.3,66,7.6,4.2,8.3,23.3,0.59,1.2,133
"51","13",5,20,"EAS",30,"Jackson, TN",1293,"dp 434r",1,1.2,83.2,27,8.3,3.4,68,6.6,3.4,8.8,22.2,0.58,1.23,131
"51","14",5,20,"EAS",30,"Jackson, TN",1293,"dp 434r",2,1.2,83,28,8.3,3.3,66,6.8,3.3,8.8,21.8,0.57,1.22,130
"51","23",5,20,"EAS",30,"Jackson, TN",1294,"phy 480wr",1,1.2,84.4,34,9.8,3.9,63,6.9,3.9,7.8,22.8,0.58,1.17,134
"51","24",5,20,"EAS",30,"Jackson, TN",1294,"phy 480wr",2,1.2,84.6,32,9.8,3.8,65,6.6,3.8,9.3,23.9,0.62,1.2,132
"51","25",5,20,"EAS",30,"Jackson, TN",1295,"stv 5242br",1,1.2,83.8,30,8.3,3.7,68,6.8,3.8,6.5,20.4,0.6,1.17,132
"51","26",5,20,"EAS",30,"Jackson, TN",1295,"stv 5242br",2,1.1,82.5,28,8.3,3.4,69,6.7,3.6,7.8,20.6,0.59,1.14,130
"11","2",5,20,"EAS",33,"Auburn",1166,"phy 72",2,1.2,84.1,30,8.3,4.4,73,8.9,4.1,8,23.4,0.63,1.21,138
"11","5",5,20,"EAS",33,"Auburn",1196,"stv 4892br",1,1.1,83.4,28,9.2,5.1,73,9.4,4.8,7.5,19.3,0.58,1.12,126
"11","6",5,20,"EAS",33,"Auburn",1196,"stv 4892br",2,1.1,83.7,29,9.2,4.9,72,8.3,4.7,7,19.4,0.58,1.12,123
"11","3",5,20,"EAS",33,"Auburn",1214,"pm 2167rr",1,1.1,82.2,28,8.5,4.4,75,8,4.2,7.8,21.1,0.57,1.07,124
"11","4",5,20,"EAS",33,"Auburn",1214,"pm 2167rr",2,1.1,81.3,28,8.7,4.7,75,8.5,4.5,6.8,20.8,0.57,1.04,123
"11","7",5,20,"EAS",33,"Auburn",1224,"dp 555rr",1,1.2,81.6,27,8.1,4.7,74,7.6,4.6,6.5,19.8,0.58,1.15,119
"11","8",5,20,"EAS",33,"Auburn",1224,"dp 555rr",2,1.2,81.8,27,8.3,4.7,76,8,4.7,5.5,19.8,0.57,1.16,131
"11","15",5,20,"EAS",33,"Auburn",1241,"dp 444br",1,1.1,83.2,27,8.3,4.1,71,7.9,4,7.3,18.5,0.57,1.15,125
"11","16",5,20,"EAS",33,"Auburn",1241,"dp 444br",2,1.2,82.6,28,8.3,4.1,74,8.5,3.9,7.8,20.5,0.6,1.16,134
"11","27",5,20,"EAS",33,"Auburn",1251,"st 5599br",1,1.2,81.9,31,8.3,4.8,75,9.5,4.3,4.5,20.5,0.59,1.17,131
"11","28",5,20,"EAS",33,"Auburn",1251,"st 5599br",2,1.2,83.4,31,8.3,4.5,75,8.4,4.2,4.8,21.9,0.61,1.21,132
"11","9",5,20,"EAS",33,"Auburn",1255,"fm 960b2r",1,1.2,83.4,32,8.3,4.6,75,8.6,4.5,5.3,21.6,0.63,1.21,139
"11","10",5,20,"EAS",33,"Auburn",1255,"fm 960b2r",2,1.2,84.2,30,7.2,4.3,75,8.2,4,4.8,20.6,0.58,1.2,132
"11","21",5,20,"EAS",33,"Auburn",1256,"fm 960br",1,1.1,82.3,32,8.3,4.6,75,8.2,4.4,5.5,22.7,0.58,1.14,138
"11","22",5,20,"EAS",33,"Auburn",1256,"fm 960br",2,1.1,82.6,32,8.1,5,76,8.6,4.6,6.3,23.1,0.58,1.13,147
"11","17",5,20,"EAS",33,"Auburn",1281,"dpl 455br",1,1.2,81.8,29,8.3,4.5,75,9.1,4.3,7.3,22.6,0.57,1.18,140
"11","18",5,20,"EAS",33,"Auburn",1281,"dpl 455br",2,1.2,83.5,29,7.7,4.3,75,8.7,4.3,6.8,22.1,0.59,1.19,139
"11","19",5,20,"EAS",33,"Auburn",1287,"fm 958ll",1,1.2,84.1,31,7.9,4.4,75,8.1,4.2,5.8,22.6,0.62,1.24,140
"11","20",5,20,"EAS",33,"Auburn",1287,"fm 958ll",2,1.2,83.2,28,7.4,4.2,77,7.8,4.1,6,23.3,0.6,1.23,135
"11","11",5,20,"EAS",33,"Auburn",1292,"dp 393",1,1.2,83.8,29,8.9,4.7,74,8.7,4.5,8.8,19,0.61,1.19,130
"11","12",5,20,"EAS",33,"Auburn",1292,"dp 393",2,1.2,83.6,29,8.9,4.7,74,9.3,4.5,10,20.5,0.61,1.19,128
"11","13",5,20,"EAS",33,"Auburn",1293,"dp 434r",1,1.2,84.9,27,8.5,4.1,74,7.6,4.1,8,18.5,0.62,1.24,122
"11","14",5,20,"EAS",33,"Auburn",1293,"dp 434r",2,1.2,84,26,8.3,4.6,75,7.5,4.3,7.8,18.6,0.61,1.23,121
"11","23",5,20,"EAS",33,"Auburn",1294,"phy 480wr",1,1.2,84.8,29,8.9,4.5,75,8.4,4.3,7.5,21.5,0.6,1.18,130
"11","24",5,20,"EAS",33,"Auburn",1294,"phy 480wr",2,1.2,84,31,9.8,4.9,73,8.6,4.5,9,21.1,0.61,1.16,126
"11","24",5,20,"EAS",33,"Auburn",1294,"phy 480wr",2,1.2,84,31,9.8,4.9,73,8.6,4.5,9,21.1,0.61,1.16,126
"11","25",5,20,"EAS",33,"Auburn",1295,"stv 5242br",1,1.1,83,26,8.3,4.6,75,8.4,4.5,8.5,19.7,0.57,1.09,119
"11","26",5,20,"EAS",33,"Auburn",1295,"stv 5242br",2,1.1,82.8,26,9,4.6,75,8.1,4.3,7.5,19.7,0.58,1.13,119
"39","1",5,20,"EAS",36,"Florence",1166,"phy 72",1,1.3,85.6,34,9,4.4,66,9.2,4.4,7.3,25.5,0.59,1.21,137
"39","2",5,20,"EAS",36,"Florence",1166,"phy 72",2,1.2,85.6,33,9,4.6,71,9,4.6,7,25.5,0.61,1.23,144
"39","5",5,20,"EAS",36,"Florence",1196,"stv 4892br",1,1.2,85.1,30,10,5.2,65,8.6,5.2,6.8,22.2,0.57,1.17,119
"39","6",5,20,"EAS",36,"Florence",1196,"stv 4892br",2,1.2,85.5,33,9,4.8,70,9.6,4.6,7.5,22,0.56,1.14,126
"39","3",5,20,"EAS",36,"Florence",1214,"pm 2167rr",1,1.1,81.3,29,9,4.8,70,9.5,4.7,6.3,21.5,0.53,1.03,119
"39","4",5,20,"EAS",36,"Florence",1214,"pm 2167rr",2,1.1,83.8,29,9,4.7,71,8.3,4.6,7.5,20.8,0.54,1.05,126
"39","7",5,20,"EAS",36,"Florence",1224,"dp 555rr",1,1.2,83.7,29,8,4.8,66,7.9,4.8,5.8,24,0.56,1.18,128
"39","8",5,20,"EAS",36,"Florence",1224,"dp 555rr",2,1.2,84.7,31,8,4.3,70,7.5,4.3,5.5,21.3,0.52,1.11,132
"39","15",5,20,"EAS",36,"Florence",1241,"dp 444br",1,1.2,85.4,28,9,4.2,72,9.3,4.4,6.8,22.5,0.6,1.17,133
"39","16",5,20,"EAS",36,"Florence",1241,"dp 444br",2,1.2,84.5,30,9,4.1,70,8.4,4.2,6.5,22.2,0.59,1.16,135
"39","27",5,20,"EAS",36,"Florence",1251,"st 5599br",1,1.2,84,33,8,4.6,68,8.6,4.6,6.5,23.3,0.56,1.16,137
"39","28",5,20,"EAS",36,"Florence",1251,"st 5599br",2,1.2,85.1,33,8,4.9,68,9.3,4.8,6.3,23.2,0.56,1.18,139
"39","9",5,20,"EAS",36,"Florence",1255,"fm 960b2r",1,1.2,84.9,33,8,4.7,67,7.6,4.7,5.3,25,0.57,1.21,143
"39","10",5,20,"EAS",36,"Florence",1255,"fm 960b2r",2,1.3,85.4,33,7,4.8,73,8.6,4.6,4.8,25.2,0.6,1.28,145
"39","21",5,20,"EAS",36,"Florence",1256,"fm 960br",1,1.2,83.9,33,8,4.5,73,8.3,4.5,5,24.8,0.56,1.16,144
"39","22",5,20,"EAS",36,"Florence",1256,"fm 960br",2,1.2,85.5,34,8,4.5,68,7.9,4.6,4.8,25,0.6,1.18,148
"39","17",5,20,"EAS",36,"Florence",1281,"dpl 455br",1,1.2,84.9,31,8,4.3,73,9.8,4.2,6.3,22.6,0.58,1.21,139
"39","18",5,20,"EAS",36,"Florence",1281,"dpl 455br",2,1.2,84.4,33,9,4.4,74,9.2,4.5,6,23.1,0.58,1.21,141
"39","19",5,20,"EAS",36,"Florence",1287,"fm 958ll",1,1.2,84.4,30,7,4.8,74,9.1,4.9,5.3,23,0.58,1.19,137
"39","20",5,20,"EAS",36,"Florence",1287,"fm 958ll",2,1.2,85.3,33,7,4.9,74,7.6,5,5.8,24.3,0.59,1.21,140
"39","11",5,20,"EAS",36,"Florence",1292,"dp 393",1,1.2,86,33,10,4.9,71,9.7,5,7.3,23.1,0.6,1.21,131
"39","12",5,20,"EAS",36,"Florence",1292,"dp 393",2,1.3,87.1,32,9,4.9,69,9.1,5,8,23.9,0.63,1.24,134
"39","13",5,20,"EAS",36,"Florence",1293,"dp 434r",1,1.2,85.8,30,10,4.5,73,8.9,4.4,7.3,21.2,0.58,1.23,128
"39","14",5,20,"EAS",36,"Florence",1293,"dp 434r",2,1.2,85.4,32,9,4.8,74,8.9,4.9,7,21,0.57,1.19,122
"39","23",5,20,"EAS",36,"Florence",1294,"phy 480wr",1,1.2,86.4,33,10,4.9,72,9.1,4.8,7.8,22.2,0.6,1.18,130
"39","24",5,20,"EAS",36,"Florence",1294,"phy 480wr",2,1.2,86.4,35,10,4.3,72,9,4.9,8.3,22.7,0.6,1.2,133
"39","25",5,20,"EAS",36,"Florence",1295,"stv 5242br",1,1.2,85,31,9,4.6,71,9.3,4.7,7.8,22.4,0.56,1.12,127
"39","26",5,20,"EAS",36,"Florence",1295,"stv 5242br",2,1.2,84.5,31,9,4.8,68,8.8,4.8,8,21.3,0.59,1.14,124
"25","1",5,20,"EAS",37,"Rocky Mount, NC",1166,"phy 72",1,NA,NA,NA,NA,NA,NA,NA,5,7,23.9,0.64,1.18,138
"25","2",5,20,"EAS",37,"Rocky Mount, NC",1166,"phy 72",2,NA,NA,NA,NA,NA,NA,NA,4.9,7.5,24.1,0.61,1.14,142
"25","5",5,20,"EAS",37,"Rocky Mount, NC",1196,"stv 4892br",1,NA,NA,NA,NA,NA,NA,NA,5.4,6.3,20.7,0.6,1.1,114
"25","6",5,20,"EAS",37,"Rocky Mount, NC",1196,"stv 4892br",2,NA,NA,NA,NA,NA,NA,NA,5.4,6.3,20.1,0.6,1.08,113
"25","3",5,20,"EAS",37,"Rocky Mount, NC",1214,"pm 2167rr",1,NA,NA,NA,NA,NA,NA,NA,5.3,5.5,19.2,0.54,0.98,113
"25","4",5,20,"EAS",37,"Rocky Mount, NC",1214,"pm 2167rr",2,NA,NA,NA,NA,NA,NA,NA,5.6,5.3,18.3,0.55,1.01,121
"25","7",5,20,"EAS",37,"Rocky Mount, NC",1224,"dp 555rr",1,NA,NA,NA,NA,NA,NA,NA,5.2,5.8,20.4,0.55,1.07,113
"25","8",5,20,"EAS",37,"Rocky Mount, NC",1224,"dp 555rr",2,NA,NA,NA,NA,NA,NA,NA,4.9,5.5,19.9,0.57,1.09,120
"25","15",5,20,"EAS",37,"Rocky Mount, NC",1241,"dp 444br",1,1.1,83.8,33,9.6,5.1,70,8.4,4.9,6.3,19.7,0.6,1.13,125
"25","16",5,20,"EAS",37,"Rocky Mount, NC",1241,"dp 444br",2,1.1,82,35,8.3,5.1,75,8.2,4.8,5.5,19.7,0.57,1.08,124
"25","27",5,20,"EAS",37,"Rocky Mount, NC",1251,"st 5599br",1,1.1,82.9,34,7.9,5.1,76,8.3,5.4,5,20.5,0.6,1.12,116
"25","28",5,20,"EAS",37,"Rocky Mount, NC",1251,"st 5599br",2,1.1,82.5,30,7.9,5.3,75,7.3,5.4,5,19.9,0.54,1.04,117
"25","9",5,20,"EAS",37,"Rocky Mount, NC",1255,"fm 960b2r",1,NA,NA,NA,NA,NA,NA,NA,4.8,4,21.9,0.57,1.11,123
"25","10",5,20,"EAS",37,"Rocky Mount, NC",1255,"fm 960b2r",2,NA,NA,NA,NA,NA,NA,NA,5,4,21.7,0.57,1.11,125
"25","21",5,20,"EAS",37,"Rocky Mount, NC",1256,"fm 960br",1,1.2,83.6,37,9.6,5,71,8,4.9,3.8,21,0.6,1.13,139
"25","22",5,20,"EAS",37,"Rocky Mount, NC",1256,"fm 960br",2,1,81.5,29,8.3,5,70,8.1,5.2,3.5,22,0.58,1.08,131
"25","17",5,20,"EAS",37,"Rocky Mount, NC",1281,"dpl 455br",1,1.2,82.3,31,9.2,5.1,75,8.5,4.5,6.3,19.4,0.61,1.14,12
"25","18",5,20,"EAS",37,"Rocky Mount, NC",1281,"dpl 455br",2,1.1,82.7,32,8.7,5.6,73,8.9,4.7,5.3,21.9,0.57,1.1,120
"25","19",5,20,"EAS",37,"Rocky Mount, NC",1287,"fm 958ll",1,1.1,84.3,35,8.5,5.2,73,7.5,5.1,5.5,21.2,0.57,1.15,138
"25","20",5,20,"EAS",37,"Rocky Mount, NC",1287,"fm 958ll",2,1.1,83.8,31,8.9,4.6,75,8.3,4.9,5.5,21.2,0.6,1.12,123
"25","11",5,20,"EAS",37,"Rocky Mount, NC",1292,"dp 393",1,NA,NA,NA,NA,NA,NA,NA,5,7.3,21,0.61,1.18,125
"25","12",5,20,"EAS",37,"Rocky Mount, NC",1292,"dp 393",2,NA,NA,NA,NA,NA,NA,NA,5,8.5,21.2,0.59,1.14,130
"25","13",5,20,"EAS",37,"Rocky Mount, NC",1293,"dp 434r",1,NA,NA,NA,NA,NA,NA,NA,5.1,6.5,19.3,0.65,1.19,119
"25","14",5,20,"EAS",37,"Rocky Mount, NC",1293,"dp 434r",2,NA,NA,NA,NA,NA,NA,NA,5,6.5,18,0.56,1.1,115
"25","23",5,20,"EAS",37,"Rocky Mount, NC",1294,"phy 480wr",1,1.2,84.8,34,9.8,5.1,71,7.9,5.1,8.8,20.7,0.64,1.14,126
"25","24",5,20,"EAS",37,"Rocky Mount, NC",1294,"phy 480wr",2,1,80.8,28,8.9,5.6,74,8.6,5,8,20.4,0.6,1.1,128
"25","25",5,20,"EAS",37,"Rocky Mount, NC",1295,"stv 5242br",1,1.1,82.7,32,8.3,4.7,72,8,5.1,6.5,17.9,0.54,1.02,108
"25","26",5,20,"EAS",37,"Rocky Mount, NC",1295,"stv 5242br",2,1.1,82.2,31,9.4,5.4,71,8.8,5.1,5.3,19.8,0.55,1.05,119
"12","1",5,20,"EAS",67,"Starkville",1166,"phy 72",1,1.2,84.5,33,9,4.4,66,9.6,4.6,8,25.3,0.58,1.18,145
"12","2",5,20,"EAS",67,"Starkville",1166,"phy 72",2,1.2,84.4,34,8,4.3,65,9.1,4.4,8,23.9,0.57,1.18,138
"12","5",5,20,"EAS",67,"Starkville",1196,"stv 4892br",1,1.1,84,30,8,4.8,64,9.5,5.1,6.3,20.6,0.54,1.1,128
"12","6",5,20,"EAS",67,"Starkville",1196,"stv 4892br",2,1.2,85.6,29,8,4.3,63,8.3,4.5,7,20.9,0.54,1.13,12
"12","3",5,20,"EAS",67,"Starkville",1214,"pm 2167rr",1,1.1,81.1,27,8,4.6,63,8.4,4.5,5,19.8,0.52,1.03,126
"12","4",5,20,"EAS",67,"Starkville",1214,"pm 2167rr",2,1.1,82.2,27,9,4.6,64,8.5,4.6,5.3,19.6,0.54,1.06,126
"12","7",5,20,"EAS",67,"Starkville",1224,"dp 555rr",1,1.1,81.5,26,7,4.9,72,8,5.1,6.5,18.6,0.53,1.08,121
"12","8",5,20,"EAS",67,"Starkville",1224,"dp 555rr",2,1.1,81.1,28,7,4.5,66,7.2,4.6,6,19.5,0.48,1.06,115
"12","15",5,20,"EAS",67,"Starkville",1241,"dp 444br",1,1.2,83.4,30,8,3.9,63,7.7,4.1,7.3,20.7,0.54,1.13,133
"12","16",5,20,"EAS",67,"Starkville",1241,"dp 444br",2,1.2,84.1,30,8,3.8,61,7.3,3.8,7.3,21,0.54,1.14,129
"12","27",5,20,"EAS",67,"Starkville",1251,"st 5599br",1,1.2,83.1,28,8,4.7,68,7.6,4.7,5.3,21.5,0.52,1.15,124
