"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt"
"60","32",6,11,"PLA",163,"Lamesa, TX",1214,"pm 2167rr",2,"0.9","78.8","26","8.1","4.9000000000000004","72","9.1","4.5999999999999996","6.5","18.100000000000001","0.47","0.96","101"
"60","43",6,11,"PLA",163,"Lamesa, TX",1215,"pm 2266rr",1,"1","79.2","31","8.5","4.8","72","8.8000000000000007","4.5999999999999996","8.5","20.100000000000001","0.5","1.03","110"
"60","44",6,11,"PLA",163,"Lamesa, TX",1215,"pm 2266rr",2,"1","79","29","8.5","4.5","72","9","4.5","7.3","19.7","0.48","0.99","111"
"60","35",6,11,"PLA",163,"Lamesa, TX",1224,"dp 555rr",1,"1","78.900000000000006","28","7.5","4.7","76","7.9","4.7","6","20.3","0.47","1.02","104"
"60","36",6,11,"PLA",163,"Lamesa, TX",1224,"dp 555rr",2,"1","77.900000000000006","27","7.4","4.7","76","8.4","4.5999999999999996","6.3","19.399999999999999","0.48","1.06","101"
"60","37",6,11,"PLA",163,"Lamesa, TX",1255,"fm 960b2r",1,"1.1000000000000001","80.900000000000006","32","7.5","5.2","75","8.1999999999999993","5.2","5","22.8","0.54","1.1200000000000001","126"
"60","38",6,11,"PLA",163,"Lamesa, TX",1255,"fm 960b2r",2,"1.1000000000000001","79.599999999999994","31","7.7","5.2","74","8.6","5","4.8","23","0.5","1.1100000000000001","123"
"60","47",6,11,"PLA",163,"Lamesa, TX",1266,"stv ng 2448r",1,"1","80.2","32","8.6999999999999993","5","71","9.1","4.8","7","21.7","0.51","1.07","120"
"60","48",6,11,"PLA",163,"Lamesa, TX",1266,"stv ng 2448r",2,"1","79.599999999999994","32","8.5","4.9000000000000004","73","9.1","4.9000000000000004","7.5","21.8","0.5","1.07","115"
"60","49",6,11,"PLA",163,"Lamesa, TX",1268,"fm 5044rr",1,"1","78.900000000000006","27","8.3000000000000007","4.7","73","9.5","4.8","8.3000000000000007","19.600000000000001","0.48","1","107"
"60","50",6,11,"PLA",163,"Lamesa, TX",1268,"fm 5044rr",2,"1","79.3","28","8.6999999999999993","4.5","73","9.6","4.4000000000000004","8.5","19.899999999999999","0.49","1.02","107"
"60","51",6,11,"PLA",163,"Lamesa, TX",1274,"afd 3511rr",1,"1","79.3","29","7.9","4.9000000000000004","71","9.4","4.5","6.8","20.3","0.47","1.02","108"
"60","52",6,11,"PLA",163,"Lamesa, TX",1274,"afd 3511rr",2,"1","79.400000000000006","27","7.7","4.9000000000000004","71","9.8000000000000007","4.8","7","19.3","0.48","0.98","105"
"60","53",6,11,"PLA",163,"Lamesa, TX",1275,"bcg 24r",1,"1","79","28","9","5","75","9","4.9000000000000004","7.8","19.8","0.49","1.03","111"
"60","54",6,11,"PLA",163,"Lamesa, TX",1275,"bcg 24r",2,"1","79.3","28","9.1999999999999993","4.8","74","8.5","4.7","8.3000000000000007","18.600000000000001","0.49","1.03","107"
"60","55",6,11,"PLA",163,"Lamesa, TX",1276,"all tex excess rr",1,"1","80.099999999999994","31","8.6999999999999993","4.9000000000000004","73","9.1","4.7","8.5","21.7","0.5","1.04","117"
"60","56",6,11,"PLA",163,"Lamesa, TX",1276,"all tex excess rr",2,"1","79.3","29","8.3000000000000007","4.8","72","9.1999999999999993","4.7","7.3","19.3","0.48","1","112"
"34","17",6,12,"PLA",16,"Altus, OK",1135,"PM 2326rr",1,"1.1000000000000001","84.3","35","9.1999999999999993","5.2","70","7.3","5.4","6.5","22.5","0.54","1.06","120"
"34","18",6,12,"PLA",16,"Altus, OK",1135,"PM 2326rr",2,"1.1000000000000001","83","32","8.6999999999999993","5.0999999999999996","69","6.8","5.0999999999999996","6.5","23.6","0.53","1.06","121"
"34","1",6,12,"PLA",16,"Altus, OK",1166,"phy 72",1,"1.2","82.9","37","9.1999999999999993","4.5","71","7.1","4.8","7.5","29.8","0.57999999999999996","1.18","144"
"34","2",6,12,"PLA",16,"Altus, OK",1166,"phy 72",2,"1.3","83.7","37","9.1999999999999993","4.9000000000000004","69","7.1","4.7","9","29.3","0.57999999999999996","1.23","149"
"34","13",6,12,"PLA",16,"Altus, OK",1169,"fm 958",1,"1.1000000000000001","82.4","33","7.7","5.3","70","6.6","5.3","5.3","25.5","0.54","1.1100000000000001","129"
"34","14",6,12,"PLA",16,"Altus, OK",1169,"fm 958",2,"1.1000000000000001","80.2","32","7.9","5.4","72","7.7","5.4","5.8","23.5","0.54","1.1100000000000001","123"
"34","5",6,12,"PLA",16,"Altus, OK",1196,"stv 4892br",1,"1.1000000000000001","83.7","31","9","5.4","70","6.5","5.2","7","20.3","0.54","1.1100000000000001","113"
"34","6",6,12,"PLA",16,"Altus, OK",1196,"stv 4892br",2,"1.1000000000000001","82.9","31","8.6999999999999993","5.2","72","7.9","5.2","6.5","19.5","0.52","1.08","110"
"34","11",6,12,"PLA",16,"Altus, OK",1212,"all tex atlas rr",1,"1.1000000000000001","83.2","33","8.9","4.5","67","7","4.2","8","23.6","0.53","1.1000000000000001","128"
"34","12",6,12,"PLA",16,"Altus, OK",1212,"all tex atlas rr",2,"1.1000000000000001","82.6","33","8.6999999999999993","4.5999999999999996","67","7.2","4.5","7.5","23.8","0.52","1.07","119"
"34","3",6,12,"PLA",16,"Altus, OK",1214,"pm 2167rr",1,"1","82.9","31","8.6999999999999993","5.4","71","7","5.7","7.8","20.7","0.51","0.99","113"
"34","4",6,12,"PLA",16,"Altus, OK",1214,"pm 2167rr",2,"1","82.8","33","8.9","5.3","72","7.4","5.0999999999999996","8","20.9","0.51","1.01","116"
"34","15",6,12,"PLA",16,"Altus, OK",1215,"pm 2266rr",1,"1.1000000000000001","81.5","33","8.6999999999999993","4.9000000000000004","71","6.7","4.8","8.8000000000000007","23.8","0.54","1.06","125"
"34","16",6,12,"PLA",16,"Altus, OK",1215,"pm 2266rr",2,"1.1000000000000001","83.4","36","9.1999999999999993","5.4","69","6.7","5.4","7.8","23.8","0.55000000000000004","1.08","118"
"34","7",6,12,"PLA",16,"Altus, OK",1224,"dp 555rr",1,"1.1000000000000001","80.400000000000006","31","7.7","5.3","75","6.7","5.0999999999999996","6","21.4","0.5","1.08","108"
"34","8",6,12,"PLA",16,"Altus, OK",1224,"dp 555rr",2,"1.1000000000000001","80.8","30","7.5","5.0999999999999996","74","6.3","4.9000000000000004","6.5","21.5","0.49","1.08","112"
"34","9",6,12,"PLA",16,"Altus, OK",1255,"fm 960b2r",1,"1.1000000000000001","81.2","34","7.7","5.4","72","7.4","5.0999999999999996","5.3","23","0.51","1.08","131"
"34","10",6,12,"PLA",16,"Altus, OK",1255,"fm 960b2r",2,"1.2","83.5","36","7.9","5.2","73","6.6","4.9000000000000004","4.8","23.9","0.56000000000000005","1.18","137"
"34","19",6,12,"PLA",16,"Altus, OK",1266,"stv ng 2448r",1,"1.2","83.8","35","9.4","4.5","71","6.8","4.7","6.8","23","0.56000000000000005","1.1299999999999999","128"
"34","20",6,12,"PLA",16,"Altus, OK",1266,"stv ng 2448r",2,"1.1000000000000001","82.8","36","9.1999999999999993","4.7","69","7","4.9000000000000004","7.8","24.4","0.55000000000000004","1.1299999999999999","128"
"34","21",6,12,"PLA",16,"Altus, OK",1268,"fm 5044rr",1,"1.1000000000000001","81.599999999999994","31","9","4.2","71","7.5","4.5","9.3000000000000007","22.6","0.56000000000000005","1.1100000000000001","121"
"34","22",6,12,"PLA",16,"Altus, OK",1268,"fm 5044rr",2,"1.2","82.5","32","9.4","4.5","69","6.7","4.7","8.8000000000000007","22","0.54","1.1100000000000001","122"
"34","23",6,12,"PLA",16,"Altus, OK",1274,"afd 3511rr",1,"1.1000000000000001","82.8","33","8.5","5.3","70","7.5","5.0999999999999996","6.5","21.4","0.53","1.05","120"
"34","24",6,12,"PLA",16,"Altus, OK",1274,"afd 3511rr",2,"1.1000000000000001","82.1","35","8.9","5.2","69","6.7","5.0999999999999996","6.5","22.7","0.54","1.07","125"
"34","25",6,12,"PLA",16,"Altus, OK",1275,"bcg 24r",1,"1.1000000000000001","82.5","32","8.9","5.0999999999999996","74","6.2","4.9000000000000004","7","23.7","0.52","1.0900000000000001","114"
"34","26",6,12,"PLA",16,"Altus, OK",1275,"bcg 24r",2,"1.1000000000000001","82.2","32","9","5.2","71","5.8","5.2","6.8","22","0.52","1.08","108"
"34","27",6,12,"PLA",16,"Altus, OK",1276,"all tex excess rr",1,"1.1000000000000001","82.9","35","8.9","5.2","71","6.6","5.2","7.5","26","0.55000000000000004","1.08","132"
"34","28",6,12,"PLA",16,"Altus, OK",1276,"all tex excess rr",2,"1.1000000000000001","83.3","36","9","5.2","69","7.5","5.0999999999999996","7","24.8","0.53","1.06","126"
"58","1",6,20,"EAS",36,"Florence",1166,"phy 72",1,"1.2","81.2","31","8.1","4.5","59","7.5","4.5999999999999996","8.5","25.2","0.53","1.1399999999999999","126"
"58","2",6,20,"EAS",36,"Florence",1166,"phy 72",2,"1.2","80.7","32","8.6999999999999993","5","58","8.4","4.9000000000000004","7.5","25.2","0.55000000000000004","1.1299999999999999","121"
"58","5",6,20,"EAS",36,"Florence",1196,"stv 4892br",1,"1.1000000000000001","81.3","28","8.5","5.3","62","7.4","5.3","8","21","0.52","1.07","101"
"58","6",6,20,"EAS",36,"Florence",1196,"stv 4892br",2,"1.1000000000000001","80","29","8.6999999999999993","5.4","58","8.5","5.0999999999999996","8.5","20.7","0.51","1.08","88"
"58","3",6,20,"EAS",36,"Florence",1214,"pm 2167rr",1,"1","81.7","28","8.1","5.3","56","7.5","5.4","7.3","19.7","0.52","1","93"
"58","4",6,20,"EAS",36,"Florence",1214,"pm 2167rr",2,"1","79.599999999999994","28","8.3000000000000007","5.7","56","7.8","5.7","7","19.2","0.51","0.98","68"
"58","7",6,20,"EAS",36,"Florence",1224,"dp 555rr",1,"1.1000000000000001","80.8","30","8.3000000000000007","5.4","63","6.7","5.5","6.5","19.5","0.53","1.1399999999999999","98"
"58","8",6,20,"EAS",36,"Florence",1224,"dp 555rr",2,"1.1000000000000001","80.5","28","7.5","5.6","57","9","5.4","6.5","19.5","0.49","1.07","95"
"58","15",6,20,"EAS",36,"Florence",1241,"dp 444br",1,"1.1000000000000001","81.599999999999994","28","8.1","5","60","6.8","4.9000000000000004","7","20.3","0.52","1.07","102"
"58","16",6,20,"EAS",36,"Florence",1241,"dp 444br",2,"1.1000000000000001","80.8","28","8.1","4.9000000000000004","63","7.9","4.9000000000000004","7.5","20.6","0.53","1.0900000000000001","102"
"58","27",6,20,"EAS",36,"Florence",1251,"st 5599br",1,"1.1000000000000001","80.3","30","8.5","5.7","63","7.4","5.5","6","21.4","0.53","1.0900000000000001","85"
"58","28",6,20,"EAS",36,"Florence",1251,"st 5599br",2,"1.1000000000000001","79.7","30","8.1","5.9","58","7.8","5.8","6","21.3","0.52","1.1299999999999999","77"
"58","9",6,20,"EAS",36,"Florence",1255,"fm 960b2r",1,"1.2","82.5","32","7.9","5","61","6.3","4.7","5.3","22.4","0.56000000000000005","1.19","104"
"58","10",6,20,"EAS",36,"Florence",1255,"fm 960b2r",2,"1.2","79.599999999999994","33","7.9","5.4","54","7.4","5.4","6","22.8","0.52","1.1299999999999999","95"
"58","21",6,20,"EAS",36,"Florence",1256,"fm 960br",1,"1.1000000000000001","81.2","33","7.9","5.5","57","6.7","5.5","6.5","21.4","0.55000000000000004","1.1200000000000001","115"
"58","22",6,20,"EAS",36,"Florence",1256,"fm 960br",2,"1.1000000000000001","80","35","8.5","5.2","60","7.5","5","5.5","21.4","0.54","1.1100000000000001","112"
"58","19",6,20,"EAS",36,"Florence",1281,"dpl 455br",1,"1.1000000000000001","81.5","30","7.9","4.7","62","7.4","4.5999999999999996","7","21","0.53","1.1100000000000001","104"
"58","20",6,20,"EAS",36,"Florence",1281,"dpl 455br",2,"1.1000000000000001","78.8","30","8.1","5.2","62","8.4","5.3","7.3","20.6","0.51","1.1000000000000001","101"
"58","17",6,20,"EAS",36,"Florence",1282,"dpl 445br",1,"1.1000000000000001","81.7","27","8.6999999999999993","5.0999999999999996","59","7.6","4.9000000000000004","9.3000000000000007","21.5","0.55000000000000004","1.0900000000000001","106"
"58","18",6,20,"EAS",36,"Florence",1282,"dpl 445br",2,"1.1000000000000001","80.7","28","8.6999999999999993","5.5","63","9.1","5.2","9","21.3","0.53","1.08","100"
"58","13",6,20,"EAS",36,"Florence",1292,"dp 393",1,"1.2","82.4","28","9.1999999999999993","5.0999999999999996","57","7.3","4.8","8.8000000000000007","21.3","0.55000000000000004","1.1299999999999999","108"
"58","14",6,20,"EAS",36,"Florence",1292,"dp 393",2,"1.1000000000000001","81.7","29","8.9","5.4","57","7.9","5.4","9.3000000000000007","22.1","0.56999999999999995","1.1399999999999999","102"
"58","25",6,20,"EAS",36,"Florence",1295,"stv 5242br",1,"1.1000000000000001","82.3","28","8.5","5.5","59","6.7","5.4","8.3000000000000007","19","0.55000000000000004","1.0900000000000001","102"
"58","26",6,20,"EAS",36,"Florence",1295,"stv 5242br",2,"1","80.900000000000006","27","7.9","5.7","63","8","5.7","7.3","20.8","0.5","1.02","83"
"58","11",6,20,"EAS",36,"Florence",1315,"dp 432r",1,"1.1000000000000001","81.7","28","9.1999999999999993","5.5","56","6.8","5.4","9","20.100000000000001","0.56999999999999995","1.1299999999999999","102"
"58","12",6,20,"EAS",36,"Florence",1315,"dp 432r",2,"1.1000000000000001","80.3","29","9.1999999999999993","5.5","58","8","5.4","9","20","0.53","1.07","94"
"58","23",6,20,"EAS",36,"Florence",1316,"phy 370wr",1,"1.1000000000000001","81.8","29","8.6999999999999993","5.5","59","7.2","5.3","8","19.2","0.55000000000000004","1.0900000000000001","107"
"58","24",6,20,"EAS",36,"Florence",1316,"phy 370wr",2,"1.1000000000000001","81","31","9","5.4","59","7.3","5.0999999999999996","7.8","19.8","0.53","1.07","99"
"25","1",6,20,"EAS",37,"Rocky Mount, NC",1166,"phy 72",1,"1.2","85.1","35","8.6999999999999993","4.9000000000000004","72","9","4.8","7.5","26.3","0.61","1.22","154"
"25","2",6,20,"EAS",37,"Rocky Mount, NC",1166,"phy 72",2,"1.2","84.5","35","8.9","4.5999999999999996","71","9.1999999999999993","4.3","7.3","24.6","0.6","1.19","152"
"25","5",6,20,"EAS",37,"Rocky Mount, NC",1196,"stv 4892br",1,"1.1000000000000001","83.3","32","8.5","5.5","74","9.4","5.3","6.3","22.1","0.56999999999999995","1.1299999999999999","130"
"25","6",6,20,"EAS",37,"Rocky Mount, NC",1196,"stv 4892br",2,"1.1000000000000001","83.3","30","7.9","5.2","73","9.6","5.3","5.8","19","0.55000000000000004","1.1200000000000001","122"
"25","3",6,20,"EAS",37,"Rocky Mount, NC",1214,"pm 2167rr",1,"1.1000000000000001","83.3","31","8.3000000000000007","5.3","72","8.4","5.0999999999999996","6","19","0.56000000000000005","1.04","120"
"25","4",6,20,"EAS",37,"Rocky Mount, NC",1214,"pm 2167rr",2,"1.1000000000000001","82.6","32","8.6999999999999993","5","73","8.6999999999999993","5","6.3","20","0.56000000000000005","1.06","119"
"25","7",6,20,"EAS",37,"Rocky Mount, NC",1224,"dp 555rr",1,"1.1000000000000001","82.6","31","7.9","5.2","76","7.9","4.9000000000000004","6","20.9","0.54","1.1499999999999999","130"
"25","8",6,20,"EAS",37,"Rocky Mount, NC",1224,"dp 555rr",2,"1.1000000000000001","81.3","32","7.7","5.0999999999999996","73","8.4","4.9000000000000004","5.8","20.7","0.53","1.1499999999999999","126"
"25","15",6,20,"EAS",37,"Rocky Mount, NC",1241,"dp 444br",1,"1.2","85.1","31","8.1","4.5","76","8.6","4.5999999999999996","6.5","20.6","0.56000000000000005","1.1399999999999999","133"
"25","16",6,20,"EAS",37,"Rocky Mount, NC",1241,"dp 444br",2,"1.1000000000000001","83.9","30","7.9","4.3","74","8.3000000000000007","4.3","6.5","21.2","0.6","1.1499999999999999","132"
"25","27",6,20,"EAS",37,"Rocky Mount, NC",1251,"st 5599br",1,"1.1000000000000001","83.7","31","7.9","5.3","71","9.4","5.0999999999999996","5.3","21.9","0.56000000000000005","1.1200000000000001","136"
"25","28",6,20,"EAS",37,"Rocky Mount, NC",1251,"st 5599br",2,"1.1000000000000001","83.7","31","7.7","5.0999999999999996","70","9.3000000000000007","4.9000000000000004","6","21.3","0.55000000000000004","1.1499999999999999","127"
"25","9",6,20,"EAS",37,"Rocky Mount, NC",1255,"fm 960b2r",1,"1.2","83.7","35","7.9","5","75","8.4","5","5","22.8","0.55000000000000004","1.1499999999999999","139"
"25","10",6,20,"EAS",37,"Rocky Mount, NC",1255,"fm 960b2r",2,"1.2","83.8","34","7.7","4.7","73","9","4.7","4.3","22.1","0.59","1.17","139"
"25","21",6,20,"EAS",37,"Rocky Mount, NC",1256,"fm 960br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","22",6,20,"EAS",37,"Rocky Mount, NC",1256,"fm 960br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","19",6,20,"EAS",37,"Rocky Mount, NC",1281,"dpl 455br",1,"1.2","83.8","32","7.9","4.5999999999999996","73","9.1999999999999993","4.5999999999999996","5.8","22.7","0.59","1.19","141"
"25","20",6,20,"EAS",37,"Rocky Mount, NC",1281,"dpl 455br",2,"1.2","83.3","34","7.9","4.4000000000000004","74","9.1999999999999993","4.3","7","23.7","0.55000000000000004","1.1499999999999999","146"
"25","17",6,20,"EAS",37,"Rocky Mount, NC",1282,"dpl 445br",1,"1.1000000000000001","83.7","32","8.6999999999999993","5","74","9.4","4.9000000000000004","8","22.5","0.56999999999999995","1.1399999999999999","132"
"25","18",6,20,"EAS",37,"Rocky Mount, NC",1282,"dpl 445br",2,"1.1000000000000001","83.8","30","8.9","5","74","8.1","4.9000000000000004","8.5","23.4","0.56000000000000005","1.1299999999999999","130"
".",".",6,20,"EAS",37,"Rocky Mount, NC",1282,"dpl 445br",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",6,20,"EAS",37,"Rocky Mount, NC",1282,"dpl 445br",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","13",6,20,"EAS",37,"Rocky Mount, NC",1292,"dp 393",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","14",6,20,"EAS",37,"Rocky Mount, NC",1292,"dp 393",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",6,20,"EAS",37,"Rocky Mount, NC",1292,"dp 393",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",6,20,"EAS",37,"Rocky Mount, NC",1292,"dp 393",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","25",6,20,"EAS",37,"Rocky Mount, NC",1295,"stv 5242br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","26",6,20,"EAS",37,"Rocky Mount, NC",1295,"stv 5242br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",6,20,"EAS",37,"Rocky Mount, NC",1295,"stv 5242br",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",6,20,"EAS",37,"Rocky Mount, NC",1295,"stv 5242br",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","11",6,20,"EAS",37,"Rocky Mount, NC",1315,"dp 432r",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","12",6,20,"EAS",37,"Rocky Mount, NC",1315,"dp 432r",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",6,20,"EAS",37,"Rocky Mount, NC",1315,"dp 432r",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",6,20,"EAS",37,"Rocky Mount, NC",1315,"dp 432r",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
