"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt"
"60","8",9,11,"PLA",12,"lubbock",1344,"fm9058f",3,"1.2","81.2","28","6.5","4.2","78","7","4.2","6","18.899999999999999","0.51","1.1000000000000001","89"
"60","13",9,11,"PLA",12,"lubbock",1348,"all tex summit b2rf",2,"1.1000000000000001","82.7","26","7.8","4.4000000000000004","79","7.7","4.4000000000000004","9","19","0.54","1.1000000000000001","91"
"60","14",9,11,"PLA",12,"lubbock",1348,"all tex summit b2rf",3,"1.1000000000000001","82","27","7.9","4.5999999999999996","75","8.1","4.5999999999999996","8","17.3","0.53","1.08","83"
"60","15",9,11,"PLA",12,"lubbock",1349,"americot ng1572rf",2,"1.2","81.5","27","7","3.7","74","6.8","3.7","7","18.600000000000001","0.53","1.1499999999999999","109"
"60","16",9,11,"PLA",12,"lubbock",1349,"americot ng1572rf",3,"1.1000000000000001","82.2","26","7","3.9","75","7.4","3.9","7","20.100000000000001","0.54","1.1399999999999999","103"
"60","17",9,11,"PLA",12,"lubbock",1350,"americot ng2448r",2,"1.2","83.1","33","7.8","4.5999999999999996","77","8.1999999999999993","4.5","8","22.2","0.59","1.1399999999999999","112"
"60","18",9,11,"PLA",12,"lubbock",1350,"americot ng2448r",3,"1.1000000000000001","82.1","31","7.9","4.7","73","8","4.7","8","21.7","0.56000000000000005","1.1200000000000001","106"
"60","19",9,11,"PLA",12,"lubbock",1351,"dpl121rf",2,"1.1000000000000001","83.1","29","8.1","5.2","73","8.5","5.2","9","18.5","0.57999999999999996","1.1299999999999999","95"
"60","20",9,11,"PLA",12,"lubbock",1351,"dpl121rf",3,"1.1000000000000001","83.1","30","8.1999999999999993","5","75","8.6","5","8","18.600000000000001","0.55000000000000004","1.1100000000000001","102"
"60","23",9,11,"PLA",12,"lubbock",1352,"fm9180b2f",2,"1.2","82.2","30","7.4","4.5999999999999996","77","7.8","4.5999999999999996","7","21.4","0.55000000000000004","1.1299999999999999","100"
"60","24",9,11,"PLA",12,"lubbock",1352,"fm9180b2f",3,"1.2","82.5","31","7.1","4.5999999999999996","75","7.1","4.5999999999999996","6","19.899999999999999","0.55000000000000004","1.1499999999999999","113"
"60","35",9,11,"PLA",163,"Lamesa, TX",1166,"phy72",2,"1.2","81.8","29","7.3","4.3","67","9.1999999999999993","4.2","7","22","0.55000000000000004","1.1299999999999999","121"
"60","36",9,11,"PLA",163,"Lamesa, TX",1166,"phy72",3,"1.1000000000000001","80.099999999999994","31","7.3","4.3","70","8.3000000000000007","4.3","7","21.6","0.53","1.1200000000000001","102"
"60","51",9,11,"PLA",163,"Lamesa, TX",1169,"fm958",2,"1.1000000000000001","80.7","29","6.5","4.7","73","8","4.5999999999999996","6","20","0.52","1.08","98"
"60","52",9,11,"PLA",163,"Lamesa, TX",1169,"fm958",3,"1.1000000000000001","80.400000000000006","29","6.2","4.7","68","8.6999999999999993","4.5","6","20.2","0.53","1.08","104"
"60","37",9,11,"PLA",163,"Lamesa, TX",1212,"all tex atlas rr",2,"1.1000000000000001","79.3","30","7.1","4.4000000000000004","74","7.9","4.4000000000000004","7","20.5","0.54","1.06","94"
"60","38",9,11,"PLA",163,"Lamesa, TX",1212,"all tex atlas rr",3,"1.2","85.4","26","6.8","4.2","66","9","4.4000000000000004","7","19.2","0.6","1.22","97"
"60","27",9,11,"PLA",163,"Lamesa, TX",1270,"dp555bgrr",2,"1","79.8","25","6.2","4.7","73","7.5","4.7","5","19.2","0.49","1.05","70"
"60","28",9,11,"PLA",163,"Lamesa, TX",1270,"dp555bgrr",3,"1","79.099999999999994","25","6.2","4.5999999999999996","70","7.4","4.5999999999999996","6","18.600000000000001","0.48","1.02","62"
"60","47",9,11,"PLA",163,"Lamesa, TX",1322,"dpl143b2rf",2,"1.1000000000000001","80.5","27","7.3","4.5999999999999996","72","7.5","4.5","8","19.100000000000001","0.53","1.1100000000000001","72"
"60","48",9,11,"PLA",163,"Lamesa, TX",1322,"dpl143b2rf",3,"1.1000000000000001","80.2","28","7","4.5","66","8.6999999999999993","4.4000000000000004","7","19.600000000000001","0.52","1.1000000000000001","65"
"60","29",9,11,"PLA",163,"Lamesa, TX",1323,"stv4554b2rf",2,"1","80.900000000000006","29","8.1999999999999993","5.2","69","8.8000000000000007","5.2","9","20.5","0.53","1.07","83"
"60","30",9,11,"PLA",163,"Lamesa, TX",1323,"stv4554b2rf",3,"1.1000000000000001","81","30","8.1999999999999993","5.0999999999999996","71","8.6","5.0999999999999996","8","19.3","0.54","1.07","79"
"60","31",9,11,"PLA",163,"Lamesa, TX",1326,"phy375wrf",2,"1.1000000000000001","80.8","27","7.1","4.8","79","6.7","4.8","7","19","0.51","1.05","74"
"60","32",9,11,"PLA",163,"Lamesa, TX",1326,"phy375wrf",3,"1.1000000000000001","79.900000000000006","25","6.7","4.4000000000000004","73","7.8","4.4000000000000004","6","18.7","0.49","1.04","77"
"60","33",9,11,"PLA",163,"Lamesa, TX",1344,"fm9058f",2,"1.1000000000000001","81.400000000000006","29","6.4","4.4000000000000004","74","7.4","4.4000000000000004","5","18.899999999999999","0.53","1.1299999999999999","83"
"60","34",9,11,"PLA",163,"Lamesa, TX",1344,"fm9058f",3,"1.2","79.900000000000006","25","5.9","3.8","72","7.8","3.8","6","20.399999999999999","0.52","1.1100000000000001","80"
"60","39",9,11,"PLA",163,"Lamesa, TX",1348,"all tex summit b2rf",2,"1.1000000000000001","80.599999999999994","26","7.4","4.4000000000000004","71","7.9","4.3","7","16.8","0.54","1.07","80"
"60","40",9,11,"PLA",163,"Lamesa, TX",1348,"all tex summit b2rf",3,"1.1000000000000001","80.099999999999994","25","7.1","3.9","70","8","4.2","8","18.600000000000001","0.52","1.05","72"
"60","41",9,11,"PLA",163,"Lamesa, TX",1349,"americot ng1572rf",2,"1.1000000000000001","81.2","27","6.8","3.6","72","7.8","3.5","6","19.5","0.53","1.1100000000000001","106"
"60","42",9,11,"PLA",163,"Lamesa, TX",1349,"americot ng1572rf",3,"1.1000000000000001","79.3","23","6.2","3","77","6.8","2.9","6","17.2","0.51","1.1000000000000001","89"
"60","43",9,11,"PLA",163,"Lamesa, TX",1350,"americot ng2448r",2,"1.1000000000000001","80.400000000000006","31","7.6","4.3","75","8","4.3","6","22.2","0.56000000000000005","1.1100000000000001","104"
"60","44",9,11,"PLA",163,"Lamesa, TX",1350,"americot ng2448r",3,"1.1000000000000001","81.7","33","7.4","3.7","72","8","3.7","6","21.4","0.54","1.1000000000000001","104"
"60","45",9,11,"PLA",163,"Lamesa, TX",1351,"dpl121rf",2,"1.1000000000000001","81.3","28","7.9","5","73","7.8","5","7","19.600000000000001","0.56000000000000005","1.1100000000000001","93"
"60","46",9,11,"PLA",163,"Lamesa, TX",1351,"dpl121rf",3,"1.1000000000000001","79.900000000000006","28","7.1","4.7","75","6.8","4.7","8","18.899999999999999","0.53","1.08","94"
"60","49",9,11,"PLA",163,"Lamesa, TX",1352,"fm9180b2f",2,"1.2","82.3","31","7.1","4.4000000000000004","72","8","4.4000000000000004","7","21.9","0.53","1.1000000000000001","109"
"60","50",9,11,"PLA",163,"Lamesa, TX",1352,"fm9180b2f",3,"1.1000000000000001","79.8","29","6.8","4","72","7.9","4","7","20.100000000000001","0.52","1.0900000000000001","93"
"34","9",9,12,"PLA",16,"Altus, OK",1166,"phy72",1,"1.2","83.4","37","7.9","4.9000000000000004","72","8","4.9000000000000004","9","28.6","0.6","1.1599999999999999","130"
"34","10",9,12,"PLA",16,"Altus, OK",1166,"phy72",2,"1.1000000000000001","82.8","34","7.9","5.2","72","8.3000000000000007","5.2","10","27.5","0.56000000000000005","1.1200000000000001","131"
"34","25",9,12,"PLA",16,"Altus, OK",1169,"fm958",1,"1.2","83.9","34","6.7","5.0999999999999996","74","7.6","5.0999999999999996","6","25.2","0.57999999999999996","1.1499999999999999","141"
"34","26",9,12,"PLA",16,"Altus, OK",1169,"fm958",2,"1.1000000000000001","81.2","33","6.7","5.3","74","7.5","5","6","24.3","0.56000000000000005","1.1399999999999999","112"
"34","11",9,12,"PLA",16,"Altus, OK",1212,"all tex atlas rr",1,"1.1000000000000001","83.2","32","7.8","4.9000000000000004","71","6.9","4.9000000000000004","9","23.2","0.56000000000000005","1.05","103"
"34","12",9,12,"PLA",16,"Altus, OK",1212,"all tex atlas rr",2,"1.1000000000000001","82.6","34","7.6","5.0999999999999996","72","7.8","5.2","9","24.4","0.56000000000000005","1.05","106"
"34","1",9,12,"PLA",16,"Altus, OK",1270,"dp555bgrr",1,"1.2","82.2","30","6.8","4.8","76","7.3","4.9000000000000004","9","21.6","0.56999999999999995","1.1499999999999999","111"
"34","2",9,12,"PLA",16,"Altus, OK",1270,"dp555bgrr",2,"1.1000000000000001","82.3","28","7","5.0999999999999996","77","7.9","5","9","21.3","0.56999999999999995","1.0900000000000001","122"
"34","21",9,12,"PLA",16,"Altus, OK",1322,"dpl143b2rf",1,"1.2","82.3","30","7","4.8","73","7.3","4.8","7","20.3","0.54","1.1200000000000001","111"
"34","22",9,12,"PLA",16,"Altus, OK",1322,"dpl143b2rf",2,"1.1000000000000001","81.599999999999994","28","7.1","4.8","76","7.7","4.8","9","20.8","0.53","1.0900000000000001","109"
"34","3",9,12,"PLA",16,"Altus, OK",1323,"stv4554b2rf",1,"1.1000000000000001","81.900000000000006","32","8.6999999999999993","5.4","73","9.6","5.4","9","23.4","0.6","1.0900000000000001","100"
"34","4",9,12,"PLA",16,"Altus, OK",1323,"stv4554b2rf",2,"1.1000000000000001","81.3","31","8.5","5.4","72","9.8000000000000007","5.4","8","21.9","0.56000000000000005","1.04","95"
"34","5",9,12,"PLA",16,"Altus, OK",1326,"phy375wrf",1,"1.2","82.6","30","7.8","5.2","72","9.1","5.2","9","24.2","0.62","1.1399999999999999","111"
"34","6",9,12,"PLA",16,"Altus, OK",1326,"phy375wrf",2,"1.1000000000000001","82.7","30","8.1","5.4","72","8.4","5.2","10","23.8","0.57999999999999996","1.07","118"
"34","7",9,12,"PLA",16,"Altus, OK",1344,"fm9058f",1,"1.2","83.8","31","6.5","4.8","77","7.1","4.8","7","24","0.56000000000000005","1.1399999999999999","123"
"34","8",9,12,"PLA",16,"Altus, OK",1344,"fm9058f",2,"1.2","82.2","31","6.8","4.7","74","7.2","4.5999999999999996","6","23.1","0.56000000000000005","1.1599999999999999","112"
"34","13",9,12,"PLA",16,"Altus, OK",1348,"all tex summit b2rf",1,"1.1000000000000001","82.1","27","7.9","5.5","73","9.1","5.7","9","19.100000000000001","0.53","1.01","90"
"34","14",9,12,"PLA",16,"Altus, OK",1348,"all tex summit b2rf",2,"1","81.8","27","8.4","5.7","74","9.1","5.6","8","18.7","0.54","1.04","94"
"34","15",9,12,"PLA",16,"Altus, OK",1349,"americot ng1572rf",1,"1.2","84.1","28","6.5","4.5","72","7.1","4.3","9","22.2","0.55000000000000004","1.1200000000000001","112"
"34","16",9,12,"PLA",16,"Altus, OK",1349,"americot ng1572rf",2,"1.1000000000000001","82.9","29","7","4.2","73","7.4","4.3","9","23","0.56999999999999995","1.1200000000000001","107"
"34","18",9,12,"PLA",16,"Altus, OK",1350,"americot ng2448r",2,"1.1000000000000001","83.8","33","7.6","4.9000000000000004","72","7.8","4.9000000000000004","9","22.5","0.56999999999999995","1.1100000000000001","113"
"34","19",9,12,"PLA",16,"Altus, OK",1351,"dpl121rf",1,"1.2","84.2","34","8.4","5.2","75","8.1999999999999993","5.2","9","24.2","0.59","1.18","108"
"34","20",9,12,"PLA",16,"Altus, OK",1351,"dpl121rf",2,"1.1000000000000001","82.4","30","8.1","5.5","74","7.7","5.5","9","21.7","0.56000000000000005","1.08","12"
"34","23",9,12,"PLA",16,"Altus, OK",1352,"fm9180b2f",1,"1.2","82.1","32","7.3","5.0999999999999996","74","7","5.0999999999999996","8","21","0.57999999999999996","1.19","116"
"34","24",9,12,"PLA",16,"Altus, OK",1352,"fm9180b2f",2,"1.1000000000000001","82.5","33","7.3","5.0999999999999996","73","7.5","5","7","21.9","0.56000000000000005","1.1200000000000001","123"
"34","61",9,12,"PLA",38,"Chickasha, OK",1166,"phy72",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","62",9,12,"PLA",38,"Chickasha, OK",1166,"phy72",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1166,"phy72",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1166,"phy72",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","77",9,12,"PLA",38,"Chickasha, OK",1169,"fm958",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","78",9,12,"PLA",38,"Chickasha, OK",1169,"fm958",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1169,"fm958",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1169,"fm958",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","63",9,12,"PLA",38,"Chickasha, OK",1212,"all tex atlas rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","64",9,12,"PLA",38,"Chickasha, OK",1212,"all tex atlas rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1212,"all tex atlas rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1212,"all tex atlas rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","53",9,12,"PLA",38,"Chickasha, OK",1270,"dp555bgrr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","54",9,12,"PLA",38,"Chickasha, OK",1270,"dp555bgrr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1270,"dp555bgrr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1270,"dp555bgrr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","73",9,12,"PLA",38,"Chickasha, OK",1322,"dpl143b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","74",9,12,"PLA",38,"Chickasha, OK",1322,"dpl143b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1322,"dpl143b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1322,"dpl143b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","55",9,12,"PLA",38,"Chickasha, OK",1323,"stv4554b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","56",9,12,"PLA",38,"Chickasha, OK",1323,"stv4554b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1323,"stv4554b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1323,"stv4554b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","57",9,12,"PLA",38,"Chickasha, OK",1326,"phy375wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","58",9,12,"PLA",38,"Chickasha, OK",1326,"phy375wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1326,"phy375wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1326,"phy375wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","59",9,12,"PLA",38,"Chickasha, OK",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","60",9,12,"PLA",38,"Chickasha, OK",1344,"fm9058f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","65",9,12,"PLA",38,"Chickasha, OK",1348,"all tex summit b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","66",9,12,"PLA",38,"Chickasha, OK",1348,"all tex summit b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1348,"all tex summit b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1348,"all tex summit b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","67",9,12,"PLA",38,"Chickasha, OK",1349,"americot ng1572rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","68",9,12,"PLA",38,"Chickasha, OK",1349,"americot ng1572rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1349,"americot ng1572rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1349,"americot ng1572rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","69",9,12,"PLA",38,"Chickasha, OK",1350,"americot ng2448r",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","70",9,12,"PLA",38,"Chickasha, OK",1350,"americot ng2448r",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1350,"americot ng2448r",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1350,"americot ng2448r",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","71",9,12,"PLA",38,"Chickasha, OK",1351,"dpl121rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","72",9,12,"PLA",38,"Chickasha, OK",1351,"dpl121rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1351,"dpl121rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",9,12,"PLA",38,"Chickasha, OK",1351,"dpl121rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","75",9,12,"PLA",38,"Chickasha, OK",1352,"fm9180b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","76",9,12,"PLA",38,"Chickasha, OK",1352,"fm9180b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","35",9,12,"PLA",191,"Tipton, OK",1166,"phy72",1,"1.2","82.4","37","8.1","4.4000000000000004","71","8.6999999999999993","4.0999999999999996","8","27.5","0.57999999999999996","1.1399999999999999","148"
"34","36",9,12,"PLA",191,"Tipton, OK",1166,"phy72",2,"1.1000000000000001","82.5","34","7.1","4.0999999999999996","70","8.4","4.0999999999999996","8","26.9","0.56999999999999995","1.1299999999999999","138"
"34","51",9,12,"PLA",191,"Tipton, OK",1169,"fm958",1,"1.2","82.4","33","6.2","4.5999999999999996","71","7.5","4.5999999999999996","5","27.2","0.56000000000000005","1.1100000000000001","138"
"34","52",9,12,"PLA",191,"Tipton, OK",1169,"fm958",2,"1.2","81.599999999999994","34","6.8","4.3","74","7.8","4.4000000000000004","5","24.4","0.57999999999999996","1.1399999999999999","147"
"34","37",9,12,"PLA",191,"Tipton, OK",1212,"all tex atlas rr",1,"1","81.099999999999994","28","6.5","4.2","66","7.8","4.0999999999999996","7","20.2","0.54","1.05","114"
"34","38",9,12,"PLA",191,"Tipton, OK",1212,"all tex atlas rr",2,"1","81.400000000000006","31","6.7","4.3","63","8.3000000000000007","4.2","5","19.899999999999999","0.51","1.03","113"
"34","27",9,12,"PLA",191,"Tipton, OK",1270,"dp555bgrr",1,"1.1000000000000001","81.8","27","6.2","5.6","73","7.1","5.6","6","20.5","0.52","1.04","98"
"34","28",9,12,"PLA",191,"Tipton, OK",1270,"dp555bgrr",2,"1.1000000000000001","79","27","6.1","5.3","72","7.7","5.3","6","19.100000000000001","0.52","1.01","128"
"34","47",9,12,"PLA",191,"Tipton, OK",1322,"dpl143b2rf",1,"1.1000000000000001","80","26","5.6","3.8","67","7.9","4","7","21.9","0.5","1.0900000000000001","90"
"34","48",9,12,"PLA",191,"Tipton, OK",1322,"dpl143b2rf",2,"1.1000000000000001","82.2","29","7","4.8","69","7.6","4.7","7","21.2","0.53","1.07","100"
"34","29",9,12,"PLA",191,"Tipton, OK",1323,"stv4554b2rf",1,"1","81.3","30","8.4","5.3","71","8.5","5.2","9","21.5","0.53","1.02","107"
"34","30",9,12,"PLA",191,"Tipton, OK",1323,"stv4554b2rf",2,"1","81.2","29","8.1999999999999993","5.3","68","8.4","5.2","8","22.1","0.5","0.97","108"
"34","31",9,12,"PLA",191,"Tipton, OK",1326,"phy375wrf",1,"1.1000000000000001","81.599999999999994","31","7","4.7","72","8.3000000000000007","4.8","8","21.3","0.56999999999999995","1.0900000000000001","105"
"34","32",9,12,"PLA",191,"Tipton, OK",1326,"phy375wrf",2,"1","80.7","26","6.2","4.3","67","7.8","4.5999999999999996","6","18.3","0.53","1.01","101"
"34","33",9,12,"PLA",191,"Tipton, OK",1344,"fm9058f",1,"1.1000000000000001","81.599999999999994","27","5.7","3.6","68","8.4","3.6","6","21.8","0.51","1.1200000000000001","139"
"34","34",9,12,"PLA",191,"Tipton, OK",1344,"fm9058f",2,"1.1000000000000001","82.5","30","6.4","4.0999999999999996","73","7.6","4.0999999999999996","5","19.3","0.55000000000000004","1.1499999999999999","117"
"34","39",9,12,"PLA",191,"Tipton, OK",1348,"all tex summit b2rf",1,"1.1000000000000001","81.8","26","6.2","3.9","67","7.5","4","6","18.7","0.51","1.01","103"
"34","40",9,12,"PLA",191,"Tipton, OK",1348,"all tex summit b2rf",2,"1","80.8","27","6.8","3.8","69","7.6","4","7","20.2","0.53","1.04","101"
"34","41",9,12,"PLA",191,"Tipton, OK",1349,"americot ng1572rf",1,"1.1000000000000001","80.7","27","6.2","3.3","71","7.8","3.3","6","21.5","0.55000000000000004","1.1200000000000001","125"
"34","42",9,12,"PLA",191,"Tipton, OK",1349,"americot ng1572rf",2,"1.1000000000000001","82.5","26","5.9","3.5","71","7.9","3.4","7","20.3","0.55000000000000004","1.08","125"
"34","43",9,12,"PLA",191,"Tipton, OK",1350,"americot ng2448r",1,"1","81.7","30","7","4.0999999999999996","67","8.1","4.0999999999999996","7","22.6","0.52","1.02","131"
"34","44",9,12,"PLA",191,"Tipton, OK",1350,"americot ng2448r",2,"1.1000000000000001","82.7","33","6.7","3.9","70","8","3.9","6","20.399999999999999","0.53","1.05","122"
"34","45",9,12,"PLA",191,"Tipton, OK",1351,"dpl121rf",1,"1","80.900000000000006","30","7.8","5.3","69","8.1999999999999993","5.3","7","18.899999999999999","0.54","1.03","102"
"34","46",9,12,"PLA",191,"Tipton, OK",1351,"dpl121rf",2,"1.1000000000000001","81.3","30","7.8","5","69","8.5","5","8","24","0.54","1.04","117"
"34","49",9,12,"PLA",191,"Tipton, OK",1352,"fm9180b2f",1,"1.1000000000000001","81.8","32","6.5","3.9","69","7.6","3.6","7","22.5","0.54","1.1100000000000001","118"
"34","50",9,12,"PLA",191,"Tipton, OK",1352,"fm9180b2f",2,"1.1000000000000001","81.2","31","5.9","3.6","68","7.1","3.5","7","24.8","0.56000000000000005","1.1200000000000001","133"
