"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","length","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt"
"60","50",2,11,"PLA",163,"Lamesa, TX(dry)",971,"stv 474",2,1.2,84.7,33,9,4.7,74,10,4.6,9.3,22.7,0.55,1.15,133
"60","29",2,11,"PLA",163,"Lamesa, TX(dry)",1019,"all tex atlas",1,1.1,82.4,34,9,4.7,77,8.7,4.9,9,21.6,0.51,1.07,132
"60","30",2,11,"PLA",163,"Lamesa, TX(dry)",1019,"all tex atlas",2,1,82,33,9.4,4.7,76,8.2,4.7,9.3,22.9,0.53,1.07,130
"60","27",2,11,"PLA",163,"Lamesa, TX(dry)",1128,"acala 1517-99",1,1.2,83.5,38,8.9,4,74,8.2,4,7.8,27.5,0.57,1.21,168
"60","28",2,11,"PLA",163,"Lamesa, TX(dry)",1128,"acala 1517-99",2,1.2,85.2,39,9.2,4.1,74,7.7,4.1,7.8,28.6,0.58,1.21,169
"60","45",2,11,"PLA",163,"Lamesa, TX(dry)",1135,"pm 2326rr",1,1,81.7,32,9.2,5.1,74,9.7,5,8.5,23.1,0.52,1.08,134
"60","46",2,11,"PLA",163,"Lamesa, TX(dry)",1135,"pm 2326rr",2,1.1,83.3,36,9.4,4.8,75,8.9,4.7,9.5,24.9,0.53,1.09,139
"60","31",2,11,"PLA",163,"Lamesa, TX(dry)",1152,"dpl 458br",1,1.2,83.4,33,9,4.5,78,9,4.5,9,20.8,0.54,1.19,132
"60","32",2,11,"PLA",163,"Lamesa, TX(dry)",1152,"dpl 458br",2,1.2,83.1,34,8.3,4.2,78,8.8,4.2,8.5,23.6,0.54,1.19,146
"60","37",2,11,"PLA",163,"Lamesa, TX(dry)",1169,"fm 958",1,1.2,83.4,35,7.4,4.6,78,8.4,4.7,7.3,22.7,0.56,1.23,153
"60","38",2,11,"PLA",163,"Lamesa, TX(dry)",1169,"fm 958",2,1.2,83.4,33,7.7,4.7,78,8.7,4.7,7.3,23,0.57,1.23,152
"60","33",2,11,"PLA",163,"Lamesa, TX(dry)",1196,"stv 4892br",1,1.2,83.7,33,8.9,4.6,76,10,4.5,9,21,0.57,1.19,135
"60","34",2,11,"PLA",163,"Lamesa, TX(dry)",1196,"stv 4892br",2,1.2,84,32,8.9,4.5,75,10,4.5,8.8,21,0.57,1.19,130
"60","35",2,11,"PLA",163,"Lamesa, TX(dry)",1212,"all tex atlas rr",1,1,81.7,32,9,5,77,9.1,4.9,8.8,20.9,0.52,1.07,128
"60","36",2,11,"PLA",163,"Lamesa, TX(dry)",1212,"all tex atlas rr",2,1,81.1,32,9,4.6,76,9,4.6,8.5,21.2,0.5,1.07,133
"60","39",2,11,"PLA",163,"Lamesa, TX(dry)",1213,"fm 5013",1,1,81.4,32,9,5,76,8.6,4.9,8.8,20.7,0.52,1.08,122
"60","40",2,11,"PLA",163,"Lamesa, TX(dry)",1213,"fm 5013",2,1.1,82.8,34,9,4.6,77,8.2,4.6,9,23.8,0.52,1.09,148
"60","41",2,11,"PLA",163,"Lamesa, TX(dry)",1214,"pm 2167rr",1,1,80.1,31,9.2,5,76,8.7,4.9,8.3,19.1,0.5,1.01,109
"60","42",2,11,"PLA",163,"Lamesa, TX(dry)",1214,"pm 2167rr",2,1,81.4,33,9.2,5.1,76,9.2,5,8,21.8,0.5,1.01,126
"60","43",2,11,"PLA",163,"Lamesa, TX(dry)",1215,"pm 2266rr",1,1.1,83.1,33,9,4.6,76,8.8,4.5,9.5,21.3,0.52,1.11,132
"60","44",2,11,"PLA",163,"Lamesa, TX(dry)",1215,"pm 2266rr",2,1.1,80.9,33,9.2,4.6,76,8.6,4.4,9,22,0.51,1.11,127
"60","47",2,11,"PLA",163,"Lamesa, TX(dry)",1216,"stv 2454rr",1,1.1,82.3,33,8.9,4.9,76,9,4.8,8.5,21.5,0.52,1.09,123
"60","48",2,11,"PLA",163,"Lamesa, TX(dry)",1216,"stv 2454rr",2,1.1,81.4,32,9,4.7,75,8.7,4.6,9.8,21.8,0.54,1.09,131
"60","51",2,11,"PLA",163,"Lamesa, TX(dry)",1217,"tamcot luxor",1,1.1,82,33,8.7,4.6,72,7.8,4.6,8.5,22.4,0.53,1.1,132
"60","52",2,11,"PLA",163,"Lamesa, TX(dry)",1217,"tamcot luxor",2,1.1,83.5,34,8.7,4.4,75,4.2,4.4,9,21.6,0.51,1.1,141
"34","23",2,12,"PLA",16,"Altus, OK(irri)",971,"stv 474",1,1.1,82.9,29,8.9,5.2,65,7.4,5.2,8,20.1,0.54,1.11,121
"34","24",2,12,"PLA",16,"Altus, OK(irri)",971,"stv 474",2,1.1,83.7,32,8.7,4.8,68,7.9,4.6,8.3,20.6,0.54,1.11,119
"34","3",2,12,"PLA",16,"Altus, OK(irri)",1019,"all tex atlas",1,1.1,84.1,33,9,4.8,71,8.1,4.7,9.3,23.5,0.54,1.09,138
"34","4",2,12,"PLA",16,"Altus, OK(irri)",1019,"all tex atlas",2,1.1,83.5,34,9,4.4,72,7.9,4.5,8.8,24.9,0.56,1.11,149
"34","1",2,12,"PLA",16,"Altus, OK(irri)",1128,"acala 1517-99",1,1.2,85.4,39,8.9,4.2,69,8.1,4.2,7.5,27.7,0.58,1.21,146
"34","2",2,12,"PLA",16,"Altus, OK(irri)",1128,"acala 1517-99",2,1.2,83.1,37,8.7,4.7,66,7.6,4.7,7.5,27.2,0.59,1.19,154
"34","19",2,12,"PLA",16,"Altus, OK(irri)",1135,"pm 2326rr",1,1.1,83.6,34,9,5.2,67,8,5,8.8,22.3,0.53,1.08,126
"34","20",2,12,"PLA",16,"Altus, OK(irri)",1135,"pm 2326rr",2,1.1,83.1,35,9,5.4,67,7.9,5.1,8.5,23.7,0.55,1.1,129
"34","5",2,12,"PLA",16,"Altus, OK(irri)",1152,"dpl 458br",1,1.1,82.3,32,9,5.2,66,5.3,5.1,9.3,20.2,0.53,1.1,115
"34","6",2,12,"PLA",16,"Altus, OK(irri)",1152,"dpl 458br",2,1.1,81.2,33,9,5.2,68,6.7,4.8,9,19.2,0.5,1.09,118
"34","11",2,12,"PLA",16,"Altus, OK(irri)",1169,"fm 958",1,1.1,85.3,41,8.7,5,66,6.2,5,7,21.9,0.57,1.17,145
"34","12",2,12,"PLA",16,"Altus, OK(irri)",1169,"fm 958",2,1.2,84,38,8.3,4.9,72,7.9,4.7,7,25.1,0.55,1.17,147
"34","7",2,12,"PLA",16,"Altus, OK(irri)",1196,"stv 4892br",1,1,82.3,30,8.9,5.5,65,6.5,5.3,8.5,19.4,0.52,1.05,114
"34","8",2,12,"PLA",16,"Altus, OK(irri)",1196,"stv 4892br",2,1,83.4,32,9,5.8,66,7.4,5.7,7.5,20.8,0.53,1.06,120
"34","9",2,12,"PLA",16,"Altus, OK(irri)",1212,"all tex atlas rr",1,1.1,81.7,37,9.8,5.1,64,7.8,5.2,8.8,22.4,0.53,1.1,127
"34","10",2,12,"PLA",16,"Altus, OK(irri)",1212,"all tex atlas rr",2,1.1,82.4,33,8.7,4.9,69,7.9,5,7.5,23.1,0.53,1.1,137
"34","13",2,12,"PLA",16,"Altus, OK(irri)",1213,"fm 5013",1,1.1,83,37,9.4,5.3,67,7.6,5.1,8.5,23.5,0.54,1.09,123
"34","14",2,12,"PLA",16,"Altus, OK(irri)",1213,"fm 5013",2,1,83.3,37,9.2,5.3,64,6.7,5.3,9.5,21.1,0.54,1.09,122
"34","15",2,12,"PLA",16,"Altus, OK(irri)",1214,"pm 2167rr",1,1,84.3,33,8.7,4.8,70,8,4.6,7.8,19.3,0.53,1.05,129
"34","16",2,12,"PLA",16,"Altus, OK(irri)",1214,"pm 2167rr",2,1,83.9,34,8.9,4.9,69,7.8,4.7,8,19.7,0.53,1.04,129
"34","17",2,12,"PLA",16,"Altus, OK(irri)",1215,"pm 2266rr",1,1.1,83.3,39,9.6,5,69,8.1,4.7,8,22.4,0.55,1.13,137
"34","18",2,12,"PLA",16,"Altus, OK(irri)",1215,"pm 2266rr",2,1.1,83.7,35,8.9,5,70,7.7,4.9,8.3,24.6,0.56,1.13,129
"34","21",2,12,"PLA",16,"Altus, OK(irri)",1216,"stv 2454rr",1,1.1,83.5,33,9.2,5,68,7.3,4.7,7.5,20.4,0.54,1.09,128
"34","22",2,12,"PLA",16,"Altus, OK(irri)",1216,"stv 2454rr",2,1.1,82.8,32,8.7,4.6,67,7.3,4.5,8.5,22,0.53,1.08,125
"34","25",2,12,"PLA",16,"Altus, OK(irri)",1217,"tamcot luxor",1,1.1,84.6,35,8.1,4.5,68,7.2,4.6,8,22.4,0.56,1.13,133
"34","26",2,12,"PLA",16,"Altus, OK(irri)",1217,"tamcot luxor",2,1.1,84.1,30,8.5,4.6,70,7.7,4.5,8.3,22.8,0.56,1.13,128
".",".",2,12,"PLA",16,"Altus, OK(irri)",1217,"tamcot luxor",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",16,"Altus, OK(irri)",1217,"tamcot luxor",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",16,"Altus, OK(irri)",1217,"tamcot luxor",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","75",2,12,"PLA",38,"Chickasha, OK(dry)",971,"stv 474",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","76",2,12,"PLA",38,"Chickasha, OK(dry)",971,"stv 474",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",971,"stv 474",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",971,"stv 474",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",971,"stv 474",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","55",2,12,"PLA",38,"Chickasha, OK(dry)",1019,"all tex atlas",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","56",2,12,"PLA",38,"Chickasha, OK(dry)",1019,"all tex atlas",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1019,"all tex atlas",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1019,"all tex atlas",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1019,"all tex atlas",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","53",2,12,"PLA",38,"Chickasha, OK(dry)",1128,"acala 1517-99",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","54",2,12,"PLA",38,"Chickasha, OK(dry)",1128,"acala 1517-99",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1128,"acala 1517-99",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1128,"acala 1517-99",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1128,"acala 1517-99",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","71",2,12,"PLA",38,"Chickasha, OK(dry)",1135,"pm 2326rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","72",2,12,"PLA",38,"Chickasha, OK(dry)",1135,"pm 2326rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1135,"pm 2326rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1135,"pm 2326rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1135,"pm 2326rr",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","57",2,12,"PLA",38,"Chickasha, OK(dry)",1152,"dpl 458br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","58",2,12,"PLA",38,"Chickasha, OK(dry)",1152,"dpl 458br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1152,"dpl 458br",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1152,"dpl 458br",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1152,"dpl 458br",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","63",2,12,"PLA",38,"Chickasha, OK(dry)",1169,"fm 958",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","64",2,12,"PLA",38,"Chickasha, OK(dry)",1169,"fm 958",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1169,"fm 958",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1169,"fm 958",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1169,"fm 958",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","59",2,12,"PLA",38,"Chickasha, OK(dry)",1196,"stv 4892br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","60",2,12,"PLA",38,"Chickasha, OK(dry)",1196,"stv 4892br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1196,"stv 4892br",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1196,"stv 4892br",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1196,"stv 4892br",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","61",2,12,"PLA",38,"Chickasha, OK(dry)",1212,"all tex atlas rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","62",2,12,"PLA",38,"Chickasha, OK(dry)",1212,"all tex atlas rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1212,"all tex atlas rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1212,"all tex atlas rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1212,"all tex atlas rr",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","65",2,12,"PLA",38,"Chickasha, OK(dry)",1213,"fm 5013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","66",2,12,"PLA",38,"Chickasha, OK(dry)",1213,"fm 5013",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1213,"fm 5013",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1213,"fm 5013",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1213,"fm 5013",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","67",2,12,"PLA",38,"Chickasha, OK(dry)",1214,"pm 2167rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","68",2,12,"PLA",38,"Chickasha, OK(dry)",1214,"pm 2167rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1214,"pm 2167rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1214,"pm 2167rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1214,"pm 2167rr",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","69",2,12,"PLA",38,"Chickasha, OK(dry)",1215,"pm 2266rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","70",2,12,"PLA",38,"Chickasha, OK(dry)",1215,"pm 2266rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1215,"pm 2266rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1215,"pm 2266rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1215,"pm 2266rr",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","73",2,12,"PLA",38,"Chickasha, OK(dry)",1216,"stv 2454rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","74",2,12,"PLA",38,"Chickasha, OK(dry)",1216,"stv 2454rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1216,"stv 2454rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1216,"stv 2454rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1216,"stv 2454rr",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","77",2,12,"PLA",38,"Chickasha, OK(dry)",1217,"tamcot luxor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","78",2,12,"PLA",38,"Chickasha, OK(dry)",1217,"tamcot luxor",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1217,"tamcot luxor",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1217,"tamcot luxor",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",38,"Chickasha, OK(dry)",1217,"tamcot luxor",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","101",2,12,"PLA",41,"Chickasha, OK(irri)",971,"stv 474",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","102",2,12,"PLA",41,"Chickasha, OK(irri)",971,"stv 474",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",971,"stv 474",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",971,"stv 474",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",971,"stv 474",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","81",2,12,"PLA",41,"Chickasha, OK(irri)",1019,"all tex atlas",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","82",2,12,"PLA",41,"Chickasha, OK(irri)",1019,"all tex atlas",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",1019,"all tex atlas",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",1019,"all tex atlas",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",1019,"all tex atlas",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","79",2,12,"PLA",41,"Chickasha, OK(irri)",1128,"acala 1517-99",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","80",2,12,"PLA",41,"Chickasha, OK(irri)",1128,"acala 1517-99",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",1128,"acala 1517-99",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",1128,"acala 1517-99",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",1128,"acala 1517-99",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","97",2,12,"PLA",41,"Chickasha, OK(irri)",1135,"pm 2326rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","98",2,12,"PLA",41,"Chickasha, OK(irri)",1135,"pm 2326rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",1135,"pm 2326rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",1135,"pm 2326rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",2,12,"PLA",41,"Chickasha, OK(irri)",1135,"pm 2326rr",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","83",2,12,"PLA",41,"Chickasha, OK(irri)",1152,"dpl 458br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
