"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_star","ui_spin","str_spin","rd_spin","b_spin","mic_spin"
92,71,"RHQ",93,"Rowher, AZ",891,1,135,1.15,0.59,216,8,4,7.4,85.6,27.1,69.9,14.1,4.1
92,71,"RHQ",93,"Rowher, AZ",891,3,116,1.14,0.59,207,8.8,4.5,7.7,85.9,25.5,71.8,13.8,4.6
92,71,"RHQ",93,"Rowher, AZ",892,1,127,1.18,0.62,217,7.5,4.2,7.3,86.7,26.2,68.3,16.6,4.2
92,71,"RHQ",93,"Rowher, AZ",892,3,132,1.18,0.62,203,7.3,4.4,7.2,85.9,26.4,75.1,13,4.3
92,72,"RHQ",36,"Florence, SC",689,2,113,1.12,0.59,194,9.8,5.8,7.8,84.5,28.1,79,7.4,5.9
92,72,"RHQ",36,"Florence, SC",689,4,119,1.1,0.54,184,9.8,5.7,7.6,85.4,28.5,78.1,7.6,5.9
92,72,"RHQ",36,"Florence, SC",706,2,135,1.17,0.6,208,7.5,5.5,7.1,84.6,30.7,75,7.3,5.4
92,72,"RHQ",36,"Florence, SC",706,4,138,1.15,0.57,216,7.8,5.6,7.2,84.6,30.8,78.2,8,5.9
92,72,"RHQ",36,"Florence, SC",731,2,158,1.19,0.58,250,7.5,5.2,7.5,84.7,33.9,78.5,8.2,5.2
92,72,"RHQ",36,"Florence, SC",731,4,163,1.19,0.6,251,7.8,4.9,7.4,84.3,34.9,78.5,8,5.1
92,72,"RHQ",36,"Florence, SC",829,2,122,1.12,0.57,253,7.8,5.6,7.5,85,33.9,78.1,8.6,5.7
92,72,"RHQ",36,"Florence, SC",829,4,129,1.11,0.58,247,7.3,5.6,7.6,84.8,34.4,78.1,7.7,5.8
92,72,"RHQ",36,"Florence, SC",861,2,110,1.13,0.56,221,9.5,5.4,7.7,84.4,31.2,77.8,8.3,5.5
92,72,"RHQ",36,"Florence, SC",861,4,120,1.13,0.56,216,8.5,5,7.7,85.5,30,80.3,7.8,5.1
92,72,"RHQ",36,"Florence, SC",866,2,116,1.04,0.55,197,8.8,5.3,8,85.8,30.4,76.4,8.7,5.6
92,72,"RHQ",36,"Florence, SC",866,4,114,1.05,0.54,202,8.3,5.2,7.8,85.1,30.8,77.9,8.1,5.7
92,72,"RHQ",36,"Florence, SC",879,2,130,1.11,0.57,215,7.5,6,7.4,85,31.9,78.4,7.8,6.2
92,72,"RHQ",36,"Florence, SC",879,4,129,1.11,0.56,223,7.8,6,7.4,85.5,31.5,79.2,7.8,6
92,72,"RHQ",36,"Florence, SC",880,2,136,1.13,0.59,221,7.5,5.4,7.5,84.8,33,76.8,8.2,5.7
92,72,"RHQ",36,"Florence, SC",880,4,133,1.12,0.57,221,8.5,5.2,7.3,85.4,32.2,77.8,7.6,5
92,72,"RHQ",36,"Florence, SC",881,2,134,1.11,0.56,220,9.3,5.4,7.8,86.2,33.2,74.7,8.1,5.2
92,72,"RHQ",36,"Florence, SC",881,4,134,1.11,0.56,225,8.8,5.4,7.9,84,32.6,76.4,7.5,5.6
92,72,"RHQ",36,"Florence, SC",882,2,120,1.09,0.57,225,8.3,5.5,7.9,83.7,31.9,78.5,8.2,5.7
92,72,"RHQ",36,"Florence, SC",882,4,111,1.12,0.56,225,8.8,5.2,7.5,85.3,29.9,77.7,7.5,5.8
92,72,"RHQ",36,"Florence, SC",883,2,135,1.15,0.69,217,8,5.7,7.8,86.2,32.9,76.2,8.5,5.9
92,72,"RHQ",36,"Florence, SC",883,4,140,1.19,0.59,243,8,5.5,7.7,86.1,32.2,78.7,8.8,5.9
92,72,"RHQ",36,"Florence, SC",884,2,138,1.17,0.57,229,7,4.9,7.5,85.7,31.8,77.6,8.7,5.2
92,72,"RHQ",36,"Florence, SC",884,4,129,1.16,0.58,233,7.5,5,7.3,84.7,31.8,79.3,8.9,5.2
92,72,"RHQ",36,"Florence, SC",885,2,134,1.17,0.58,237,6.8,4.9,7.2,84.9,30.2,78.3,8.4,4.9
92,72,"RHQ",36,"Florence, SC",885,4,145,1.19,0.59,241,7.3,4.9,7.3,84.2,31.4,77,8.5,5.1
92,72,"RHQ",36,"Florence, SC",886,2,107,1.04,0.54,203,9.3,5.8,8.1,85.2,30.2,77.9,7.6,6
92,72,"RHQ",36,"Florence, SC",886,4,117,1.06,0.55,199,8.8,5.8,7.9,85.7,30.6,78.4,8,6
92,72,"RHQ",36,"Florence, SC",887,2,127,1.14,0.58,234,9.3,5.2,8,85.9,31,78.2,8.1,5.2
92,72,"RHQ",36,"Florence, SC",887,4,128,1.15,0.57,227,9.8,5.3,8,85.7,31.3,77.9,8.2,5.4
92,72,"RHQ",36,"Florence, SC",888,2,134,1.13,0.54,230,7.8,5.2,7.8,85,33,76.7,8,5.3
92,72,"RHQ",36,"Florence, SC",888,4,137,1.13,0.56,244,7.5,5.4,7.7,84.8,33.2,77.9,7.1,5.5
92,72,"RHQ",36,"Florence, SC",889,2,134,1.14,0.57,228,7.8,5.1,7.4,85.4,32,75.4,8.9,5.4
92,72,"RHQ",36,"Florence, SC",889,4,145,1.17,0.58,231,7.3,5,7.2,85.4,31.3,76.9,8.7,5.2
92,72,"RHQ",36,"Florence, SC",890,2,134,1.11,0.57,245,7.8,5,7.6,86.5,32.6,79,8.4,5.3
92,72,"RHQ",36,"Florence, SC",890,4,123,1.12,0.57,242,7.8,5.3,7.7,85.5,33.5,78.4,8.1,5.6
92,72,"RHQ",36,"Florence, SC",891,2,133,1.19,0.58,214,8,5.4,7.5,85.2,30.3,75.6,8.5,5
92,72,"RHQ",36,"Florence, SC",891,4,132,1.21,0.6,234,9.3,4.8,7.8,87.2,29.3,77.8,9,5.1
92,72,"RHQ",36,"Florence, SC",892,2,114,1.1,0.56,216,7.8,5.4,7.3,85.2,30.6,78.8,7.5,5.6
92,72,"RHQ",36,"Florence, SC",892,4,131,1.11,0.55,238,7.8,5.1,7.2,84.1,31.3,77.6,7.4,5.4
92,72,"RHQ",87,"Belle Mina, AL",689,1,109,1.2,0.61,185,9,3.8,7.4,84.9,22.9,77.8,5.5,4.1
92,72,"RHQ",87,"Belle Mina, AL",689,2,105,1.14,0.54,177,9.5,3.8,7.6,84.7,24.9,73.1,7,3.7
92,72,"RHQ",87,"Belle Mina, AL",706,1,125,1.19,0.6,199,8.5,4.2,7,85.2,27.9,69.5,6.5,3.9
92,72,"RHQ",87,"Belle Mina, AL",706,2,120,1.19,0.59,208,7.5,4.4,7.1,83.7,25.5,71.4,5.7,4.6
92,72,"RHQ",87,"Belle Mina, AL",731,1,137,1.21,0.58,229,7.5,3.8,7.1,86,28,73.5,7.1,3.8
92,72,"RHQ",87,"Belle Mina, AL",731,2,135,1.2,0.58,221,7.5,4,7.3,85.3,31.9,68.5,6.3,3.9
92,72,"RHQ",87,"Belle Mina, AL",829,1,127,1.18,0.59,225,8.5,4,7.4,84.8,31.1,70.9,7.1,3.9
92,72,"RHQ",87,"Belle Mina, AL",829,2,125,1.17,0.58,217,8.5,4.3,7.1,84.2,28.7,71.5,7.1,4.5
92,72,"RHQ",87,"Belle Mina, AL",861,1,115,1.21,0.61,199,9.5,3.7,7.7,83.8,26.7,72.8,7.6,3.7
92,72,"RHQ",87,"Belle Mina, AL",861,2,104,1.18,0.58,200,8.5,4.3,7.5,85.1,26.1,69.3,8.3,4.1
92,72,"RHQ",87,"Belle Mina, AL",866,1,106,1.11,0.55,175,8.5,3.8,7.8,83.9,26.7,70.9,7.4,3.8
92,72,"RHQ",87,"Belle Mina, AL",866,2,106,1.11,0.55,173,8.5,3.7,7.7,84.6,26,71.8,9.3,3.7
92,72,"RHQ",87,"Belle Mina, AL",879,1,131,1.21,0.61,197,8,4.4,7.3,84.5,29.2,69.8,5.7,4.4
92,72,"RHQ",87,"Belle Mina, AL",879,2,119,1.18,0.61,198,7.5,4.4,7.4,85.6,29.3,72.4,4.6,4
92,72,"RHQ",87,"Belle Mina, AL",880,1,126,1.18,0.6,199,8.5,4.3,7.5,86.1,28.1,73.4,6.1,3.9
92,72,"RHQ",87,"Belle Mina, AL",880,2,115,1.17,0.58,188,8,4,7.2,84.8,26.2,72.8,5.8,3.8
92,72,"RHQ",87,"Belle Mina, AL",881,1,121,1.15,0.6,204,9,4.2,7.7,85.7,28.5,71.9,7.1,3.7
92,72,"RHQ",87,"Belle Mina, AL",881,2,123,1.15,0.57,203,8.5,4,7.7,86,29.6,73.1,5.7,3.7
92,72,"RHQ",87,"Belle Mina, AL",882,1,121,1.18,0.57,208,8.3,3.6,7.5,84.7,27.3,73.3,8.2,3.6
92,72,"RHQ",87,"Belle Mina, AL",882,2,119,1.2,0.6,198,9.5,3.9,7.3,84.2,27,74.4,7.6,3.8
92,72,"RHQ",87,"Belle Mina, AL",883,1,116,1.19,0.59,212,9,4.4,7.5,83.4,30,70.4,7.9,4.4
92,72,"RHQ",87,"Belle Mina, AL",883,2,123,1.2,0.61,212,8.5,4.2,7.6,83.7,30.1,70.4,7.8,3.9
92,72,"RHQ",87,"Belle Mina, AL",884,1,123,1.2,0.6,214,7.5,3.7,7.2,84.5,29.2,69.6,8.3,3.6
92,72,"RHQ",87,"Belle Mina, AL",884,2,122,1.19,0.59,212,7.3,4,7.2,84.1,31.2,69.3,6.9,3.5
92,72,"RHQ",87,"Belle Mina, AL",885,1,126,1.21,0.59,204,7.8,3.9,7,84.9,25.9,64.7,7.1,3.6
92,72,"RHQ",87,"Belle Mina, AL",885,2,121,1.19,0.58,216,8,3.9,7,84.6,30.5,69.9,7.3,3.6
92,72,"RHQ",87,"Belle Mina, AL",886,1,105,1.13,0.56,174,9.8,3.8,7.6,84.6,27.1,71.4,6.8,3.5
92,72,"RHQ",87,"Belle Mina, AL",886,2,100,1.12,0.58,170,9.5,4.2,7.7,85.1,25.9,69.9,8.1,4.2
92,72,"RHQ",87,"Belle Mina, AL",887,1,123,1.18,0.58,205,9.5,4.4,7.6,85.4,28.4,67.9,6.6,4.3
92,72,"RHQ",87,"Belle Mina, AL",887,2,127,1.2,0.61,208,10.5,4.1,7.8,85.7,28,70.8,7.2,3.9
92,72,"RHQ",87,"Belle Mina, AL",888,1,129,1.19,0.6,212,8.5,4,7.1,84.8,28.9,68.5,7.3,3.8
92,72,"RHQ",87,"Belle Mina, AL",888,2,128,1.2,0.6,226,9.5,3.8,7.3,83.9,29.7,69.2,6.8,3.7
92,72,"RHQ",87,"Belle Mina, AL",889,1,119,1.19,0.6,209,8.5,4,7.2,84,27.4,70.8,4.7,3.8
92,72,"RHQ",87,"Belle Mina, AL",889,2,133,1.2,0.59,208,8.8,3.4,7,85.8,29.3,72.5,5,3.4
92,72,"RHQ",87,"Belle Mina, AL",890,1,129,1.19,0.58,231,8.5,3.6,7.3,85.1,30.3,70.1,7.1,3.5
92,72,"RHQ",87,"Belle Mina, AL",890,2,126,1.19,0.61,223,8,3.5,7.2,83.5,29,72.3,7.5,3.6
92,72,"RHQ",87,"Belle Mina, AL",891,1,121,1.18,0.62,208,9.3,4.2,7.7,85.7,28.2,67.1,7.8,3.9
92,72,"RHQ",87,"Belle Mina, AL",891,2,117,1.18,0.61,194,9.3,4.1,8,85,28.8,69.6,7.7,3.9
92,72,"RHQ",87,"Belle Mina, AL",892,1,115,1.1,0.55,184,7.5,4.4,6.9,84.3,27,71.1,6.3,4.6
92,72,"RHQ",87,"Belle Mina, AL",892,2,111,1.15,0.58,168,8.5,4.1,7,84.6,27.5,71.7,6.6,3.7
92,80,"San Joaquin",1,"Shafter, CA",578,1,121,1.07,0.52,211,10.3,4.4,8,84.7,30.9,76.5,9.6,4.4
92,80,"San Joaquin",1,"Shafter, CA",578,2,122,1.07,0.51,213,10,3.3,7.1,83.7,29.7,76.9,9.4,3.4
92,80,"San Joaquin",1,"Shafter, CA",689,1,105,1.09,0.5,177,9.5,3.9,6.8,83.3,25.8,78.4,9.3,3.8
92,80,"San Joaquin",1,"Shafter, CA",689,2,108,1.12,0.5,179,10,3.3,7.1,81.6,26.2,79.6,8.5,3.3
92,80,"San Joaquin",1,"Shafter, CA",706,1,125,1.1,0.53,224,8.3,4.5,6.9,83.7,28.9,76.3,9.9,4.7
92,80,"San Joaquin",1,"Shafter, CA",706,2,117,1.11,0.53,207,8,3.9,6.5,82.8,26.2,76.8,9.6,4
92,80,"San Joaquin",1,"Shafter, CA",731,1,133,1.17,0.55,247,8.3,3.8,6.8,82.3,31.2,76.8,9.1,4
92,80,"San Joaquin",1,"Shafter, CA",731,2,135,1.16,0.53,250,8.8,3.8,6.8,82.8,30.2,76.3,10.5,4
92,80,"San Joaquin",1,"Shafter, CA",749,1,132,1.07,0.51,235,7.8,4.3,6.9,83.5,31.1,76.2,9.8,4.1
92,80,"San Joaquin",1,"Shafter, CA",749,2,129,1.08,0.52,233,8,4,7.2,84.2,32.1,76.9,9.9,4.1
92,80,"San Joaquin",1,"Shafter, CA",772,1,130,1.11,0.51,216,8.5,3.8,6.9,82.6,30.3,81.9,7,3.8
92,80,"San Joaquin",1,"Shafter, CA",772,2,134,1.11,0.52,232,8,4.1,7,84,31.2,76,9.4,4
92,80,"San Joaquin",1,"Shafter, CA",773,1,122,1.12,0.54,222,9,3.9,7.3,84.4,31.2,75.7,9.5,3.8
92,80,"San Joaquin",1,"Shafter, CA",773,2,140,1.12,0.54,226,8.3,4.1,7.5,84.8,31.3,78,9,4.1
92,80,"San Joaquin",1,"Shafter, CA",824,1,140,1.13,0.53,246,8,4.3,7.6,83.2,32.6,82.5,6.9,4.3
92,80,"San Joaquin",1,"Shafter, CA",824,2,140,1.13,0.57,254,7.3,4.4,7.2,83.5,30.2,76.1,11,4.4
92,80,"San Joaquin",1,"Shafter, CA",854,1,154,1.14,0.56,249,8,4,7.1,85.3,33.2,76.9,9.7,3.8
92,80,"San Joaquin",1,"Shafter, CA",854,2,149,1.14,0.56,264,8,3,6.6,84.4,31.5,76.7,9.3,3.1
92,80,"San Joaquin",1,"Shafter, CA",855,1,136,1.13,0.55,241,9,4.2,7.6,83.1,33.2,81.2,7,4.2
92,80,"San Joaquin",1,"Shafter, CA",855,2,133,1.13,0.57,226,8.5,4.4,7.5,84.5,31.9,75.2,9.4,4.6
92,80,"San Joaquin",1,"Shafter, CA",856,1,135,1.13,0.55,236,7.5,4.3,7.7,83.7,31.3,78.5,9.1,4.2
92,80,"San Joaquin",1,"Shafter, CA",856,2,125,1.07,0.52,229,7.5,3.9,7,83.9,30.6,75.8,10.7,3.9
92,80,"San Joaquin",1,"Shafter, CA",894,1,148,1.13,0.55,247,8,4.1,7,85.1,32.6,77.2,9.1,4.1
92,80,"San Joaquin",1,"Shafter, CA",894,2,145,1.13,0.53,240,8.5,4.3,7,84.3,32.1,76.5,9.8,4.2
92,80,"San Joaquin",1,"Shafter, CA",895,1,147,1.13,0.57,247,8.3,4.2,7.2,85,32,76.1,9.5,4.3
92,80,"San Joaquin",1,"Shafter, CA",895,2,148,1.13,0.57,264,8,4.3,7,85.4,31.5,74.7,10.2,4.3
92,80,"San Joaquin",1,"Shafter, CA",896,1,150,1.13,0.55,248,8.5,3.5,7.1,84,32.9,76.4,9.6,3.7
92,80,"San Joaquin",1,"Shafter, CA",896,2,145,1.13,0.55,247,8.8,4.2,7.3,85.1,32.9,75.2,9.8,4
92,80,"San Joaquin",1,"Shafter, CA",897,1,140,1.11,0.51,242,8.3,3.5,7.3,81.8,33.2,73.2,9.8,3.4
92,80,"San Joaquin",1,"Shafter, CA",897,2,139,1.1,0.53,241,8.8,4,7.4,84.5,34.1,76,9.8,4
92,80,"San Joaquin",1,"Shafter, CA",898,1,142,1.12,0.55,260,8,4.2,7.6,84.7,31.8,76.2,9.9,4
92,80,"San Joaquin",1,"Shafter, CA",898,2,148,1.12,0.55,265,8.5,3.7,7.7,83,32.5,80.1,6.5,3.6
92,80,"San Joaquin",1,"Shafter, CA",899,1,141,1.11,0.53,231,7.5,3.7,7.3,81.3,31.4,81.8,6.2,3.7
92,80,"San Joaquin",1,"Shafter, CA",899,2,144,1.11,0.54,234,8.3,4,6.8,83.4,30.5,77,10,3.9
92,80,"San Joaquin",132,"W Side Field Station, CA",578,1,121,1.07,0.53,203,9,4.8,8.1,83.7,31.1,73.7,9.8,4.6
92,80,"San Joaquin",132,"W Side Field Station, CA",578,2,124,1.08,0.55,209,8.8,4.7,7.8,84.7,30.7,73.3,9.6,4.8
92,80,"San Joaquin",132,"W Side Field Station, CA",689,1,114,1.13,0.52,182,8.8,4.4,7,84.5,25.6,74.4,9.6,4.3
92,80,"San Joaquin",132,"W Side Field Station, CA",689,2,113,1.15,0.53,182,9,4.3,7.4,82.4,26.7,71.6,12.2,4.2
92,80,"San Joaquin",132,"W Side Field Station, CA",706,1,126,1.14,0.53,198,6.8,4.6,6.7,82.4,27.3,71.5,10.5,4.9
92,80,"San Joaquin",132,"W Side Field Station, CA",706,2,137,1.14,0.55,216,7,4.5,7.2,83.2,29.5,75.8,6.2,4.6
92,80,"San Joaquin",132,"W Side Field Station, CA",731,1,130,1.15,0.53,227,6.5,4.1,7,83.2,29.6,76.3,6.7,4.1
92,80,"San Joaquin",132,"W Side Field Station, CA",731,2,146,1.15,0.55,241,6.3,4.2,7.1,83.2,32.5,75.1,7.1,4.2
92,80,"San Joaquin",132,"W Side Field Station, CA",749,1,154,1.14,0.56,240,7,4.3,7.5,84,31.7,77.8,6.5,4.3
92,80,"San Joaquin",132,"W Side Field Station, CA",749,2,159,1.15,0.57,259,7,4.4,7.5,85.3,34,69.8,10,4.3
92,80,"San Joaquin",132,"W Side Field Station, CA",772,1,156,1.17,0.58,243,7.5,4.2,7.7,83.7,31.5,71.4,9.2,4
92,80,"San Joaquin",132,"W Side Field Station, CA",772,2,145,1.17,0.55,232,7.5,4,7,82.6,30.4,71.6,11,4
92,80,"San Joaquin",132,"W Side Field Station, CA",773,1,155,1.15,0.57,256,8,4.2,7.7,84.6,32.5,78.3,6,4.1
92,80,"San Joaquin",132,"W Side Field Station, CA",773,2,151,1.15,0.59,236,8,4,7.8,84,32,72.5,10.2,4
92,80,"San Joaquin",132,"W Side Field Station, CA",824,1,153,1.13,0.56,265,7.8,4.5,7.6,84.2,33.9,77,6.9,4.4
92,80,"San Joaquin",132,"W Side Field Station, CA",824,2,149,1.14,0.56,242,7.3,4.2,7.5,84,32.4,72.1,10.1,4.2
92,80,"San Joaquin",132,"W Side Field Station, CA",854,1,164,1.14,0.57,305,7.5,4.3,7.4,84.4,34.3,72.8,10.6,4.5
92,80,"San Joaquin",132,"W Side Field Station, CA",854,2,161,1.15,0.57,297,7.3,4.2,7.3,84.8,34.5,72.8,9.9,4.1
92,80,"San Joaquin",132,"W Side Field Station, CA",855,1,140,1.16,0.55,239,8,4.4,7.6,84.6,32.5,70.6,11.4,4.4
92,80,"San Joaquin",132,"W Side Field Station, CA",855,2,142,1.17,0.57,236,8.3,4.5,8.2,84.1,32.3,73.9,7.4,4.5
92,80,"San Joaquin",132,"W Side Field Station, CA",856,1,156,1.17,0.56,257,7.5,4,7.5,84.2,31.4,74.5,9.6,4
92,80,"San Joaquin",132,"W Side Field Station, CA",856,2,146,1.17,0.58,246,7.3,4.2,7.6,85,31.5,74.8,9,4.2
92,80,"San Joaquin",132,"W Side Field Station, CA",894,1,165,1.19,0.6,258,6.5,4,7.3,85.5,33.6,76.8,6.3,3.9
92,80,"San Joaquin",132,"W Side Field Station, CA",894,2,168,1.19,0.57,253,6.5,4.2,7.1,84.9,32.4,77.3,6.9,4.1
92,80,"San Joaquin",132,"W Side Field Station, CA",895,1,153,1.16,0.57,270,7.5,4.2,7.6,84.3,33.5,72.9,9.9,4.1
92,80,"San Joaquin",132,"W Side Field Station, CA",895,2,156,1.16,0.58,264,7.8,4,7.4,85.1,31.8,70.7,10.5,4
92,80,"San Joaquin",132,"W Side Field Station, CA",896,1,156,1.16,0.55,252,7.8,4.4,7.6,83.9,31.8,72.2,10.6,4.5
92,80,"San Joaquin",132,"W Side Field Station, CA",896,2,154,1.17,0.57,238,7.5,4.3,7.3,84.5,32.6,70.9,11.3,4.1
92,80,"San Joaquin",132,"W Side Field Station, CA",897,1,167,1.17,0.57,269,7.5,4.1,7.6,84.2,35,76.6,6.4,4
92,80,"San Joaquin",132,"W Side Field Station, CA",897,2,161,1.17,0.57,254,8.3,3.9,7.5,83.2,33.2,71.7,11.1,3.8
92,80,"San Joaquin",132,"W Side Field Station, CA",898,1,158,1.17,0.58,251,7.8,4,7.7,84.3,32.5,71.4,10.5,3.8
92,80,"San Joaquin",132,"W Side Field Station, CA",898,2,155,1.17,0.57,262,7.3,4.2,7.5,84.1,33.6,71.7,8.9,4.3
92,80,"San Joaquin",132,"W Side Field Station, CA",899,1,157,1.14,0.56,239,7.5,3.9,7.6,83.6,32.9,73.2,10.1,4
92,80,"San Joaquin",132,"W Side Field Station, CA",899,2,150,1.15,0.57,247,7.3,4.1,7.6,83.4,32.1,71,10.8,4
92,160,"BLA",180,"Dallas, TX",578,1,125,1.05,0.55,228,8.5,5,7.6,85.8,31.7,69.6,7.5,5.1
92,160,"BLA",180,"Dallas, TX",578,3,126,1.05,0.57,231,10,4.9,8,85.8,32.1,73.4,6.9,5.4
92,160,"BLA",180,"Dallas, TX",689,1,123,1.12,0.57,192,9.5,5,7,83.9,26.6,71.2,8.4,4.9
92,160,"BLA",180,"Dallas, TX",689,3,110,1.1,0.55,189,9.8,5.1,7.6,86.2,27.5,72.1,7.3,5.3
92,160,"BLA",180,"Dallas, TX",697,1,113,1.09,0.54,192,8.8,4.8,6.8,84,26.3,70.4,8.7,4.8
92,160,"BLA",180,"Dallas, TX",697,3,102,1.1,0.55,192,9,5,6.8,83.6,26.6,69.4,8.1,4.9
92,160,"BLA",180,"Dallas, TX",706,1,134,1.14,0.58,207,7.5,4.8,7.1,85.8,29.8,73.8,7,4.9
92,160,"BLA",180,"Dallas, TX",706,3,132,1.13,0.58,200,7.5,5,6.7,85.1,27.6,68.2,8.7,5.2
92,160,"BLA",180,"Dallas, TX",731,1,152,1.14,0.57,235,7.8,5,7.3,86.1,33.8,75.2,5.7,4.9
92,160,"BLA",180,"Dallas, TX",731,3,144,1.18,0.6,237,7.5,5.1,7,85.9,31,67.4,10.4,4.9
92,160,"BLA",180,"Dallas, TX",815,1,123,1.11,0.54,215,8.5,4.2,6.6,84.2,28.7,73.6,6.2,4.2
92,160,"BLA",180,"Dallas, TX",815,3,112,1.06,0.54,180,7.8,4.8,6.5,85,24.5,73.4,6.7,4.9
92,160,"BLA",181,"Thrall, TX",578,1,133,1.06,0.55,238,9,4.8,7.6,86.1,32.6,70.7,8.3,4.6
92,160,"BLA",181,"Thrall, TX",578,3,134,1.04,0.55,237,8.8,4.8,7.9,86.5,34,70.8,8.2,4.8
92,160,"BLA",181,"Thrall, TX",689,1,120,1.15,0.57,188,8.5,4.9,7.1,85.9,26.3,70,7.9,4.7
92,160,"BLA",181,"Thrall, TX",689,3,119,1.15,0.58,177,9,4.9,6.9,86.7,26.5,71.9,7,5.2
92,160,"BLA",181,"Thrall, TX",697,1,123,1.12,0.59,201,8,4.6,6.6,83.6,27.8,65.6,10.8,4.5
92,160,"BLA",181,"Thrall, TX",697,3,120,1.12,0.58,192,8.3,4.5,6.4,85.3,26.2,68.6,6.4,4.7
92,160,"BLA",181,"Thrall, TX",706,1,146,1.13,0.57,213,6.5,4.9,6.8,85.8,30.4,67.6,10.5,4.9
92,160,"BLA",181,"Thrall, TX",706,3,140,1.14,0.59,202,7.3,4.8,6.6,85.2,29,69.7,7.5,4.6
92,160,"BLA",181,"Thrall, TX",731,1,159,1.17,0.59,260,7.5,4.5,7.1,85.5,32.5,67.3,8.6,4.4
92,160,"BLA",181,"Thrall, TX",731,3,163,1.16,0.6,251,6.8,4.6,6.8,85.3,32.5,70,5.8,4.5
92,160,"BLA",181,"Thrall, TX",815,1,137,1.12,0.55,221,7.8,4,6.6,85,30,71.8,8.3,4.1
92,160,"BLA",181,"Thrall, TX",815,3,132,1.11,0.54,208,7.5,4.2,6.6,84.6,29,71.2,6.5,4.1
92,170,"ARI",6,"Safford, AZ",477,1,141,1.19,0.58,247,7.5,3.8,7.1,84.8,30.3,73.5,9,3.9
92,170,"ARI",6,"Safford, AZ",477,2,148,1.19,0.57,227,7.3,3.4,6.9,84.8,27.8,74.4,9,3.4
92,170,"ARI",6,"Safford, AZ",578,1,118,1.12,0.56,208,9.8,3.9,7.7,84.3,28.5,71,9.9,4.2
92,170,"ARI",6,"Safford, AZ",578,2,117,1.12,0.55,203,9,4.3,7.6,84.3,29.4,71.6,9.1,4.3
92,170,"ARI",6,"Safford, AZ",611,1,111,1.15,0.54,181,7,3.7,6.9,83.7,27.2,70.9,9.1,3.6
92,170,"ARI",6,"Safford, AZ",611,2,113,1.15,0.55,188,7.5,3.4,6.9,82.3,26.1,75.2,8.7,3.5
92,170,"ARI",6,"Safford, AZ",649,1,130,1.19,0.53,222,8.3,3.6,7,83.9,29,75,9.9,3.5
92,170,"ARI",6,"Safford, AZ",649,2,128,1.19,0.55,228,7.5,3.6,6.8,83.3,29.4,75.3,9.7,3.7
92,170,"ARI",6,"Safford, AZ",689,1,107,1.17,0.55,179,9.5,3.9,7.6,84.6,26.4,73.9,8.3,3.8
92,170,"ARI",6,"Safford, AZ",689,2,115,1.17,0.56,175,9,3.9,7.4,83.7,25,70.4,9.3,3.7
92,170,"ARI",6,"Safford, AZ",706,1,124,1.17,0.57,202,7,4.3,6.9,83.8,27.8,74.4,10.2,4.3
92,170,"ARI",6,"Safford, AZ",706,2,120,1.17,0.52,184,7.5,3.8,6.8,83.2,27,75.2,8.9,3.7
92,170,"ARI",6,"Safford, AZ",714,1,115,1.17,0.56,187,7.5,3.7,6.8,83.4,26.8,70.3,10.2,3.6
92,170,"ARI",6,"Safford, AZ",714,2,119,1.17,0.54,196,7.5,3.2,7.1,84.2,27.2,72.3,9.3,3.4
92,170,"ARI",6,"Safford, AZ",731,1,136,1.21,0.57,221,8,3.7,6.9,84.6,30.2,70.1,9.6,3.8
92,170,"ARI",6,"Safford, AZ",731,2,135,1.21,0.56,218,7.3,3.6,6.7,83.8,29.6,73.1,9,3.6
92,170,"ARI",6,"Safford, AZ",741,1,127,1.17,0.55,208,7.5,4,6.8,84.6,28.8,74.4,8.9,3.9
92,170,"ARI",6,"Safford, AZ",741,2,128,1.17,0.55,216,7,3.3,6.9,84.1,28.7,76.2,10,3.4
92,170,"ARI",6,"Safford, AZ",822,1,140,1.21,0.6,224,7.8,3.9,7.2,84.4,31.1,74.4,9,3.9
92,170,"ARI",6,"Safford, AZ",822,2,145,1.21,0.59,226,7.8,4,7.1,84.8,29.3,73.6,8.4,3.9
92,170,"ARI",6,"Safford, AZ",834,1,126,1.21,0.56,199,7,3.5,7.1,84.2,29.6,75.8,8.6,3.4
92,170,"ARI",6,"Safford, AZ",834,2,127,1.19,0.55,205,7.3,3.6,7,83.7,28.9,76.5,10.1,3.6
92,170,"ARI",6,"Safford, AZ",835,1,123,1.17,0.55,191,9.3,3.7,7.4,83.1,28.2,74.7,10,3.6
92,170,"ARI",6,"Safford, AZ",835,2,120,1.17,0.54,203,8,3.4,7.5,82.6,27,72.8,9.5,3.6
92,170,"ARI",6,"Safford, AZ",849,1,123,1.17,0.57,203,8.8,3.5,7.3,83.1,28.1,76.1,9.9,3.6
92,170,"ARI",6,"Safford, AZ",849,2,128,1.17,0.55,207,8,3.4,7,83.6,27.2,72.4,8.9,3.6
92,170,"ARI",6,"Safford, AZ",857,1,118,1.19,0.56,207,9.3,3.5,7.4,84,27.1,72.1,9.5,3.6
92,170,"ARI",6,"Safford, AZ",857,2,122,1.19,0.55,208,9,3.6,7.4,83.3,28.1,73.1,8.6,3.7
