"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","ui","t1","e1","mic","uhm_mot","ui_mot","str_mot","rd_mot","b_mot","mic_mot"
81,11,"PLA",13,"Halfway, TX(irri)",634,2,"137",1.1,0.5,45,191,7.3,3.6,1.06,81,26,71,9.4,3.5
81,11,"PLA",13,"Halfway, TX(irri)",566,1,"118",1.07,0.49,45,170,7.4,3.7,1.01,80,25,72,9,3.5
81,11,"PLA",13,"Halfway, TX(irri)",566,2,"115",1.03,0.46,44,168,7.2,3.4,1.01,78,24,73,9.6,3.4
81,11,"PLA",13,"Halfway, TX(irri)",400,1,"109",1.05,0.46,44,160,7.1,3.7,1.04,79,22,72,9.6,3.6
81,11,"PLA",13,"Halfway, TX(irri)",400,2,"113",1.06,0.46,43,160,6.8,3.4,1.08,79,24,71.5,9.4,3.4
81,11,"PLA",13,"Halfway, TX(irri)",499,1,"111",1.01,0.43,42,167,7.4,3.7,0.98,78,23,70,9.6,3.7
81,11,"PLA",13,"Halfway, TX(irri)",499,2,"112",1.01,0.42,41,169,7.1,3.3,1,79,22,71,9.8,3.3
81,11,"PLA",13,"Halfway, TX(irri)",635,1,"127",0.97,0.41,42,170,7.7,4.1,0.9,79,23,71,10,4.2
81,11,"PLA",13,"Halfway, TX(irri)",635,2,"115",1.01,0.45,44,166,6.8,3.9,1,80,23,71,9.2,3.9
81,11,"PLA",13,"Halfway, TX(irri)",568,1,"125",1.01,0.46,45,163,6.5,3.7,0.99,79,23,68.5,9.8,3.4
81,11,"PLA",13,"Halfway, TX(irri)",568,2,"121",1.01,0.46,45,172,6.8,3.6,1,79,24,73.5,9.4,3.6
81,11,"PLA",13,"Halfway, TX(irri)",636,1,"113",1,0.43,43,158,7.3,3.6,0.96,78,22,71.5,9.2,3.6
81,11,"PLA",13,"Halfway, TX(irri)",636,2,"108",0.97,0.43,44,161,7.1,3.6,0.96,79,21,72.5,9.6,3.6
81,11,"PLA",13,"Halfway, TX(irri)",567,1,"97",0.97,0.44,46,164,6.9,4.7,0.93,80,22,72.5,8.6,4.6
81,11,"PLA",13,"Halfway, TX(irri)",567,2,"86",0.95,0.43,45,154,6,3.9,0.9,80,23,69,10,3.9
81,11,"PLA",13,"Halfway, TX(irri)",152,1,".",1.12,0.47,42,171,6.4,3.7,1.11,79,25,60,8,3.6
81,11,"PLA",13,"Halfway, TX(irri)",152,2,"135",1.14,0.43,38,180,5.9,4,1.19,80,28,68,9,3.9
81,11,"PLA",13,"Halfway, TX(irri)",571,1,"109",0.99,0.45,45,159,8.1,3.4,0.96,79,22,66.5,9.4,3.5
81,11,"PLA",13,"Halfway, TX(irri)",571,2,"122",1.01,0.44,43,166,8.2,3.1,0.99,79,22,74.5,9.2,3.1
81,11,"PLA",13,"Halfway, TX(irri)",572,1,"114",0.97,0.42,43,163,7.6,3.6,0.98,79,24,71.5,10,3.6
81,11,"PLA",13,"Halfway, TX(irri)",572,2,"112",1.01,0.43,43,166,7.3,3.7,1.01,79,24,71.5,10.8,3.5
81,11,"PLA",13,"Halfway, TX(irri)",573,1,"111",0.99,0.48,48,163,6.6,3.5,0.97,79,24,71.5,9.4,3.5
81,11,"PLA",13,"Halfway, TX(irri)",573,2,"114",1.01,0.46,45,164,6.4,3.3,0.97,79,24,72,10.4,3.3
81,11,"PLA",163,"Lamesa, TX(dry)",498,1,"153",1.1,0.51,46,202,6.7,4.6,1.09,82,26,71,9,4.5
81,11,"PLA",163,"Lamesa, TX(dry)",498,2,"160",1.09,0.5,46,207,6.9,4.4,1.11,82,27,72,8.6,4.4
81,11,"PLA",163,"Lamesa, TX(dry)",532,1,"125",0.97,0.42,43,161,5.9,4.1,0.97,79,24,63.5,9.4,3.9
81,11,"PLA",163,"Lamesa, TX(dry)",532,2,"122",1.01,0.45,44,158,6.1,3.9,0.97,78,23,70.5,9.2,4
81,11,"PLA",163,"Lamesa, TX(dry)",574,1,"128",1.03,0.47,45,163,6.5,4.7,1.04,82,25,70,9.4,4.6
81,11,"PLA",163,"Lamesa, TX(dry)",574,2,"126",1.04,0.45,43,169,6.9,4.8,1.06,82,23,68,9.6,4.7
81,11,"PLA",163,"Lamesa, TX(dry)",80,1,"110",1.03,0.46,45,163,6.7,5.3,1.02,80,27,68.5,9.4,5.1
81,11,"PLA",163,"Lamesa, TX(dry)",80,2,"112",1.05,0.47,45,166,7.4,5.4,1.03,81,24,72.5,9,5.3
81,11,"PLA",163,"Lamesa, TX(dry)",402,1,"125",1.04,0.46,43,165,6.8,4.8,1.03,81,25,71.5,9.2,4.7
81,11,"PLA",163,"Lamesa, TX(dry)",402,2,"132",1.07,0.48,45,170,6.2,4.7,1.08,80,22,73,8.6,4.7
81,11,"PLA",163,"Lamesa, TX(dry)",633,1,"132",0.97,0.42,43,178,6.7,4.8,0.98,81,25,72.5,9.2,4.7
81,11,"PLA",163,"Lamesa, TX(dry)",633,2,"117",0.99,0.46,46,173,7.2,4.7,0.87,79,25,71,9.6,4.5
81,11,"PLA",163,"Lamesa, TX(dry)",634,1,"135",1.06,0.47,44,189,6.7,4.8,1.05,81,27,67.5,8.4,4.9
81,11,"PLA",163,"Lamesa, TX(dry)",634,2,"130",1.05,0.49,47,177,6.5,5.1,1.03,82,26,71,9.6,5.1
81,11,"PLA",163,"Lamesa, TX(dry)",566,1,"111",1,0.48,48,164,7.5,4.7,0.95,81,25,70.5,9.8,4.7
81,11,"PLA",163,"Lamesa, TX(dry)",566,2,"118",0.98,0.45,46,168,7.3,4.9,0.94,81,24,71.5,9.2,4.7
81,11,"PLA",163,"Lamesa, TX(dry)",400,1,"107",0.94,0.42,45,162,7.5,4.4,0.92,80,22,69,9.2,4.6
81,11,"PLA",163,"Lamesa, TX(dry)",400,2,"97",0.98,0.43,43,161,7.5,4.1,0.96,80,24,71.5,9.2,4.1
81,11,"PLA",163,"Lamesa, TX(dry)",499,1,"109",0.98,0.43,44,169,6.8,4.5,0.93,79,23,67,10,4.7
81,11,"PLA",163,"Lamesa, TX(dry)",499,2,"106",1.02,0.45,44,165,6.8,4.4,0.91,79,26,71,9.6,4.3
81,11,"PLA",163,"Lamesa, TX(dry)",635,1,"117",1.02,0.46,45,178,6.6,4.5,0.98,81,24,69,9.2,4.7
81,11,"PLA",163,"Lamesa, TX(dry)",635,2,"120",0.99,0.43,43,175,6.9,4.7,0.99,80,26,72,9,4.6
81,11,"PLA",163,"Lamesa, TX(dry)",568,1,"121",1.02,0.48,47,179,6.9,4.3,0.96,81,23,65,9.6,4.3
81,11,"PLA",163,"Lamesa, TX(dry)",568,2,"111",1.02,0.47,46,180,7.2,4.6,1.01,81,24,72,9.6,4.4
81,11,"PLA",163,"Lamesa, TX(dry)",636,1,"109",0.98,0.43,44,163,6.9,4.8,0.97,81,23,71,9,4.6
81,11,"PLA",163,"Lamesa, TX(dry)",636,2,"107",1.03,0.47,45,168,7.1,4.7,1,81,22,70,9.6,4.5
81,11,"PLA",163,"Lamesa, TX(dry)",567,1,"71",0.88,0.41,46,149,6.4,5.5,0.83,80,22,63,9.2,5.5
81,11,"PLA",163,"Lamesa, TX(dry)",567,2,"91",0.9,0.41,45,170,6.6,5.9,0.8,79,22,65.5,10,5.6
81,11,"PLA",163,"Lamesa, TX(dry)",152,1,"125",1.08,0.46,42,186,6.1,4.5,1.07,80,27,70,9,4.2
81,11,"PLA",163,"Lamesa, TX(dry)",152,2,"125",1.1,0.49,44,183,5.9,4.6,1.1,81,27,69.5,9.8,4.4
81,11,"PLA",163,"Lamesa, TX(dry)",571,1,"110",1.01,0.45,44,176,7.7,3.9,0.99,80,23,71.5,9,3.8
81,11,"PLA",163,"Lamesa, TX(dry)",571,2,"105",1.03,0.46,44,163,8.7,3.7,0.99,79,22,69.5,9,3.7
81,11,"PLA",163,"Lamesa, TX(dry)",572,1,"116",1.01,0.44,43,181,7.5,4.5,1.02,80,24,71,9.6,4.4
81,11,"PLA",163,"Lamesa, TX(dry)",572,2,"119",1.03,0.48,46,186,7.7,4.5,0.98,81,26,69.5,9.8,4.4
81,11,"PLA",163,"Lamesa, TX(dry)",573,1,"116",1.01,0.47,46,168,6.7,4,0.91,79,25,69.5,9.8,4.1
81,11,"PLA",163,"Lamesa, TX(dry)",573,2,"111",0.98,0.46,47,167,7.2,4.1,0.94,79,22,64.5,9.6,4.1
81,12,"PLA",15,"Chillicothe, TX(irri)",498,1,"153",0.96,0.43,44,221,6.7,4.4,1.04,81,29,68.5,9,4.1
81,12,"PLA",15,"Chillicothe, TX(irri)",498,2,"171",1.06,0.5,47,233,6.3,4.2,1.05,82,28,67,7.2,4.3
81,12,"PLA",15,"Chillicothe, TX(irri)",532,1,"129",0.98,0.45,45,173,5.5,4.3,0.97,82,23,67,8.8,4.1
81,12,"PLA",15,"Chillicothe, TX(irri)",532,2,"124",0.96,0.43,44,170,5.6,4.2,0.91,79,22,68.5,8.6,4
81,12,"PLA",15,"Chillicothe, TX(irri)",574,1,"95",0.89,0.4,44,170,5.7,4.7,0.83,79,18,56,8.6,4.8
81,12,"PLA",15,"Chillicothe, TX(irri)",574,2,"132",1.02,0.47,46,192,5.5,4.9,1.01,82,25,64.5,7.6,4.8
81,12,"PLA",15,"Chillicothe, TX(irri)",80,1,"105",0.97,0.45,45,168,6.3,5,0.93,81,22,66.5,8.2,4.7
81,12,"PLA",15,"Chillicothe, TX(irri)",80,2,"123",0.95,0.42,44,169,6.1,4.7,0.98,81,23,67,8.2,4.6
81,12,"PLA",15,"Chillicothe, TX(irri)",402,1,"123",0.93,0.42,44,177,7.1,4,0.86,78,22,66,9,4
81,12,"PLA",15,"Chillicothe, TX(irri)",402,2,"134",0.96,0.43,44,191,6.1,4.4,1.01,81,25,69,8.4,4.3
81,12,"PLA",15,"Chillicothe, TX(irri)",633,1,"124",0.9,0.42,46,185,6,4.5,0.92,81,24,67.5,8.4,4.6
81,12,"PLA",15,"Chillicothe, TX(irri)",633,2,"134",0.95,0.46,48,192,6.1,4.4,0.89,81,25,65,8.4,4.4
81,12,"PLA",15,"Chillicothe, TX(irri)",634,1,"127",1,0.46,45,203,5.7,4.8,0.93,78,27,66.5,8.6,5
81,12,"PLA",15,"Chillicothe, TX(irri)",634,2,"145",1.01,0.5,49,205,5.8,4.8,1.03,82,25,68,7,4.8
81,12,"PLA",15,"Chillicothe, TX(irri)",566,1,"112",0.88,0.41,46,176,6.3,4.6,0.88,80,23,65.5,8,4.8
81,12,"PLA",15,"Chillicothe, TX(irri)",566,2,"122",0.91,0.46,50,189,6.5,4.7,0.87,80,22,68,8.8,4.8
81,12,"PLA",15,"Chillicothe, TX(irri)",400,1,"111",0.95,0.45,46,167,6.4,4,0.95,81,22,63,8.8,4
81,12,"PLA",15,"Chillicothe, TX(irri)",400,2,"116",1,0.45,45,175,6.5,4.2,1.01,81,25,68.5,8.8,4.1
81,12,"PLA",15,"Chillicothe, TX(irri)",499,1,"122",0.94,0.45,47,175,5.6,4.6,0.93,80,21,65.5,9,4.4
81,12,"PLA",15,"Chillicothe, TX(irri)",499,2,"118",0.97,0.44,45,180,5.7,4.1,0.96,81,24,63,8.6,4.2
81,12,"PLA",15,"Chillicothe, TX(irri)",635,1,"113",0.89,0.42,46,181,6.7,4.8,0.79,78,21,64.5,9.4,4.8
81,12,"PLA",15,"Chillicothe, TX(irri)",635,2,"101",0.89,0.42,47,176,6.6,4.8,0.86,80,21,53,7.6,4.7
81,12,"PLA",15,"Chillicothe, TX(irri)",568,1,"118",0.93,0.42,45,192,7,4.4,0.85,79,22,66,8.6,4.3
81,12,"PLA",15,"Chillicothe, TX(irri)",568,2,"132",0.97,0.42,43,203,6.9,4.2,0.99,82,25,70,8.2,4.1
81,12,"PLA",15,"Chillicothe, TX(irri)",636,1,"115",0.92,0.44,47,173,6.9,4,0.86,79,20,63.5,9.2,3.9
81,12,"PLA",15,"Chillicothe, TX(irri)",636,2,"124",0.97,0.47,48,181,6.8,4.4,0.97,80,23,66,8.6,4.2
81,12,"PLA",15,"Chillicothe, TX(irri)",567,1,"87",0.9,0.42,46,163,6.1,5.3,0.83,79,22,64,9.2,5.3
81,12,"PLA",15,"Chillicothe, TX(irri)",567,2,"90",0.88,0.41,46,162,6.1,5.3,0.86,80,20,66,8.4,4.9
81,12,"PLA",15,"Chillicothe, TX(irri)",152,1,"136",0.93,0.43,45,204,5.9,4,0.9,81,21,66.5,9.4,4.6
81,12,"PLA",15,"Chillicothe, TX(irri)",152,2,"140",0.97,0.43,43,215,6.1,3.8,1.04,80,26,67.5,8.4,4.2
81,12,"PLA",15,"Chillicothe, TX(irri)",571,1,"118",0.94,0.43,45,204,6.6,4.2,0.91,80,22,67,8.4,4.1
81,12,"PLA",15,"Chillicothe, TX(irri)",571,2,"116",0.88,0.4,45,164,7.5,3.8,0.91,80,22,67,8.6,3.8
81,12,"PLA",15,"Chillicothe, TX(irri)",572,1,"120",0.94,0.42,44,171,7.3,3.9,0.91,79,23,63,10.2,4
81,12,"PLA",15,"Chillicothe, TX(irri)",572,2,"110",0.98,0.42,42,182,7.3,4.1,1,80,25,67,8.4,3.9
81,12,"PLA",15,"Chillicothe, TX(irri)",573,1,"119",0.9,0.42,45,162,6.5,4.1,0.87,80,22,63.5,8.8,3.6
81,12,"PLA",15,"Chillicothe, TX(irri)",573,2,"133",0.93,0.43,46,192,6.3,4.2,0.93,81,26,67,9,4
81,12,"PLA",41,"Chickasha, OK(irri)",498,1,"162",1.11,0.5,45,204,6.5,4,1.13,83,23,66.5,8.8,3.8
81,12,"PLA",41,"Chickasha, OK(irri)",498,2,"169",1.12,0.53,46,238,6.5,3.9,1.1,83,27,65,9.2,3.9
81,12,"PLA",41,"Chickasha, OK(irri)",532,1,"147",1.15,0.52,45,188,7,3.8,1.14,83,24,66.5,8.8,3.5
81,12,"PLA",41,"Chickasha, OK(irri)",532,2,"133",1.1,0.51,45,203,6.2,4.2,1.1,83,23,61,8.4,4.4
81,12,"PLA",41,"Chickasha, OK(irri)",574,1,"143",1.14,0.52,45,212,6.2,4.6,1.19,82,24,63,8.6,4.4
81,12,"PLA",41,"Chickasha, OK(irri)",574,2,"148",1.15,0.49,42,200,6.5,4.5,1.16,84,25,60,9,4.4
81,12,"PLA",41,"Chickasha, OK(irri)",80,1,"128",1.11,0.52,46,177,7.5,4.5,1.14,83,24,67,9,4.5
81,12,"PLA",41,"Chickasha, OK(irri)",80,2,"123",1.07,0.53,49,174,7,4.7,1.07,83,25,60.5,9.2,4.4
81,12,"PLA",41,"Chickasha, OK(irri)",402,1,"127",1.15,0.53,45,191,6.6,4.3,1.14,82,25,64.5,9,4.3
81,12,"PLA",41,"Chickasha, OK(irri)",402,2,"140",1.2,0.53,44,202,6.8,4.4,1.22,82,25,64.5,9,4.3
81,12,"PLA",41,"Chickasha, OK(irri)",633,1,"140",1.08,0.51,47,184,6.8,4.2,1.05,82,24,65,9.4,4.1
81,12,"PLA",41,"Chickasha, OK(irri)",633,2,"135",1.09,0.52,47,196,7.3,4.3,1.09,81,26,64,9.2,4.6
81,12,"PLA",41,"Chickasha, OK(irri)",634,1,"158",1.15,0.52,45,202,6.9,4.2,1.19,84,26,65.5,8.6,4.1
81,12,"PLA",41,"Chickasha, OK(irri)",634,2,"150",1.1,0.48,43,213,6.3,4,1.13,82,26,61.5,9.8,3.7
81,12,"PLA",41,"Chickasha, OK(irri)",566,1,"129",1.05,0.49,46,179,7,5,1.07,83,24,62.5,10.2,5
81,12,"PLA",41,"Chickasha, OK(irri)",566,2,"129",1.09,0.5,45,183,7.8,4.9,1.11,84,27,64,9.2,4.7
81,12,"PLA",41,"Chickasha, OK(irri)",400,1,"131",1.12,0.52,46,190,7.5,4.6,1.17,84,26,64,10,4.7
81,12,"PLA",41,"Chickasha, OK(irri)",400,2,"127",1.1,0.51,46,198,6.8,4.3,1.06,82,18,64.5,10,4.2
81,12,"PLA",41,"Chickasha, OK(irri)",499,1,"131",1.12,0.49,44,199,6.7,4,1.19,82,21,63.5,8.4,4.2
81,12,"PLA",41,"Chickasha, OK(irri)",499,2,"135",1.09,0.5,45,211,6.3,4.9,1.14,82,29,62.5,9.6,4.3
81,12,"PLA",41,"Chickasha, OK(irri)",635,1,"126",1.12,0.54,47,186,7.6,4.7,1.14,85,23,59.5,8.6,4.7
81,12,"PLA",41,"Chickasha, OK(irri)",635,2,"118",0.98,0.47,47,191,6.5,6.2,0.93,83,20,61,9,5.9
81,12,"PLA",41,"Chickasha, OK(irri)",568,1,"141",1.11,0.5,44,213,6.7,4.3,1.15,84,27,65.5,9,4
81,12,"PLA",41,"Chickasha, OK(irri)",568,2,"130",1.12,0.51,45,222,7.3,4.9,1.12,82,25,65,8.8,4.5
81,12,"PLA",41,"Chickasha, OK(irri)",636,1,"148",1.07,0.47,44,198,6.8,4.3,1.08,81,24,65.5,9.8,4.1
81,12,"PLA",41,"Chickasha, OK(irri)",636,2,"137",1.12,0.49,43,210,7.8,4.6,1.17,82,26,62.5,9.6,4.5
81,12,"PLA",41,"Chickasha, OK(irri)",567,1,"152",1,0.48,47,185,6.8,6,1,84,20,64,8.8,5.7
81,12,"PLA",41,"Chickasha, OK(irri)",567,2,"141",1.12,0.5,44,203,7,4.6,1.15,81,26,63,9.6,4.7
81,12,"PLA",41,"Chickasha, OK(irri)",152,1,"115",1.09,0.49,44,208,6.7,4,1.12,82,27,65.5,9.2,4.1
81,12,"PLA",41,"Chickasha, OK(irri)",152,2,"146",1.09,0.5,45,194,6.4,4.4,1.11,84,24,61,9.6,4.4
81,12,"PLA",41,"Chickasha, OK(irri)",571,1,"137",1.14,0.52,45,182,7.2,3.9,1.16,84,23,64,9.2,3.8
81,12,"PLA",41,"Chickasha, OK(irri)",571,2,"137",1.13,0.51,45,188,6.9,4.3,1.14,81,25,67.5,9.4,4.1
81,12,"PLA",41,"Chickasha, OK(irri)",572,1,"123",1.04,0.48,45,164,6.4,4.3,1.11,82,27,58,9.8,4.2
81,12,"PLA",41,"Chickasha, OK(irri)",572,2,"122",1.05,0.49,46,179,6.2,4.5,1.04,79,23,56.5,9.4,4.4
81,12,"PLA",41,"Chickasha, OK(irri)",573,1,"142",1.11,0.5,44,192,6.8,4.5,1.17,84,23,67,9,4.5
81,12,"PLA",41,"Chickasha, OK(irri)",573,2,"150",1.14,0.49,42,197,6.7,4.5,1.19,83,25,58,8.8,4.2
81,12,"PLA",38,"Chickasha, OK(dry)",498,1,"113",0.97,0.47,48,171,5.4,5.3,0.92,83,21,63.5,9,5.4
81,12,"PLA",38,"Chickasha, OK(dry)",498,2,"145",1.15,0.5,43,202,7.1,4.1,1.23,80,29,63,9.6,3.8
81,12,"PLA",38,"Chickasha, OK(dry)",532,1,"140",1.05,0.49,47,187,6.6,4,1.01,83,23,57,8.8,4.1
81,12,"PLA",38,"Chickasha, OK(dry)",532,2,"152",1.07,0.48,45,193,6.1,4.6,1.09,83,27,62,9,4.6
81,12,"PLA",38,"Chickasha, OK(dry)",574,1,"136",1.07,0.51,47,199,6,4.4,1.06,84,25,60,8.8,4.4
81,12,"PLA",38,"Chickasha, OK(dry)",574,2,"142",1.09,0.51,46,181,6.5,4.6,1.07,83,25,60,8.8,4.1
81,12,"PLA",38,"Chickasha, OK(dry)",80,1,"130",1.07,0.51,47,200,6.4,4.4,1.14,84,24,61.5,9,4.8
81,12,"PLA",38,"Chickasha, OK(dry)",80,2,"142",1.07,0.51,47,198,6.1,4,1.06,82,28,63.5,9.6,3.7
81,12,"PLA",38,"Chickasha, OK(dry)",402,1,"171",1.15,0.53,46,257,6.3,4,1.16,83,29,62.5,9,4
81,12,"PLA",38,"Chickasha, OK(dry)",402,2,"137",1.07,0.48,45,196,6.5,4,1.12,82,24,64,9,3.9
81,12,"PLA",38,"Chickasha, OK(dry)",633,1,"144",1.03,0.45,43,216,6.4,4.2,1.13,84,27,62,8.8,4.2
81,12,"PLA",38,"Chickasha, OK(dry)",633,2,"121",1.13,0.52,46,218,6.2,4.4,1.14,83,28,63.5,9,4.3
81,12,"PLA",38,"Chickasha, OK(dry)",634,1,"145",1.16,0.53,46,205,5.9,3.8,1.18,84,25,63,8.8,4.5
81,12,"PLA",38,"Chickasha, OK(dry)",634,2,"108",0.98,0.48,48,186,6.1,5.5,0.95,83,24,61,9.2,5.4
81,12,"PLA",38,"Chickasha, OK(dry)",566,1,"153",1.08,0.49,45,184,6.1,4,1.06,82,26,57.5,9.8,4
81,12,"PLA",38,"Chickasha, OK(dry)",566,2,"149",1.12,0.48,43,221,6.1,4.1,1.15,82,24,60.5,8.6,3.9
81,12,"PLA",38,"Chickasha, OK(dry)",400,1,"141",1.09,0.48,44,206,6.1,4.1,1.1,81,25,62,9,3.8
81,12,"PLA",38,"Chickasha, OK(dry)",400,2,"133",1.04,0.46,44,199,6.9,3.8,1.02,82,26,63.5,10,3.7
81,12,"PLA",38,"Chickasha, OK(dry)",499,1,"131",1.13,0.52,45,176,6.2,4.7,1.12,81,24,62.5,9.2,4.6
81,12,"PLA",38,"Chickasha, OK(dry)",499,2,"128",1.03,0.48,45,183,6.9,4.8,1.04,83,27,60.5,8.8,4.5
