"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","length","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt"
"60","30",1,11,"PLA",163,"Lamesa, TX(dry)",1019,"all tex atlas",2,1,81.2,31,9.2,4.4,68,10,4.4,8,19.3,0.51,1.03,114
"60","33",1,11,"PLA",163,"Lamesa, TX(dry)",1104,"sg 747",1,1.1,83.2,26,9.7,4.6,73,9.3,4.5,9,15.9,0.52,1.09,111
"60","34",1,11,"PLA",163,"Lamesa, TX(dry)",1104,"sg 748",2,1,81.6,27,9.8,5.2,69,9.8,5.2,9,16,0.5,1.09,110
"60","35",1,11,"PLA",163,"Lamesa, TX(dry)",1131,"all tex excess",1,1,79.3,28,8.4,4.8,68,10,4.7,7,17.3,0.5,0.99,110
"60","36",1,11,"PLA",163,"Lamesa, TX(dry)",1131,"all tex excess",2,0.9,79.2,28,8.9,5.1,68,10,4.9,7.5,16.8,0.49,0.99,115
"60","37",1,11,"PLA",163,"Lamesa, TX(dry)",1132,"dp 2156",1,1,81,28,9,4.9,71,9.1,4.9,8,16.2,0.51,1.01,115
"60","38",1,11,"PLA",163,"Lamesa, TX(dry)",1132,"dp 2156",2,1,80.5,27,8.6,5.1,68,9.9,5,7.3,16.1,0.5,1,105
"60","39",1,11,"PLA",163,"Lamesa, TX(dry)",1133,"pm 330",1,1,80.8,30,10,4.7,70,9.6,4.8,9.3,19.9,0.5,0.99,110
"60","40",1,11,"PLA",163,"Lamesa, TX(dry)",1133,"pm 330",2,1,78.8,29,9,4.8,69,9.5,4.8,9,17.2,0.49,0.99,109
"60","41",1,11,"PLA",163,"Lamesa, TX(dry)",1134,"pm 2145rr",1,1,80.7,29,8.9,4.9,68,9,4.9,7.8,16.1,0.5,1,110
"60","42",1,11,"PLA",163,"Lamesa, TX(dry)",1134,"pm 2145rr",2,1,80.5,29,8.5,4.7,69,9.9,4.7,7.5,17.7,0.5,1,114
"60","43",1,11,"PLA",163,"Lamesa, TX(dry)",1135,"pm 2326rr",1,1,79.4,29,8.5,4.8,66,10,4.9,8.3,18.2,0.49,1,116
"60","44",1,11,"PLA",163,"Lamesa, TX(dry)",1135,"pm 2326rr",2,1,80.6,30,8.7,4.4,66,10,4.3,7.3,19.5,0.49,1.01,124
"60","45",1,11,"PLA",163,"Lamesa, TX(dry)",1136,"pm tejas",1,1,79.4,28,9.7,5.3,69,9.9,5.2,11,18.1,0.48,1,115
"60","46",1,11,"PLA",163,"Lamesa, TX(dry)",1136,"pm tejas",2,1,81.4,31,9,5,68,10,5,9.5,19.4,0.51,1,121
"34","1",1,12,"PLA",16,"Altus, OK(irri)",773,"acala maxxa",1,1.2,86.5,32,8.2,3.9,76,7.6,3.9,6.3,22.9,0.6,1.21,145
"34","2",1,12,"PLA",16,"Altus, OK(irri)",773,"acala maxxa",2,1.2,86.4,32,8.3,4.1,78,7,4.1,8,22.7,0.6,1.21,149
"34","21",1,12,"PLA",16,"Altus, OK(irri)",906,"southland 400",1,1.1,84.8,31,8.8,4.8,76,7.7,4.7,7.8,20.6,0.57,1.13,129
"34","22",1,12,"PLA",16,"Altus, OK(irri)",906,"southland 400",2,1.2,85.9,29,9.4,4.6,76,7.7,4.5,9.3,18.8,0.57,1.15,125
"34","23",1,12,"PLA",16,"Altus, OK(irri)",971,"stv 474",1,1.2,84.2,27,8.5,4.4,76,9,4.4,7.5,18.4,0.55,1.15,115
"34","24",1,12,"PLA",16,"Altus, OK(irri)",971,"stv 474",2,1.2,84.6,27,8.1,4.5,77,8.7,4.1,8.5,18.5,0.55,1.15,127
"34","5",1,12,"PLA",16,"Altus, OK(irri)",1009,"nu 33b",1,1.2,85.6,28,8.7,3.9,79,7.9,4,8.8,21.5,0.57,1.21,133
"34","6",1,12,"PLA",16,"Altus, OK(irri)",1009,"nu 33b",2,1.2,85.6,27,8.5,3.8,78,7.6,3.7,8.5,19.9,0.55,1.21,130
"34","25",1,12,"PLA",16,"Altus, OK(irri)",1018,"tamcot sphinx",1,1.2,84.8,32,8.7,4.6,76,7.4,4.6,7.5,22.2,0.59,1.19,140
"34","26",1,12,"PLA",16,"Altus, OK(irri)",1018,"tamcot sphinx",2,1.2,84.5,31,8.8,4.7,74,7,4.7,7,22.3,0.59,1.19,141
"34","3",1,12,"PLA",16,"Altus, OK(irri)",1019,"all tex atlas",1,1.1,84.3,31,9,4.6,77,8.7,4.8,9.5,20.1,0.56,1.11,124
"34","4",1,12,"PLA",16,"Altus, OK(irri)",1019,"all tex atlas",2,1.1,84.4,32,8.8,5,76,7.1,4.8,9.3,19.3,0.56,1.11,125
"34","7",1,12,"PLA",16,"Altus, OK(irri)",1104,"sg 747",1,1.2,85.5,26,9,4.4,77,8.7,4.7,9.5,17.2,0.55,1.15,100
"34","8",1,12,"PLA",16,"Altus, OK(irri)",1104,"sg 748",2,1.2,85.1,25,9,4.5,75,9.3,4.6,9.8,20.4,0.57,1.17,111
"34","9",1,12,"PLA",16,"Altus, OK(irri)",1131,"all tex excess",1,1.1,84.1,29,8.6,4.4,75,7,4.7,7.8,20,0.56,1.13,126
"34","10",1,12,"PLA",16,"Altus, OK(irri)",1131,"all tex excess",2,1.1,83.9,28,8.7,4.5,76,7.6,4.6,8,20,0.54,1.13,130
"34","11",1,12,"PLA",16,"Altus, OK(irri)",1132,"dp 2156",1,1.1,83.8,29,8.6,4.8,74,7.7,4.6,6.8,19.9,0.56,1.11,118
"34","12",1,12,"PLA",16,"Altus, OK(irri)",1132,"dp 2156",2,1.1,83.2,28,8.6,4.8,77,7.6,4.9,7.3,18,0.56,1.13,116
"34","13",1,12,"PLA",16,"Altus, OK(irri)",1133,"pm 330",1,1.1,83.8,29,9.3,5.1,77,8.2,4.8,11,21.8,0.56,1.13,128
"34","14",1,12,"PLA",16,"Altus, OK(irri)",1133,"pm 330",2,1.1,83.7,27,9.3,4.9,74,7.8,4.8,9,20.4,0.56,1.13,117
"34","15",1,12,"PLA",16,"Altus, OK(irri)",1134,"pm 2145rr",1,1.1,83.8,30,8.7,4.7,74,7.6,4.8,7.3,19.9,0.54,1.11,126
"34","16",1,12,"PLA",16,"Altus, OK(irri)",1134,"pm 2145rr",2,1.1,83.1,29,8.5,4.8,73,7.3,4.9,7.3,19.5,0.56,1.11,121
"34","17",1,12,"PLA",16,"Altus, OK(irri)",1135,"pm 2326rr",1,1.1,85.5,29,8.9,4.9,73,7.8,4.9,7.5,22.7,0.58,1.15,121
"34","18",1,12,"PLA",16,"Altus, OK(irri)",1135,"pm 2326rr",2,1.1,85,29,9,5.1,70,8,4.9,8.5,21.3,0.57,1.13,124
"34","19",1,12,"PLA",16,"Altus, OK(irri)",1136,"pm tejas",1,1.1,83.8,28,9.4,5.3,72,7.6,5.1,9,21.6,0.58,1.11,119
"34","20",1,12,"PLA",16,"Altus, OK(irri)",1136,"pm tejas",2,1.1,82.9,30,9.3,4.8,73,8.3,4.7,8,20.5,0.56,1.11,125
"34","53",1,12,"PLA",38,"Chickasha, TX(dry)",773,"acala maxxa",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","54",1,12,"PLA",38,"Chickasha, TX(dry)",773,"acala maxxa",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",773,"acala maxxa",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",773,"acala maxxa",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",773,"acala maxxa",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","73",1,12,"PLA",38,"Chickasha, TX(dry)",906,"southland 400",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","74",1,12,"PLA",38,"Chickasha, TX(dry)",906,"southland 400",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",906,"southland 400",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",906,"southland 400",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",906,"southland 400",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","75",1,12,"PLA",38,"Chickasha, TX(dry)",971,"stv 474",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","76",1,12,"PLA",38,"Chickasha, TX(dry)",971,"stv 474",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",971,"stv 474",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",971,"stv 474",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",971,"stv 474",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","57",1,12,"PLA",38,"Chickasha, TX(dry)",1009,"nu 33b",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","58",1,12,"PLA",38,"Chickasha, TX(dry)",1009,"nu 33b",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1009,"nu 33b",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1009,"nu 33b",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1009,"nu 33b",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","77",1,12,"PLA",38,"Chickasha, TX(dry)",1018,"tamcot sphinx",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","78",1,12,"PLA",38,"Chickasha, TX(dry)",1018,"tamcot sphinx",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1018,"tamcot sphinx",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1018,"tamcot sphinx",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1018,"tamcot sphinx",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","55",1,12,"PLA",38,"Chickasha, TX(dry)",1019,"all tex atlas",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","56",1,12,"PLA",38,"Chickasha, TX(dry)",1019,"all tex atlas",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1019,"all tex atlas",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1019,"all tex atlas",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1019,"all tex atlas",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","59",1,12,"PLA",38,"Chickasha, TX(dry)",1104,"sg 747",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","60",1,12,"PLA",38,"Chickasha, TX(dry)",1104,"sg 748",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1104,"sg 749",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1104,"sg 750",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1104,"sg 751",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","61",1,12,"PLA",38,"Chickasha, TX(dry)",1131,"all tex excess",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","62",1,12,"PLA",38,"Chickasha, TX(dry)",1131,"all tex excess",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1131,"all tex excess",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1131,"all tex excess",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1131,"all tex excess",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","63",1,12,"PLA",38,"Chickasha, TX(dry)",1132,"dp 2156",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","64",1,12,"PLA",38,"Chickasha, TX(dry)",1132,"dp 2156",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1132,"dp 2156",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1132,"dp 2156",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1132,"dp 2156",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","65",1,12,"PLA",38,"Chickasha, TX(dry)",1133,"pm 330",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","66",1,12,"PLA",38,"Chickasha, TX(dry)",1133,"pm 330",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1133,"pm 330",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1133,"pm 330",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1133,"pm 330",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","67",1,12,"PLA",38,"Chickasha, TX(dry)",1134,"pm 2145rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","68",1,12,"PLA",38,"Chickasha, TX(dry)",1134,"pm 2145rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1134,"pm 2145rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1134,"pm 2145rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1134,"pm 2145rr",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","69",1,12,"PLA",38,"Chickasha, TX(dry)",1135,"pm 2326rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","70",1,12,"PLA",38,"Chickasha, TX(dry)",1135,"pm 2326rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1135,"pm 2326rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1135,"pm 2326rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1135,"pm 2326rr",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","71",1,12,"PLA",38,"Chickasha, TX(dry)",1136,"pm tejas",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","72",1,12,"PLA",38,"Chickasha, TX(dry)",1136,"pm tejas",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1136,"pm tejas",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1136,"pm tejas",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",38,"Chickasha, TX(dry)",1136,"pm tejas",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","79",1,12,"PLA",41,"Chickasha, TX(irri)",773,"acala maxxa",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","80",1,12,"PLA",41,"Chickasha, TX(irri)",773,"acala maxxa",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",773,"acala maxxa",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",773,"acala maxxa",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",773,"acala maxxa",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","99",1,12,"PLA",41,"Chickasha, TX(irri)",906,"southland 400",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","100",1,12,"PLA",41,"Chickasha, TX(irri)",906,"southland 400",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",906,"southland 400",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",906,"southland 400",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",906,"southland 400",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","101",1,12,"PLA",41,"Chickasha, TX(irri)",971,"stv 474",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","102",1,12,"PLA",41,"Chickasha, TX(irri)",971,"stv 474",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",971,"stv 474",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",971,"stv 474",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",971,"stv 474",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","83",1,12,"PLA",41,"Chickasha, TX(irri)",1009,"nu 33b",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","84",1,12,"PLA",41,"Chickasha, TX(irri)",1009,"nu 33b",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",1009,"nu 33b",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",1009,"nu 33b",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",1009,"nu 33b",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","103",1,12,"PLA",41,"Chickasha, TX(irri)",1018,"tamcot sphinx",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","104",1,12,"PLA",41,"Chickasha, TX(irri)",1018,"tamcot sphinx",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",1018,"tamcot sphinx",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",1018,"tamcot sphinx",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",1,12,"PLA",41,"Chickasha, TX(irri)",1018,"tamcot sphinx",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","81",1,12,"PLA",41,"Chickasha, TX(irri)",1019,"all tex atlas",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
