"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","ui","t1","e1","mic","uhm_mot","ui_mot","str_mot","rd_mot","b_mot","mic_mot"
82,20,"EAS",30,"Jackson, TN",475,2,"150",1.14,0.53,45,"191",5.6,4.8,1.21,84,28,77,9.2,4.6
82,20,"EAS",30,"Jackson, TN",637,1,"150",1.2,0.58,47,"207",6.7,4.6,1.3,86,28,78,8,4.6
82,20,"EAS",30,"Jackson, TN",637,2,"152",1.22,0.6,48,"210",7,4.5,1.31,84,29,78.5,7.6,4.5
82,20,"EAS",30,"Jackson, TN",513,1,"147",1.18,0.58,49,"195",5.6,4.8,1.21,84,29,73.5,9.2,4.9
82,20,"EAS",30,"Jackson, TN",513,2,"150",1.16,0.56,48,"203",6.3,4.8,1.24,85,29,76,9,5
82,20,"EAS",30,"Jackson, TN",450,1,"156",1.14,0.54,47,"194",5.5,4.8,1.15,83,28,67,9.2,4.9
82,20,"EAS",30,"Jackson, TN",450,2,"131",1.15,0.59,50,"185",5.2,4.8,1.14,83,26,76,8.6,4.9
82,20,"EAS",30,"Jackson, TN",593,1,"174",1.23,0.59,47,"220",5.8,4.4,1.25,84,30,74.5,9.2,4.4
82,20,"EAS",30,"Jackson, TN",593,2,"159",1.2,0.6,49,"198",5.9,4.7,1.32,85,29,75,8.8,4.6
82,20,"EAS",30,"Jackson, TN",611,1,"141",1.19,0.59,49,"185",6.6,4.6,1.2,83,27,74,9.2,4.7
82,20,"EAS",30,"Jackson, TN",611,2,"137",1.18,0.57,48,"192",7,4.7,1.2,83,25,74.5,9.4,4.8
82,20,"EAS",30,"Jackson, TN",575,1,"148",1.17,0.58,49,"180",5.2,5.4,1.19,83,24,70.5,9.2,5.3
82,20,"EAS",30,"Jackson, TN",575,2,"144",1.19,0.6,50,"182",6.2,5.2,1.21,84,26,74.5,9,5.5
82,20,"EAS",87,"Belle Mina, AL",498,1,"152",1.18,0.6,49,"197",6.1,4.5,1.16,83,30,73,9.2,4.2
82,20,"EAS",87,"Belle Mina, AL",498,2,"150",1.18,0.58,47,"213",6.3,4.5,1.19,84,28,74.5,8,4.4
82,20,"EAS",87,"Belle Mina, AL",532,1,"139",1.06,0.51,47,"181",6.1,4.3,1.08,82,23,77,7,4.2
82,20,"EAS",87,"Belle Mina, AL",532,2,"130",1.1,0.51,45,"182",5.8,4.1,1.15,84,24,78,8.2,4.1
82,20,"EAS",87,"Belle Mina, AL",574,1,"136",1.13,0.54,46,"191",6.7,4.2,1.19,84,25,75,7,4.1
82,20,"EAS",87,"Belle Mina, AL",574,2,"132",1.15,0.56,47,"191",6.2,4.7,1.19,84,24,75.5,7.8,4.9
82,20,"EAS",87,"Belle Mina, AL",80,1,"126",1.12,0.53,46,"168",7.2,5.1,1.13,82,26,78,8.4,4.7
82,20,"EAS",87,"Belle Mina, AL",80,2,"127",1.11,0.54,47,"182",7.8,5.1,1.18,85,24,77,8.2,4.9
82,20,"EAS",87,"Belle Mina, AL",468,1,"144",1.2,0.59,47,"190",5.9,4.7,1.23,83,27,77.5,8.2,4.6
82,20,"EAS",87,"Belle Mina, AL",468,2,"138",1.12,0.52,44,"201",5.7,4.7,1.22,83,26,71,8.6,4.7
82,20,"EAS",87,"Belle Mina, AL",570,1,"142",1.19,0.59,48,"190",6,4.4,1.24,85,25,74,7.2,4.5
82,20,"EAS",87,"Belle Mina, AL",570,2,"140",1.2,0.57,45,"193",6.6,4.7,1.27,83,24,73.5,8.4,4.5
82,20,"EAS",87,"Belle Mina, AL",603,1,"136",1.11,0.53,46,"183",7,4.4,1.17,82,26,76.5,7.4,4.3
82,20,"EAS",87,"Belle Mina, AL",603,2,"135",1.15,0.57,47,"183",7.3,4.9,1.18,84,25,76.5,7.6,4.7
82,20,"EAS",87,"Belle Mina, AL",475,1,"129",1.12,0.53,45,"178",6.3,4.5,1.15,82,25,76,8.2,4.2
82,20,"EAS",87,"Belle Mina, AL",475,2,"135",1.13,0.53,45,"187",6.4,4.5,1.21,82,25,70,8.2,4.3
82,20,"EAS",87,"Belle Mina, AL",637,1,"137",1.17,0.58,47,"195",7.3,4.9,1.21,84,27,78.5,6.6,4.8
82,20,"EAS",87,"Belle Mina, AL",637,2,"136",1.17,0.57,47,"203",7.3,4.7,1.24,83,27,79,7.6,4.7
82,20,"EAS",87,"Belle Mina, AL",513,1,"129",1.11,0.51,44,"194",7,4.7,1.16,81,25,75.5,7.6,4.7
82,20,"EAS",87,"Belle Mina, AL",513,2,"131",1.15,0.55,46,"206",7.1,5.2,1.16,84,28,71.5,8.4,4.8
82,20,"EAS",87,"Belle Mina, AL",450,1,"133",1.1,0.51,45,"199",6.5,4.8,1.16,83,28,75,7.6,4.6
82,20,"EAS",87,"Belle Mina, AL",450,2,"138",1.13,0.53,45,"204",6.5,4.6,1.17,84,27,75.5,7.4,4.7
82,20,"EAS",87,"Belle Mina, AL",593,1,"160",1.18,0.58,47,"220",6.2,4.9,1.25,85,30,74,7.2,4.7
82,20,"EAS",87,"Belle Mina, AL",593,2,"151",1.2,0.56,45,"231",6.5,4.6,1.29,83,30,75.5,8,4.8
82,20,"EAS",87,"Belle Mina, AL",611,1,"132",1.12,0.54,47,"196",7.9,4.1,1.17,83,28,77.5,8,3.9
82,20,"EAS",87,"Belle Mina, AL",611,2,"130",1.12,0.53,45,"190",7.6,4.7,1.15,83,25,78,7.4,4.8
82,20,"EAS",87,"Belle Mina, AL",575,1,"126",1.11,0.54,47,"189",6.3,4.9,1.15,85,24,74,7,4.7
82,20,"EAS",87,"Belle Mina, AL",575,2,"129",1.13,0.56,48,"192",6.6,5.1,1.16,83,26,76,7.2,5.3
82,20,"EAS",36,"Florence, SC",498,1,"150",1.11,0.51,45,"208",5.1,3.7,1.16,83,26,74.5,7.8,4
82,20,"EAS",36,"Florence, SC",498,2,"154",1.14,0.54,47,"212",5.8,3.8,1.15,82,28,77.5,8.4,3.9
82,20,"EAS",36,"Florence, SC",532,1,"135",1.05,0.5,47,"175",5.4,4,1.08,82,26,79,7.8,3.9
82,20,"EAS",36,"Florence, SC",532,2,"136",1.09,0.51,46,"179",6.3,3.9,1.1,82,26,78,8.4,3.6
82,20,"EAS",36,"Florence, SC",574,1,"145",1.11,0.53,47,"193",6.6,4,1.15,82,27,76.5,7.8,4.1
82,20,"EAS",36,"Florence, SC",574,2,"141",1.12,0.51,45,"200",5.5,4.6,1.16,83,26,80,8.6,4.5
82,20,"EAS",36,"Florence, SC",80,1,"125",1.11,0.51,46,"186",7.6,4.1,1.11,82,25,76,8.4,4.2
82,20,"EAS",36,"Florence, SC",80,2,"126",1.1,0.5,44,"199",7,4.6,1.15,82,25,77.5,9.2,4.5
82,20,"EAS",36,"Florence, SC",468,1,"144",1.15,0.53,45,"208",6.2,4.2,1.22,82,28,77.5,8.4,4.2
82,20,"EAS",36,"Florence, SC",468,2,"146",1.17,0.53,44,"193",6.5,4.4,1.21,82,26,75,8.8,4.4
82,20,"EAS",36,"Florence, SC",570,1,"142",1.13,0.55,48,"194",6.2,4.2,1.15,83,24,79,9,4.3
82,20,"EAS",36,"Florence, SC",570,2,"145",1.18,0.52,43,"183",6,4.4,1.23,81,27,75.5,9,4.3
82,20,"EAS",36,"Florence, SC",603,1,"139",1.14,0.53,46,"195",7,4,1.14,83,25,77.5,8.6,4.1
82,20,"EAS",36,"Florence, SC",603,2,"141",1.12,0.5,44,"192",6.8,4.3,1.16,83,25,76,8.4,4.4
82,20,"EAS",36,"Florence, SC",475,1,"138",1.14,0.52,45,"193",7.4,4.1,1.14,81,28,77.5,8.2,4.3
82,20,"EAS",36,"Florence, SC",475,2,"134",1.16,0.52,44,"199",7.6,4.4,1.2,83,26,79,7.8,4.2
82,20,"EAS",36,"Florence, SC",637,1,"151",1.16,0.54,46,"191",5.9,4.4,1.2,83,27,74.5,7.8,4.4
82,20,"EAS",36,"Florence, SC",637,2,"137",1.18,0.53,44,"196",5.8,4.4,1.21,82,28,79,8.4,4.2
82,20,"EAS",36,"Florence, SC",513,1,"141",1.1,0.51,46,"182",6.1,4.4,1.12,83,29,77,8,4.3
82,20,"EAS",36,"Florence, SC",513,2,"138",1.12,0.51,45,"185",6.4,4.5,1.17,83,26,75.5,8.4,4.5
82,20,"EAS",36,"Florence, SC",450,1,"143",1.09,0.51,46,"197",5.6,4.2,1.12,83,29,77,8.4,4
82,20,"EAS",36,"Florence, SC",450,2,"148",1.12,0.52,45,"193",5.6,4.3,1.18,82,27,79,8.6,4.3
82,20,"EAS",36,"Florence, SC",593,1,"150",1.11,0.53,47,"190",5.6,4.3,1.1,82,26,78.5,7.8,4.4
82,20,"EAS",36,"Florence, SC",593,2,"142",1.15,0.56,48,"190",6.1,4.6,1.17,83,28,77,8.8,4.4
82,20,"EAS",36,"Florence, SC",611,1,"140",1.14,0.53,46,"179",6.4,4.8,1.16,82,27,78.5,8.4,4.5
82,20,"EAS",36,"Florence, SC",611,2,"137",1.16,0.53,45,"194",6.7,4.5,1.21,83,27,68,8.2,4.3
82,20,"EAS",36,"Florence, SC",575,1,"143",1.14,0.54,47,"194",5.7,4.5,1.17,84,26,80,8.4,4.6
82,20,"EAS",36,"Florence, SC",575,2,"140",1.13,0.53,46,"175",5.5,4.8,1.17,84,25,79,8.2,4.6
82,30,"CEN",19,"College Station, TX",498,1,"199",1.14,0.55,47,"254",5.2,4.5,1.17,86,29,66,8.6,4.9
82,30,"CEN",19,"College Station, TX",498,2,"181",1.12,0.56,50,"248",5.4,4.3,1.14,86,31,68,8.2,4.5
82,30,"CEN",19,"College Station, TX",532,1,"153",1.05,0.52,49,"203",5.7,3.8,1.01,82,25,72,8.4,4
82,30,"CEN",19,"College Station, TX",532,2,"154",1.03,0.51,48,"196",5.1,4,1.03,84,23,71.5,8.8,4.1
82,30,"CEN",19,"College Station, TX",574,1,"141",1.08,0.55,49,"201",5.6,4,1.11,83,28,69,9.6,4.4
82,30,"CEN",19,"College Station, TX",574,2,"168",1.06,0.51,47,"205",5.3,4.7,1.1,85,25,55,8.2,4.5
82,30,"CEN",19,"College Station, TX",80,1,"141",1.07,0.55,49,"202",6.3,4.5,1.11,84,25,71.5,9,4.8
82,30,"CEN",19,"College Station, TX",80,2,"134",1.07,0.54,48,"188",6.2,4.6,1.06,83,23,73,8.8,5
82,30,"CEN",19,"College Station, TX",475,1,"148",1.11,0.57,50,"194",5.6,4.2,1.11,84,24,73,8.8,4.6
82,30,"CEN",19,"College Station, TX",475,2,"134",1.11,0.54,47,"197",5.4,4.5,1.04,81,26,65.5,9.6,4.5
82,30,"CEN",19,"College Station, TX",469,1,"147",1.08,0.52,46,"193",6.1,5.2,1.14,86,27,73.5,8.4,4.7
82,30,"CEN",19,"College Station, TX",469,2,"138",1.07,0.51,46,"201",6.8,5.1,1.06,84,22,72,9.2,5.2
82,30,"CEN",19,"College Station, TX",450,1,"158",1.11,0.58,50,"212",5.2,4.7,1.13,85,27,67,8.8,4.6
82,30,"CEN",19,"College Station, TX",450,2,"162",1.09,0.53,47,"217",5,4.8,1.09,84,26,69.5,9,4.7
82,30,"CEN",19,"College Station, TX",575,1,"141",1.09,0.53,48,"186",5.5,4.4,1.12,84,26,69.5,8.8,4.7
82,30,"CEN",19,"College Station, TX",575,2,"150",1.1,0.54,48,"198",5.1,4.9,1.11,84,24,65,7.6,5.1
82,30,"CEN",21,"Weslaco, TX",498,1,"181",1.13,0.59,51,"224",4.7,4.2,1.16,86,27,67,11.8,4.5
82,30,"CEN",21,"Weslaco, TX",498,2,"184",1.12,0.53,47,"232",4.5,4.6,1.15,85,29,70.5,9.2,4.4
82,30,"CEN",21,"Weslaco, TX",532,1,"155",1.09,0.54,49,"185",5.1,3.2,1.06,83,24,69.5,9.8,3.4
82,30,"CEN",21,"Weslaco, TX",532,2,"155",1.12,0.53,47,"200",5.3,3.7,1.11,84,23,72,9.4,4.1
82,30,"CEN",21,"Weslaco, TX",574,1,"156",1.12,0.56,49,"201",5.3,3.6,1.09,82,28,68.5,10.8,4
82,30,"CEN",21,"Weslaco, TX",574,2,"147",1.13,0.57,50,"198",5.8,4.3,1.14,84,26,69.5,10.6,4.4
82,30,"CEN",21,"Weslaco, TX",80,1,"150",1.1,0.55,49,"197",6.1,4.3,1.09,83,25,72,9.8,4.5
82,30,"CEN",21,"Weslaco, TX",80,2,"142",1.13,0.57,50,"196",6.2,4.6,1.16,86,23,72.5,9.8,4.8
82,30,"CEN",21,"Weslaco, TX",475,1,"154",1.14,0.54,47,"195",5.3,4.4,1.11,83,25,75,9.8,4.5
82,30,"CEN",21,"Weslaco, TX",475,2,"159",1.13,0.53,46,"194",5.7,4.1,1.19,85,23,71,9.6,5
82,30,"CEN",21,"Weslaco, TX",469,1,"152",1.15,0.57,49,"196",6.7,5,1.22,87,22,62.5,9,5.3
82,30,"CEN",21,"Weslaco, TX",469,2,"143",1.15,0.57,49,"189",6.5,5.1,1.14,84,24,65,10,5.1
82,30,"CEN",21,"Weslaco, TX",450,1,"153",1.13,0.54,48,"216",5.3,4.4,1.15,84,27,71.5,10,4.7
82,30,"CEN",21,"Weslaco, TX",450,2,"156",1.11,0.55,49,"220",5.2,4.2,1.16,86,27,70,11,4.6
82,30,"CEN",21,"Weslaco, TX",575,1,"145",1.13,0.56,49,"195",5.2,4.7,1.15,84,24,66,8.2,4.8
82,30,"CEN",21,"Weslaco, TX",575,2,"151",1.12,0.56,49,"193",4.7,5,1.15,85,24,70,9.2,5.6
82,30,"CEN",23,"Bossier City, LA",498,1,"165",1.13,0.54,48,"231",4.8,4.6,1.08,84,27,73.5,8.4,4.1
82,30,"CEN",23,"Bossier City, LA",498,2,"167",1.13,0.57,49,"230",4.6,4.7,1.11,84,27,73,8,4.7
82,30,"CEN",23,"Bossier City, LA",532,1,"147",1.15,0.56,48,"186",4.8,4.5,1.13,84,26,73,8.2,4.4
82,30,"CEN",23,"Bossier City, LA",532,2,"142",1.09,0.51,46,"187",4.9,3.6,1.1,83,24,73,8,3.9
82,30,"CEN",23,"Bossier City, LA",574,1,"135",1.14,0.53,46,"175",5.4,3.9,1.11,82,26,67.5,8.2,3.9
82,30,"CEN",23,"Bossier City, LA",574,2,"152",1.16,0.54,46,"191",4.8,4.3,1.12,84,23,63.5,7.8,4.2
82,30,"CEN",23,"Bossier City, LA",80,1,"140",1.13,0.54,47,"187",5.1,5.2,1.12,83,27,73.5,8.4,5
82,30,"CEN",23,"Bossier City, LA",80,2,"132",1.12,0.53,47,"188",5.2,5,1.12,83,22,70.5,8.4,5.2
82,30,"CEN",23,"Bossier City, LA",475,1,"134",1.1,0.5,45,"179",5.4,4.2,1.08,80,22,70,9,4.2
82,30,"CEN",23,"Bossier City, LA",475,2,"139",1.14,0.53,46,"184",5.4,4.6,1.12,82,23,72.5,8.6,4.7
82,30,"CEN",23,"Bossier City, LA",469,1,"137",1.03,0.48,45,"193",6.4,4.3,1.12,82,23,72,8.8,4.7
82,30,"CEN",23,"Bossier City, LA",469,2,"133",1.12,0.53,47,"207",6.3,4.9,1.15,84,25,71,8.6,5.4
82,30,"CEN",23,"Bossier City, LA",450,1,"148",1.14,0.53,46,"198",5.4,4.1,1.12,83,24,65,7.2,3.8
82,30,"CEN",23,"Bossier City, LA",450,2,"142",1.14,0.56,49,"179",4.9,3.9,1.11,83,25,62.5,7.6,3.9
82,30,"CEN",23,"Bossier City, LA",575,1,"138",1.1,0.51,45,"163",4.4,4.4,1.1,82,24,65,7.8,4.3
82,30,"CEN",23,"Bossier City, LA",575,2,"141",1.13,0.53,46,"170",4.7,4.8,1.15,84,24,69,8,4.7
82,30,"CEN",72,"Beeville, TX",498,1,"163",1.07,0.51,47,"210",5.3,4.1,1.1,85,28,71,10.4,4.4
82,30,"CEN",72,"Beeville, TX",498,2,"165",1.11,0.57,50,"215",5.1,4.3,1.12,86,27,69.5,10.6,4.3
82,30,"CEN",72,"Beeville, TX",532,1,"142",1.1,0.5,49,"172",5.9,3.9,1.01,83,20,74,10.8,4.2
82,30,"CEN",72,"Beeville, TX",532,2,"140",1.03,0.49,47,"180",5.6,4,1.07,84,21,58.5,10.2,4.2
82,30,"CEN",72,"Beeville, TX",574,1,"140",1.06,0.53,49,"199",5.4,4.4,1.07,85,24,73,10.6,4.4
82,30,"CEN",72,"Beeville, TX",574,2,"152",1.06,0.53,49,"192",5.9,4.2,1.1,85,23,70.5,10.8,4.7
82,30,"CEN",72,"Beeville, TX",80,1,"129",1.06,0.52,48,"185",6.6,4.6,1.08,85,20,72,10.8,5
82,30,"CEN",72,"Beeville, TX",80,2,"128",1.05,0.51,48,"181",6.9,5,1.05,84,22,73,11,5.1
82,30,"CEN",72,"Beeville, TX",475,1,"141",1.08,0.5,46,"184",6.2,4.6,1.1,84,23,74,10.4,4.9
82,30,"CEN",72,"Beeville, TX",475,2,"129",1.08,0.5,45,"193",5.7,4.4,1.05,83,23,72,10.6,4.7
82,30,"CEN",72,"Beeville, TX",469,1,"123",1.05,0.5,47,"184",7.6,4.9,1.08,84,22,72,10.6,5
82,30,"CEN",72,"Beeville, TX",469,2,"137",1.05,0.51,48,"191",7.3,4.8,1.06,84,24,73.5,10.6,5.2
82,30,"CEN",72,"Beeville, TX",450,1,"140",1.05,0.51,48,"191",5.6,4.6,1.05,84,24,72.5,11,4.7
82,30,"CEN",72,"Beeville, TX",450,2,"139",1.07,0.54,50,"196",5.5,4.4,1.08,84,22,72.5,10.6,4.5
82,30,"CEN",72,"Beeville, TX",575,1,"136",1.07,0.53,49,"185",5.3,5.2,1.05,83,23,71.5,10.6,5
82,30,"CEN",72,"Beeville, TX",575,2,"139",1.07,0.52,48,"179",5.2,5,1.14,86,23,72,10.2,5.4
82,40,"DEL",24,"Saint Joseph, LA",498,1,"169",1.17,0.57,48,"227",4.9,4.1,1.19,85,30,72,7.8,4.1
82,40,"DEL",24,"Saint Joseph, LA",498,2,"166",1.16,0.6,51,"208",5.5,4.1,1.1,85,27,78.5,8,4.2
82,40,"DEL",24,"Saint Joseph, LA",532,1,"144",1.08,0.5,46,"192",5,4.2,1.12,84,25,78,7.8,4.1
82,40,"DEL",24,"Saint Joseph, LA",532,2,"147",1.1,0.54,48,"192",5.2,3.8,1.07,84,23,79,7.4,4.2
82,40,"DEL",24,"Saint Joseph, LA",574,1,"154",1.13,0.54,47,"210",5.3,4.4,1.17,84,27,72.5,7.4,4.6
82,40,"DEL",24,"Saint Joseph, LA",574,2,"150",1.11,0.54,48,"198",5.2,4.5,1.12,84,25,74.5,7.6,4.4
82,40,"DEL",24,"Saint Joseph, LA",80,1,"130",1.13,0.56,48,"204",5.5,5.1,1.11,84,22,70.5,8.2,4.6
82,40,"DEL",24,"Saint Joseph, LA",80,2,"118",1.12,0.54,48,"186",5.6,4.6,1.14,84,21,70,9,5
82,40,"DEL",24,"Saint Joseph, LA",638,1,"141",1.13,0.55,48,"184",5.9,4.4,1.18,84,25,75.5,8.4,4.1
82,40,"DEL",24,"Saint Joseph, LA",638,2,"131",1.13,0.57,49,"180",6,4.5,1.12,83,24,77.5,8.8,4.5
82,40,"DEL",24,"Saint Joseph, LA",603,1,"149",1.17,0.59,49,"193",5.6,4.7,1.15,84,24,78.5,8.6,4.7
82,40,"DEL",24,"Saint Joseph, LA",603,2,"140",1.12,0.54,47,"202",5.7,4.6,1.11,83,22,78.5,8.2,4.7
82,40,"DEL",24,"Saint Joseph, LA",475,1,"138",1.17,0.56,47,"184",5.6,4.7,1.15,83,24,74.5,7.6,4.5
82,40,"DEL",24,"Saint Joseph, LA",475,2,"138",1.19,0.56,46,"176",5.6,4.9,1.18,83,22,77,8.2,4.6
82,40,"DEL",24,"Saint Joseph, LA",579,1,"149",1.2,0.6,49,"206",5.4,4.6,1.16,84,26,76.5,7.8,4.8
82,40,"DEL",24,"Saint Joseph, LA",579,2,"131",1.16,0.59,50,"187",5.4,4.6,1.12,85,23,74.5,7.6,4.5
82,40,"DEL",24,"Saint Joseph, LA",611,1,"142",1.18,0.54,45,"189",5.7,4.8,1.16,84,25,76.5,8,4.3
82,40,"DEL",24,"Saint Joseph, LA",611,2,"128",1.14,0.53,46,"176",5.6,4.6,1.12,83,25,74.5,7.8,4.7
82,40,"DEL",24,"Saint Joseph, LA",575,1,"144",1.15,0.58,49,"184",5,5.1,1.19,83,24,76.5,7.6,4.8
82,40,"DEL",24,"Saint Joseph, LA",575,2,"141",1.17,0.57,48,"187",5.1,4.9,1.23,86,23,79,7.6,4.9
82,40,"DEL",25,"Stoneville, MS",498,1,"164",1.1,0.52,47,"215",5.3,4.5,1.17,85,29,78,5.8,4.4
82,40,"DEL",25,"Stoneville, MS",498,2,"173",1.17,0.58,49,"219",6,4.1,1.17,84,28,76,7,4.4
82,40,"DEL",25,"Stoneville, MS",532,1,"140",1.09,0.52,47,"188",6,3.6,1.12,83,25,78.5,4.8,3.6
82,40,"DEL",25,"Stoneville, MS",532,2,"143",1.1,0.51,46,"190",5.1,3.9,1.13,83,23,77,5,4
82,40,"DEL",25,"Stoneville, MS",574,1,"155",1.12,0.49,43,"188",5.6,4.2,1.18,83,24,81,6,4.4
82,40,"DEL",25,"Stoneville, MS",574,2,"156",1.12,0.51,44,"186",4.8,4.5,1.17,83,25,78.5,5.2,4.5
82,40,"DEL",25,"Stoneville, MS",80,1,"126",1.14,0.58,46,"172",7.1,4.5,1.17,84,24,79,5.6,4.5
82,40,"DEL",25,"Stoneville, MS",80,2,"132",1.11,0.51,46,"187",6.6,4.9,1.16,83,23,76,5.6,4.9
82,40,"DEL",25,"Stoneville, MS",638,1,"135",1.1,0.51,46,"177",5.6,4.5,1.14,84,22,84.5,6.8,4.1
82,40,"DEL",25,"Stoneville, MS",638,2,"138",1.15,0.57,49,"180",7,4,1.13,82,25,78.5,7.8,4.1
82,40,"DEL",25,"Stoneville, MS",603,1,"146",1.17,0.57,48,"199",6.3,4.3,1.17,84,26,78,4.8,4.1
82,40,"DEL",25,"Stoneville, MS",603,2,"144",1.13,0.51,45,"191",6.4,4.4,1.15,83,25,76,6.4,4.6
82,40,"DEL",25,"Stoneville, MS",475,1,"138",1.12,0.51,45,"183",5.8,4.4,1.2,83,26,77.5,5.6,3.9
82,40,"DEL",25,"Stoneville, MS",475,2,"143",1.12,0.47,42,"177",6.3,4.3,1.21,83,29,77,6.4,4.2
82,40,"DEL",25,"Stoneville, MS",579,1,"137",1.12,0.5,44,"211",6,4.5,1.16,84,26,82,6.4,4.2
82,40,"DEL",25,"Stoneville, MS",579,2,"142",1.12,0.55,48,"181",6.7,4.3,1.18,82,28,76.5,6.4,4.2
82,40,"DEL",25,"Stoneville, MS",611,1,"137",1.13,0.53,46,"185",6.7,4,1.16,83,27,81,4.6,3.8
82,40,"DEL",25,"Stoneville, MS",611,2,"140",1.12,0.53,47,"192",6.3,4.4,1.19,83,25,76,4.6,4.6
82,40,"DEL",25,"Stoneville, MS",575,1,"135",1.12,0.51,45,"185",5.6,5.1,1.19,83,27,77,5,4.5
82,40,"DEL",25,"Stoneville, MS",575,2,"133",1.1,0.5,45,"178",5.2,4.9,1.18,83,25,78.5,5.6,5.1
82,40,"DEL",75,"Portageville, MO",498,1,"156",1.13,0.55,48,"247",6,4.7,1.19,86,30,70.5,8.2,4.6
82,40,"DEL",75,"Portageville, MO",498,2,"165",1.13,0.56,48,"233",6.2,4.6,1.12,83,32,72.5,8.2,4.6
82,40,"DEL",75,"Portageville, MO",532,1,"137",1.05,0.49,45,"185",5.9,4.8,1.05,82,24,72,8.2,4.8
82,40,"DEL",75,"Portageville, MO",532,2,"125",1.04,0.5,46,"180",5.7,4.6,1.05,82,26,73.5,8.4,4.7
82,40,"DEL",75,"Portageville, MO",574,1,"144",1.07,0.48,44,"197",5.8,5.1,1.13,83,26,69,7.8,5.2
82,40,"DEL",75,"Portageville, MO",574,2,"140",1.08,0.52,47,"196",6.4,5.3,1.12,82,26,70,8,5.4
82,40,"DEL",75,"Portageville, MO",80,1,"131",1.08,0.52,47,"190",6.8,5.3,1.12,83,26,73,8.6,5.2
82,40,"DEL",75,"Portageville, MO",80,2,"130",1.07,0.51,46,"180",7.5,5.2,1.09,82,25,73,8.6,5.2
82,40,"DEL",75,"Portageville, MO",638,1,"131",1.09,0.53,47,"191",8.4,5.1,1.1,82,26,64,8.6,5.1
82,40,"DEL",75,"Portageville, MO",638,2,"133",1.09,0.51,45,"186",7.3,4.9,1.12,84,27,66,8.8,4.8
82,40,"DEL",75,"Portageville, MO",603,1,"150",1.12,0.53,45,"205",6.8,5,1.11,83,26,71,8.2,4.9
82,40,"DEL",75,"Portageville, MO",603,2,"148",1.1,0.51,45,"198",7.2,5,1.15,82,29,72.5,8.4,4.8
82,40,"DEL",75,"Portageville, MO",475,1,"132",1.11,0.52,45,"201",7,5,1.17,83,27,73.5,8.6,5
82,40,"DEL",75,"Portageville, MO",475,2,"138",1.08,0.51,45,"190",7,5.1,1.13,83,26,73,8,5
82,40,"DEL",75,"Portageville, MO",579,1,"137",1.11,0.53,46,"197",6.5,5,1.13,83,29,70,8.4,4.9
82,40,"DEL",75,"Portageville, MO",579,2,"127",1.09,0.52,46,"195",6.2,5.2,1.12,83,27,70,7.8,5.1
82,40,"DEL",75,"Portageville, MO",611,1,"134",1.11,0.51,45,"193",6.9,4.9,1.13,82,27,73,7.8,4.8
82,40,"DEL",75,"Portageville, MO",611,2,"129",1.09,0.51,45,"196",8.1,5,1.13,82,28,72,8.2,5
82,40,"DEL",75,"Portageville, MO",575,1,"125",1.11,0.51,45,"202",5.9,5,1.15,83,26,70,7.6,4.9
82,40,"DEL",75,"Portageville, MO",575,2,"126",1.08,0.51,45,"191",6.5,5.2,1.13,83,26,71,8,5.4
82,52,"WES",7,"University Park, NM",498,1,"170",1.11,0.56,49,"238",5.8,4.4,1.13,83,27,77,8.8,5
82,52,"WES",7,"University Park, NM",498,2,"164",1.1,0.54,48,"217",6.2,4.5,1.12,84,25,78,8.8,4.4
82,52,"WES",7,"University Park, NM",532,1,"144",1.06,0.52,47,"197",6,4.8,1.16,87,25,71,8.8,4.9
82,52,"WES",7,"University Park, NM",532,2,"159",1.04,0.52,48,"166",5.4,4.3,1.06,84,19,76,8.8,4.3
82,52,"WES",7,"University Park, NM",574,1,"137",1.03,0.49,46,"193",5.8,4.8,1.08,83,21,77,8.6,4.9
82,52,"WES",7,"University Park, NM",574,2,"134",1.07,0.53,48,"186",6.1,4.8,1.06,83,23,77.5,8.6,5.1
82,52,"WES",7,"University Park, NM",80,1,".",1.06,0.51,47,"184",6.8,4.7,1.09,82,24,75,8.8,4.9
82,52,"WES",7,"University Park, NM",80,2,"127",1.08,0.52,47,"176",5.7,5,1.07,83,23,73,9.4,5
82,52,"WES",7,"University Park, NM",639,1,"162",1.1,0.54,48,"197",6.1,4.8,1.14,84,26,75.5,9,5
82,52,"WES",7,"University Park, NM",639,2,"163",1.09,0.55,49,"216",6.2,4.6,1.13,83,28,75.5,8.8,4.6
82,52,"WES",7,"University Park, NM",477,1,"160",1.15,0.58,49,"220",6.7,4.5,1.2,84,28,78,8.4,4.3
82,52,"WES",7,"University Park, NM",477,2,"169",1.13,0.59,51,"226",7.1,3.9,1.18,85,29,74,8.2,4.1
82,52,"WES",7,"University Park, NM",580,1,"152",1.12,0.57,50,"234",5.9,4.6,1.15,85,28,76,8,4.7
82,52,"WES",7,"University Park, NM",580,2,"167",1.13,0.57,49,"211",6.1,5.1,1.15,83,30,71,7.6,4.3
82,52,"WES",7,"University Park, NM",450,1,"138",1.05,0.52,48,"191",6.3,4.3,1.08,83,23,77,9,4.1
82,52,"WES",7,"University Park, NM",450,2,"137",1.08,0.54,49,"188",6,5.1,1.08,83,23,63.5,8.2,5.4
