"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt"
"16","38",8,71,"RHQ",25,"Stoneville",1324,"stv 5327b2rf",2,1.2,85.8,34,7.4,5.1,76,9,5.3,9,21.5,0.62,1.18,133
"16","23",8,71,"RHQ",25,"Stoneville",1352,"fm 9180b2f",1,1.2,86.2,37,7.1,4.9,78,8,5,6.5,24.2,0.6,1.19,140
"16","24",8,71,"RHQ",25,"Stoneville",1352,"fm 9180b2f",2,1.2,87.4,37,7.1,4.8,76,7.1,4.9,5.5,24.4,0.63,1.23,137
"16","5",8,71,"RHQ",25,"Stoneville",1354,"ark 0016-05-10",1,1.2,86.4,32,7.9,5.2,72,9,5.1,11,21.9,0.64,1.25,116
"16","6",8,71,"RHQ",25,"Stoneville",1354,"ark 0016-05-10",2,1.2,86.3,32,7.8,5.2,72,9.4,5.1,11,20.6,0.63,1.25,120
"16","7",8,71,"RHQ",25,"Stoneville",1355,"ark 0015-06-09",1,1.2,87.5,30,7.3,5,76,8.8,4.9,8.5,20.2,0.6,1.24,117
"16","8",8,71,"RHQ",25,"Stoneville",1355,"ark 0015-06-09",2,1.2,85.7,29,7.1,5.2,77,8.9,5.3,7.5,19.8,0.62,1.22,117
"16","9",8,71,"RHQ",25,"Stoneville",1356,"ark 0009-13-01",1,1.2,86.3,34,7.1,5.5,77,8.2,5.3,6,23.1,0.6,1.21,119
"16","10",8,71,"RHQ",25,"Stoneville",1356,"ark 0009-13-01",2,1.2,86.8,35,7,5.3,79,8,5.3,7.5,23,0.61,1.2,126
"16","19",8,71,"RHQ",25,"Stoneville",1357,"dp 174rf",1,1.2,85.4,30,7,5.2,75,8.5,5.3,7,20.4,0.57,1.16,117
"16","20",8,71,"RHQ",25,"Stoneville",1357,"dp 174rf",2,1.2,86.1,29,6.7,5.2,74,8.9,5.3,4.5,20,0.59,1.2,114
"16","21",8,71,"RHQ",25,"Stoneville",1358,"fm 174b2f",1,1.1,85.6,34,7.3,5.3,76,8.1,5.2,5.5,22.9,0.6,1.15,125
"16","22",8,71,"RHQ",25,"Stoneville",1358,"fm 174b2f",2,1.2,85.3,34,6.8,5.4,77,7.9,5.5,6,22.6,0.6,1.15,131
"16","27",8,71,"RHQ",25,"Stoneville",1359,"md5-4",1,1.1,85,34,7.9,5.3,74,8.6,5,9.8,20.4,0.57,1.1,123
"16","28",8,71,"RHQ",25,"Stoneville",1359,"md5-4",2,1.1,84.1,34,7.4,5,78,8.5,4.9,9.5,20.6,0.61,1.12,123
"16","29",8,71,"RHQ",25,"Stoneville",1360,"phy 4815wrf",1,1.2,88,37,7.4,4.9,75,8.4,4.8,10,22.9,0.68,1.24,144
"16","30",8,71,"RHQ",25,"Stoneville",1360,"phy 4815wrf",2,1.3,88.9,37,7.9,4.7,77,8.2,4.6,7.8,22.7,0.7,1.28,138
"16","31",8,71,"RHQ",25,"Stoneville",1361,"phy 755wrf",1,1.3,88,38,7.1,4.5,70,9.5,4.7,9.5,23.5,0.64,1.3,156
"16","32",8,71,"RHQ",25,"Stoneville",1361,"phy 755wrf",2,1.3,87.6,37,7.3,4.6,74,8.5,4.5,10,24.4,0.64,1.29,156
"16","33",8,71,"RHQ",25,"Stoneville",1362,"raider 276",1,1.3,86.5,37,6.5,4.9,76,7.7,4.7,6.5,20.2,0.59,1.22,150
"16","34",8,71,"RHQ",25,"Stoneville",1362,"raider 276",2,1.2,85.8,36,6.7,4.8,73,7.6,5.1,5.3,21.3,0.63,1.25,146
"16","39",8,71,"RHQ",25,"Stoneville",1363,"tam 182-34 els",1,1.4,90.5,41,7,4.3,74,8.1,4.3,4.8,26.4,0.69,1.4,170
"16","40",8,71,"RHQ",25,"Stoneville",1363,"tam 182-34 els",2,1.4,89.8,41,6.7,4.3,68,7,4.3,5,26.4,0.7,1.4,172
"16","11",8,71,"RHQ",25,"Stoneville",1369,"dp 141b2rf",1,1.2,84.6,33,7,5.2,76,8.4,5,7.5,21.2,0.59,1.2,124
"16","12",8,71,"RHQ",25,"Stoneville",1369,"dp 141b2rf",2,1.2,86.4,34,7,5.1,77,8.2,5,7,22.7,0.61,1.22,119
"16","15",8,71,"RHQ",25,"Stoneville",1370,"dp 161b2rf",1,1.2,86,35,7.4,5.3,76,7.3,5.3,7,21.1,0.6,1.19,128
"16","16",8,71,"RHQ",25,"Stoneville",1370,"dp 161b2rf",2,1.2,84.8,34,7,5.5,77,7.8,5.4,6.5,21.2,0.6,1.2,129
"16","17",8,71,"RHQ",25,"Stoneville",1371,"dp 164b2rf",1,1.2,84.8,32,6.7,5.3,77,8.4,5.5,7,21.2,0.63,1.22,129
"16","18",8,71,"RHQ",25,"Stoneville",1371,"dp 164b2rf",2,1.2,85.7,33,7.1,5.5,76,8.3,5.4,6.5,22.5,0.59,1.19,133
"16","25",8,71,"RHQ",25,"Stoneville",1372,"md25",1,1.2,87.5,39,7.3,5,75,8.2,5,7.5,26,0.64,1.2,155
"16","26",8,71,"RHQ",25,"Stoneville",1372,"md25",2,1.2,85.9,37,6.7,5,75,8.5,4.9,7.3,24.1,0.63,1.23,154
"51","37",8,71,"RHQ",30,"Jackson, TN",1166,"phy 72",1,1.2,85.7,36,7.4,4.4,77,8.1,4.2,9,23.4,0.61,1.15,141
"51","38",8,71,"RHQ",30,"Jackson, TN",1166,"phy 72",2,1.2,85,34,7.1,4.6,73,7.7,4.5,8.5,24.2,0.6,1.16,134
"51","9",8,71,"RHQ",30,"Jackson, TN",1166,"phy 72",3,1.2,85.3,34,7.3,4.5,79,8.2,4.4,7.5,26.1,0.6,1.13,137
"51","10",8,71,"RHQ",30,"Jackson, TN",1166,"phy 72",4,1.2,86.1,35,7.8,4.2,78,8.2,4.2,8.5,24.5,0.59,1.14,140
"51","2",8,71,"RHQ",30,"Jackson, TN",1270,"dp 555bgrr",1,1.1,83.2,32,6.5,3.9,82,7.1,4.1,6.5,21.2,0.56,1.1,105
"51","1",8,71,"RHQ",30,"Jackson, TN",1270,"dp 555bgrr",2,1.1,84.5,32,7.1,4.1,80,6.9,4.1,8.5,21.9,0.57,1.11,115
"51","35",8,71,"RHQ",30,"Jackson, TN",1270,"dp 555bgrr",3,1.1,82.7,30,6.1,3.5,82,7.3,3.5,7,20.6,0.56,1.09,119
"51","36",8,71,"RHQ",30,"Jackson, TN",1270,"dp 555bgrr",4,1.1,82.8,32,6.2,4,79,7.1,3.9,7,20,0.55,1.1,118
"51","47",8,71,"RHQ",30,"Jackson, TN",1322,"dp 143b2rf",1,1.2,82.7,29,6.1,3.6,78,7.4,3.4,8,20.1,0.58,1.2,115
"51","48",8,71,"RHQ",30,"Jackson, TN",1322,"dp 143b2rf",2,1.2,83.6,28,6.1,3.6,81,7.8,3.5,8.5,21.1,0.57,1.19,116
"51","20",8,71,"RHQ",30,"Jackson, TN",1322,"dp 143b2rf",3,1.2,84.5,30,6.5,3.4,79,7.5,3.2,7,20.8,0.57,1.22,115
"51","19",8,71,"RHQ",30,"Jackson, TN",1322,"dp 143b2rf",4,1.2,84.1,30,7,3.6,78,7.6,3.5,8,20.1,0.56,1.19,124
"51","4",8,71,"RHQ",30,"Jackson, TN",1323,"stv 4554b2rf",1,1.1,82.9,31,8.4,4.4,77,7.9,4.3,10,20.1,0.56,1.08,108
"51","3",8,71,"RHQ",30,"Jackson, TN",1323,"stv 4554b2rf",2,1.1,82.7,31,8.4,4.4,76,8.2,4.3,9.5,21,0.56,1.09,114
"51","70",8,71,"RHQ",30,"Jackson, TN",1323,"stv 4554b2rf",3,1.1,83.8,30,7.4,4.2,78,8.7,4.3,14,20.4,0.56,1.11,115
"51","69",8,71,"RHQ",30,"Jackson, TN",1323,"stv 4554b2rf",4,1.1,84.4,29,7.8,4.6,76,8.4,4.6,13,19.1,0.58,1.14,112
"51","26",8,71,"RHQ",30,"Jackson, TN",1324,"stv 5327b2rf",1,1.1,84,31,7.3,4.2,78,8.7,4,9.5,20.8,0.57,1.09,115
"51","72",8,71,"RHQ",30,"Jackson, TN",1324,"stv 5327b2rf",2,1.1,85,30,7,4.3,78,8.3,4.4,9.3,19.7,0.58,1.13,118
"51","71",8,71,"RHQ",30,"Jackson, TN",1324,"stv 5327b2rf",3,1.1,85.2,30,6.8,4.1,80,8.3,3.8,11,19.5,0.59,1.13,118
"51","25",8,71,"RHQ",30,"Jackson, TN",1324,"stv 5327b2rf",4,1.2,85,30,7,4.2,79,8.3,4,9,21.6,0.59,1.16,122
"51","58",8,71,"RHQ",30,"Jackson, TN",1352,"fm 9180b2f",4,1.2,85.6,30,6.5,3.6,80,6.9,3.6,5.8,24.1,0.59,1.15,124
"51","40",8,71,"RHQ",30,"Jackson, TN",1354,"ark 0016-05-10",3,1.2,84.9,28,7.8,4.6,76,8.7,4.5,9,18.9,0.59,1.19,109
"51","39",8,71,"RHQ",30,"Jackson, TN",1354,"ark 0016-05-10",4,1.2,85.3,26,7.6,4.3,78,8.8,4.3,9,19.4,0.61,1.24,106
"51","42",8,71,"RHQ",30,"Jackson, TN",1355,"ark 0015-06-09",2,1.2,85.2,27,7.1,4.2,79,8,4.1,9,19.3,0.63,1.2,105
"51","41",8,71,"RHQ",30,"Jackson, TN",1355,"ark 0015-06-09",4,1.2,84.3,26,6.8,4.4,77,8.6,4.3,8.5,20.8,0.61,1.21,104
"51","44",8,71,"RHQ",30,"Jackson, TN",1356,"ark 0009-13-01",1,1.1,84,31,6.7,4.7,81,7.6,4.6,8.5,21.1,0.61,1.17,126
"51","43",8,71,"RHQ",30,"Jackson, TN",1356,"ark 0009-13-01",4,1.2,85.5,33,7,4.4,79,7.7,4.4,7.5,21.1,0.61,1.18,124
"51","22",8,71,"RHQ",30,"Jackson, TN",1357,"dp 174rf",1,1.1,83,29,6.8,4.6,75,8.2,4.6,9.5,18.9,0.59,1.12,103
"51","54",8,71,"RHQ",30,"Jackson, TN",1357,"dp 174rf",2,1.1,84.8,27,7,4.1,79,7.9,4.2,10,19.1,0.61,1.16,113
"51","53",8,71,"RHQ",30,"Jackson, TN",1357,"dp 174rf",3,1.2,85.8,27,7.1,4.1,78,8.2,4.2,9.8,19.2,0.59,1.15,117
"51","21",8,71,"RHQ",30,"Jackson, TN",1357,"dp 174rf",4,1.1,83.8,28,7,4.6,76,8.3,4.6,8.5,20.4,0.54,1.11,112
"51","30",8,71,"RHQ",30,"Jackson, TN",1358,"fm 174b2f",1,1.1,84.2,27,6.7,3.8,81,7.8,3.7,8,19.7,0.56,1.13,112
"51","56",8,71,"RHQ",30,"Jackson, TN",1358,"fm 174b2f",2,1.1,83.6,29,6.7,4.6,77,7.9,4.6,8,22.2,0.53,1.08,115
"51","55",8,71,"RHQ",30,"Jackson, TN",1358,"fm 174b2f",3,1.1,85.6,29,6.7,3.7,80,7.5,3.5,8.5,21.6,0.61,1.13,111
"51","29",8,71,"RHQ",30,"Jackson, TN",1358,"fm 174b2f",4,1.1,85.1,30,6.8,4.2,78,7.3,4.2,9,20.2,0.58,1.12,118
"51","62",8,71,"RHQ",30,"Jackson, TN",1359,"md5-4",1,1.1,83.5,30,7.1,3.5,80,7.8,3.3,11,20,0.58,1.08,109
"51","61",8,71,"RHQ",30,"Jackson, TN",1359,"md5-4",2,1,83.1,28,7.1,4.1,78,7.8,3.9,11,19.4,0.57,1.07,112
"51","64",8,71,"RHQ",30,"Jackson, TN",1360,"phy 4815wrf",3,1.2,85.7,34,7.8,4.1,78,7.8,4,12,22.9,0.64,1.19,127
"51","63",8,71,"RHQ",30,"Jackson, TN",1360,"phy 4815wrf",4,1.2,87.2,34,7.4,4.4,77,7.9,4.3,13,21.3,0.6,1.16,129
"51","65",8,71,"RHQ",30,"Jackson, TN",1361,"phy 755wrf",1,1.3,87.3,31,7,3.9,78,8,3.8,11,22.9,0.67,1.28,142
"51","66",8,71,"RHQ",30,"Jackson, TN",1361,"phy 755wrf",2,1.2,86.1,32,6.8,3.7,80,7.4,3.6,11,23.3,0.6,1.21,137
"51","68",8,71,"RHQ",30,"Jackson, TN",1362,"raider 276",1,1.2,85,32,6.5,3.8,79,7.4,3.6,8.5,20.5,0.6,1.2,131
"51","67",8,71,"RHQ",30,"Jackson, TN",1362,"raider 276",4,1.2,85.5,32,6.1,3.7,79,7.5,3.6,9,20.9,0.59,1.19,127
"51","74",8,71,"RHQ",30,"Jackson, TN",1363,"tam 182-34 els",3,1.4,89.4,35,6.5,3.4,78,8,3.4,7.5,24.8,0.68,1.4,150
"51","73",8,71,"RHQ",30,"Jackson, TN",1363,"tam 182-34 els",4,1.4,89.8,37,6.5,3.9,77,7.9,3.7,8.3,24.9,0.61,1.36,154
"51","45",8,71,"RHQ",30,"Jackson, TN",1369,"dp 141b2rf",1,1.2,83.5,31,5.9,3.5,79,7.8,3.4,8,19.9,0.59,1.21,119
"51","16",8,71,"RHQ",30,"Jackson, TN",1369,"dp 141b2rf",2,1.2,84.9,30,7.1,3.4,81,7.6,3.2,9.5,22.2,0.59,1.16,126
"51","46",8,71,"RHQ",30,"Jackson, TN",1369,"dp 141b2rf",3,1.2,83.9,28,6.5,3.9,80,7.5,3.8,7.5,21.1,0.59,1.2,119
"51","15",8,71,"RHQ",30,"Jackson, TN",1369,"dp 141b2rf",4,1.2,84.9,32,6.7,3.3,79,8.5,3.2,7.5,22.2,0.55,1.15,139
"51","49",8,71,"RHQ",30,"Jackson, TN",1370,"dp 161b2rf",1,1.2,85.5,31,6.7,4.4,80,8.1,4.4,8,22.8,0.6,1.19,125
"51","50",8,71,"RHQ",30,"Jackson, TN",1370,"dp 161b2rf",2,1.2,84.2,31,6.4,3.9,80,7.8,3.8,7.5,23.6,0.61,1.2,121
"51","13",8,71,"RHQ",30,"Jackson, TN",1370,"dp 161b2rf",3,1.2,85.9,32,7.4,4.3,79,7.7,4.2,6,19.6,0.57,1.15,129
"51","14",8,71,"RHQ",30,"Jackson, TN",1370,"dp 161b2rf",4,1.2,85.3,31,7.1,4.1,80,7.4,4,7.5,21.7,0.63,1.16,126
"51","52",8,71,"RHQ",30,"Jackson, TN",1371,"dp 164b2rf",1,1.2,84.6,27,6.1,3.9,82,7.6,3.7,9,21.3,0.6,1.2,120
"51","51",8,71,"RHQ",30,"Jackson, TN",1371,"dp 164b2rf",2,1.1,83,29,6.2,3.7,81,7.5,3.7,7.5,21,0.58,1.18,122
"51","18",8,71,"RHQ",30,"Jackson, TN",1371,"dp 164b2rf",3,1.1,83.3,31,6.8,3.9,76,8.1,3.8,7.5,20.1,0.54,1.14,123
"51","17",8,71,"RHQ",30,"Jackson, TN",1371,"dp 164b2rf",4,1.2,84.7,30,6.7,3.8,80,7.6,3.8,9,21.2,0.57,1.14,124
"51","59",8,71,"RHQ",30,"Jackson, TN",1372,"md25",1,1.2,85.6,35,6.8,4.6,75,8,4.5,6,24,0.63,1.17,135
"51","60",8,71,"RHQ",30,"Jackson, TN",1372,"md25",3,1.2,86,36,7,4.1,79,7.7,3.9,7.8,26.1,0.67,1.22,139
"21","23",8,71,"RHQ",75,"Portageville",1166,"phy 72",1,1.3,84.1,37,7,4.7,68,8.6,4.7,7,24.6,0.63,1.22,148
"21","24",8,71,"RHQ",75,"Portageville",1166,"phy 72",2,1.3,84.1,33,6.8,4.8,68,8.9,5,6.5,24.5,0.62,1.23,148
"21","21",8,71,"RHQ",75,"Portageville",1270,"dp 555bgrr",1,1.2,82.4,30,6.2,4.5,74,7.8,4.6,6,20.2,0.56,1.14,126
"21","22",8,71,"RHQ",75,"Portageville",1270,"dp 555bgrr",2,1.2,82.2,30,6.1,4.6,72,6.9,4.6,6,19.5,0.54,1.15,128
"21","33",8,71,"RHQ",75,"Portageville",1322,"dp 143b2rf",1,1.3,82,30,5.9,4.4,70,6.3,4.6,8,22,0.57,1.21,131
"21","34",8,71,"RHQ",75,"Portageville",1322,"dp 143b2rf",2,1.3,83.2,28,5.9,4,70,7.4,4.2,8,21.2,0.59,1.24,131
"21","55",8,71,"RHQ",75,"Portageville",1323,"stv 4554b2rf",1,1.2,82.8,30,7.6,5,69,8.9,5.4,9,20.2,0.58,1.17,121
"21","56",8,71,"RHQ",75,"Portageville",1323,"stv 4554b2rf",2,1.2,83.9,32,7,4.8,69,8.6,5,8.3,20.5,0.58,1.16,123
"21","57",8,71,"RHQ",75,"Portageville",1324,"stv 5327b2rf",1,1.2,83.1,32,7,4.7,69,8.3,4.9,7.3,23.5,0.58,1.15,131
"21","58",8,71,"RHQ",75,"Portageville",1324,"stv 5327b2rf",2,1.2,83.9,33,6.8,4.4,71,7.2,4.6,6.3,22.3,0.59,1.15,132
"21","43",8,71,"RHQ",75,"Portageville",1352,"fm 9180b2f",1,1.2,84.5,33,6.5,4.4,74,7.8,4.5,7.5,22.7,0.62,1.21,134
"21","44",8,71,"RHQ",75,"Portageville",1352,"fm 9180b2f",2,1.2,84,33,6.7,4.6,72,7.8,4.7,7.5,21.4,0.59,1.17,128
"21","25",8,71,"RHQ",75,"Portageville",1354,"ark 0016-05-10",1,1.2,83.6,29,7.1,4.6,70,8.7,4.6,7.5,21.1,0.61,1.24,123
"21","26",8,71,"RHQ",75,"Portageville",1354,"ark 0016-05-10",2,1.2,83.9,30,7,4.4,70,8.6,4.6,8.5,21.1,0.6,1.21,122
"21","27",8,71,"RHQ",75,"Portageville",1355,"ark 0015-06-09",1,1.2,83.3,27,6.7,4.5,72,8.4,4.6,8,19.6,0.6,1.21,116
"21","28",8,71,"RHQ",75,"Portageville",1355,"ark 0015-06-09",2,1.2,83.8,27,6.8,4.5,73,7.9,4.5,8.5,20.6,0.61,1.22,118
"21","29",8,71,"RHQ",75,"Portageville",1356,"ark 0009-13-01",1,1.2,83.3,32,6.5,4.7,73,7.7,4.9,6.5,21.4,0.62,1.22,132
"21","30",8,71,"RHQ",75,"Portageville",1356,"ark 0009-13-01",2,1.2,83.9,34,6.7,4.3,73,7.9,4.5,7.5,22,0.6,1.19,134
"21","39",8,71,"RHQ",75,"Portageville",1357,"dp 174rf",1,1.2,83.7,30,6.7,4.8,71,8.5,4.8,7.5,20.7,0.6,1.19,121
"21","40",8,71,"RHQ",75,"Portageville",1357,"dp 174rf",2,1.2,83.1,29,6.8,4.5,72,6.7,4.6,8,20.5,0.58,1.16,125
"21","41",8,71,"RHQ",75,"Portageville",1358,"fm 174b2f",1,1.2,82.4,33,6.5,4.8,74,8,5,7,21.8,0.61,1.17,126
"21","42",8,71,"RHQ",75,"Portageville",1358,"fm 174b2f",2,1.2,82.9,31,6.8,4.9,73,7.1,5.2,7.5,20.3,0.6,1.15,128
"21","47",8,71,"RHQ",75,"Portageville",1359,"md5-4",1,1.1,81.9,33,7.3,4.9,70,6.4,5,10,22.4,0.57,1.1,123
"21","48",8,71,"RHQ",75,"Portageville",1359,"md5-4",2,1.1,82.8,32,7.4,4.3,69,8,4.4,11,21.9,0.57,1.09,124
"21","49",8,71,"RHQ",75,"Portageville",1360,"phy 4815wrf",1,1.2,83.9,36,7.3,4.8,69,8.3,4.9,7,22.9,0.63,1.17,141
"21","50",8,71,"RHQ",75,"Portageville",1360,"phy 4815wrf",2,1.2,83.7,35,7.4,4.6,71,7.9,4.7,7.5,22.8,0.61,1.17,134
"21","51",8,71,"RHQ",75,"Portageville",1361,"phy 755wrf",1,1.3,85,35,7.1,4.6,68,9.2,4.6,8,26.2,0.63,1.26,154
"21","52",8,71,"RHQ",75,"Portageville",1361,"phy 755wrf",2,1.3,84.2,35,7,4.7,68,9.2,4.8,6.3,26.3,0.63,1.26,146
"21","53",8,71,"RHQ",75,"Portageville",1362,"raider 276",1,1.3,84.3,36,6.5,4.3,72,7.9,4.4,4.3,23.7,0.61,1.22,144
"21","54",8,71,"RHQ",75,"Portageville",1362,"raider 276",2,1.3,84.9,36,6.4,4.4,73,7.3,4.3,4.3,24.7,0.62,1.23,155
"21","59",8,71,"RHQ",75,"Portageville",1363,"tam 182-34 els",1,1.4,86.3,38,6.4,4,69,8.8,3.9,4.8,26.4,0.65,1.35,159
"21","60",8,71,"RHQ",75,"Portageville",1363,"tam 182-34 els",2,1.4,87.5,41,6.7,3.8,67,7.5,4,6,27.7,0.66,1.41,163
"21","31",8,71,"RHQ",75,"Portageville",1369,"dp 141b2rf",1,1.3,84.5,33,6.4,4.4,66,8.1,4.5,7.5,22.3,0.61,1.26,139
"21","32",8,71,"RHQ",75,"Portageville",1369,"dp 141b2rf",2,1.3,84.1,31,6.5,4.4,70,6.5,4.5,7,22.8,0.6,1.23,136
"21","35",8,71,"RHQ",75,"Portageville",1370,"dp 161b2rf",1,1.3,84.8,34,7,4.7,72,8,4.8,8.5,23.3,0.62,1.22,140
"21","36",8,71,"RHQ",75,"Portageville",1370,"dp 161b2rf",2,1.3,84.6,34,6.7,4.4,72,7.8,4.6,8,23.4,0.63,1.24,139
"21","37",8,71,"RHQ",75,"Portageville",1371,"dp 164b2rf",1,1.2,84.2,33,6.5,4.5,69,8.1,4.7,6.5,23.4,0.61,1.23,139
"21","38",8,71,"RHQ",75,"Portageville",1371,"dp 164b2rf",2,1.3,83.8,34,6.8,4.3,74,7.5,4.5,7,22.2,0.61,1.23,132
"21","45",8,71,"RHQ",75,"Portageville",1372,"md25",1,1.2,84.2,37,7.1,4.7,71,7.8,4.8,8.5,25.6,0.63,1.22,152
"21","46",8,71,"RHQ",75,"Portageville",1372,"md25",2,1.2,84.6,39,7.1,4.6,69,6.4,4.8,7,25.5,0.62,1.2,159
"63","21",8,71,"RHQ",155,"Las Cruces",1166,"phy 72",1,1.2,85.2,35,7.4,5.1,75,9.2,5.2,9.3,24.4,0.58,1.15,133
"63","22",8,71,"RHQ",155,"Las Cruces",1166,"phy 72",2,1.1,84.7,33,7.3,5,77,9.1,4.9,9,24.8,0.6,1.19,133
"63","19",8,71,"RHQ",155,"Las Cruces",1270,"dp 555bgrr",1,1.1,83,30,6.4,4.9,80,7.4,4.7,7.3,19.6,0.56,1.18,110
"63","20",8,71,"RHQ",155,"Las Cruces",1270,"dp 555bgrr",2,1.2,85,29,6.5,5,80,7.3,4.9,6,21.1,0.54,1.12,103
"63","31",8,71,"RHQ",155,"Las Cruces",1322,"dp 143b2rf",1,1.2,83.3,28,5.9,4.8,78,8.6,4.4,8.3,20.2,0.54,1.18,108
"63","32",8,71,"RHQ",155,"Las Cruces",1322,"dp 143b2rf",2,1.2,83.9,28,6.4,4.7,79,8.9,4.6,8.5,21.8,0.58,1.22,105
"63","53",8,71,"RHQ",155,"Las Cruces",1323,"stv 4554b2rf",1,1.1,85.2,33,7.9,5.6,75,9.1,5.5,6.5,21,0.57,1.11,111
"63","54",8,71,"RHQ",155,"Las Cruces",1323,"stv 4554b2rf",2,1.1,84.3,28,8.1,5.4,76,9.2,5.2,12,21.3,0.57,1.12,107
"63","55",8,71,"RHQ",155,"Las Cruces",1324,"stv 5327b2rf",1,1.1,85.3,32,7.1,5.1,76,9.4,5.2,7.5,21.7,0.59,1.12,122
"63","56",8,71,"RHQ",155,"Las Cruces",1324,"stv 5327b2rf",2,1.1,84.4,30,7.1,5.4,75,9.7,5.2,8,23.1,0.6,1.12,122
"63","41",8,71,"RHQ",155,"Las Cruces",1352,"fm 9180b2f",1,1.2,86,31,6.8,5,80,8.4,4.8,7,20.7,0.59,1.16,123
"63","42",8,71,"RHQ",155,"Las Cruces",1352,"fm 9180b2f",2,1.2,86,30,6.8,5.1,77,6.7,4.9,6.5,21,0.6,1.16,122
"63","23",8,71,"RHQ",155,"Las Cruces",1354,"ark 0016-05-10",1,1.2,85.5,29,7.9,5.1,77,9,4.9,9,19.1,0.57,1.15,110
"63","24",8,71,"RHQ",155,"Las Cruces",1354,"ark 0016-05-10",2,1.2,85.9,27,7.6,5,78,9.1,5.1,12,19.4,0.56,1.18,109
"63","25",8,71,"RHQ",155,"Las Cruces",1355,"ark 0015-06-09",1,1.2,84.4,27,7.1,5,79,7.3,4.9,12,19.3,0.56,1.16,104
"63","26",8,71,"RHQ",155,"Las Cruces",1355,"ark 0015-06-09",2,1.2,85.8,26,7.1,4.9,78,9,4.9,12,19,0.58,1.18,102
"63","27",8,71,"RHQ",155,"Las Cruces",1356,"ark 0009-13-01",1,1.2,85,32,6.7,5.5,77,8.3,5.4,6,21.2,0.58,1.18,120
"63","28",8,71,"RHQ",155,"Las Cruces",1356,"ark 0009-13-01",2,1.2,86,31,7.4,5.7,80,8.4,5.5,8.3,20.9,0.58,1.17,115
"63","37",8,71,"RHQ",155,"Las Cruces",1357,"dp 174rf",1,1.2,84.1,28,6.8,5.1,78,8.9,5,8.8,19.6,0.59,1.15,115
"63","38",8,71,"RHQ",155,"Las Cruces",1357,"dp 174rf",2,1.2,85.3,28,7,5.3,76,8.7,5.3,9,20.2,0.57,1.15,114
"63","39",8,71,"RHQ",155,"Las Cruces",1358,"fm 174b2f",1,1.1,83.3,28,7,5.1,79,8.4,5,7.5,21.2,0.57,1.11,105
"63","40",8,71,"RHQ",155,"Las Cruces",1358,"fm 174b2f",2,1.1,84.4,29,6.8,4.9,80,8.6,4.8,7.5,20.3,0.55,1.1,103
"63","45",8,71,"RHQ",155,"Las Cruces",1359,"md5-4",1,1.1,84.5,29,7.4,4.7,78,9.1,4.7,10,19.1,0.59,1.1,111
"63","46",8,71,"RHQ",155,"Las Cruces",1359,"md5-4",2,1.1,83.5,29,7,4.8,78,9.1,4.7,8.8,21,0.6,1.1,112
"63","47",8,71,"RHQ",155,"Las Cruces",1360,"phy 4815wrf",1,1.2,87.5,34,7.4,4.9,80,8.7,4.7,8.5,22.1,0.63,1.16,133
"63","48",8,71,"RHQ",155,"Las Cruces",1360,"phy 4815wrf",2,1.2,86.5,32,7.6,5.2,79,8.7,4.9,7.3,22.9,0.61,1.16,129
"63","49",8,71,"RHQ",155,"Las Cruces",1361,"phy 755wrf",1,1.2,85,31,7.9,4.8,76,9.3,4.6,8.5,25.8,0.59,1.19,140
"63","50",8,71,"RHQ",155,"Las Cruces",1361,"phy 755wrf",2,1.2,87.4,32,7.3,4.7,76,8.8,4.6,7.5,25.8,0.6,1.19,142
"63","51",8,71,"RHQ",155,"Las Cruces",1362,"raider 276",1,1.2,84.3,32,6.4,5,79,8.5,5.1,4.5,21.3,0.59,1.21,131
"63","52",8,71,"RHQ",155,"Las Cruces",1362,"raider 276",2,1.2,85.7,33,6.5,4.9,78,8.4,4.8,5.5,21.9,0.62,1.22,125
"63","57",8,71,"RHQ",155,"Las Cruces",1363,"tam 182-34 els",1,1.3,87.3,35,6.7,4.5,78,7.8,4.4,7.5,24.9,0.64,1.35,138
"63","58",8,71,"RHQ",155,"Las Cruces",1363,"tam 182-34 els",2,1.3,85.9,34,6.5,4.4,78,8.6,4.4,6.5,23.9,0.65,1.36,144
"63","29",8,71,"RHQ",155,"Las Cruces",1369,"dp 141b2rf",1,1.2,84.1,28,6.7,5,79,8.5,4.8,8.8,21.1,0.58,1.21,111
"63","30",8,71,"RHQ",155,"Las Cruces",1369,"dp 141b2rf",2,1.2,83.6,29,6.8,4.6,77,8.7,4.6,9.3,20.5,0.57,1.2,107
"63","33",8,71,"RHQ",155,"Las Cruces",1370,"dp 161b2rf",1,1.2,85.6,31,6.8,5.3,79,8.5,5.2,8.8,20.4,0.58,1.2,117
"63","34",8,71,"RHQ",155,"Las Cruces",1370,"dp 161b2rf",2,1.2,86.1,31,6.8,5.3,79,8.6,5.4,8.5,20.6,0.59,1.21,117
"63","35",8,71,"RHQ",155,"Las Cruces",1371,"dp 164b2rf",1,1.2,85.7,30,6.7,5,76,8.6,5.1,8.5,18.5,0.57,1.18,117
"63","36",8,71,"RHQ",155,"Las Cruces",1371,"dp 164b2rf",2,1.2,86.3,30,6.8,5.1,80,8.2,4.8,8.8,20.8,0.61,1.19,117
