"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","ui","t1","e1","mic","uhm_mot","ui_mot","str_mot","rd_mot","b_mot","mic_mot"
"83",12,"PLA",16,"Altus, OK(irri)",574,2,153,1.14,0.53,45,221,5.1,5.1,1.13,82,27,66.5,8.2,4.8
"83",12,"PLA",16,"Altus, OK(irri)",532,1,138,1.09,0.51,47,210,4.9,4.7,1.09,83,24,65,9,4.7
"83",12,"PLA",16,"Altus, OK(irri)",532,2,145,1.09,0.54,49,198,5.1,4.6,1.08,83,23,68,8.4,4.5
"83",12,"PLA",16,"Altus, OK(irri)",80,1,137,1.14,0.55,48,189,5.8,5.4,1.14,82,24,68,8.2,4.8
"83",12,"PLA",16,"Altus, OK(irri)",80,2,135,1.17,0.55,46,194,5.6,4.8,1.17,83,24,69.5,8.4,4.7
"83",12,"PLA",16,"Altus, OK(irri)",402,1,149,1.17,0.54,46,194,5.4,4.6,1.14,82,24,67.5,8.4,4.9
"83",12,"PLA",16,"Altus, OK(irri)",402,2,148,1.14,0.53,46,204,5.6,4.8,1.12,81,25,69,9.4,4.8
"83",12,"PLA",16,"Altus, OK(irri)",683,1,157,1.14,0.53,46,217,5.4,4.5,1.13,84,29,67.5,8,4.4
"83",12,"PLA",16,"Altus, OK(irri)",683,2,148,1.1,0.53,48,219,5.2,4.9,1.07,84,27,64.5,9.2,5
"83",12,"PLA",16,"Altus, OK(irri)",634,1,166,1.11,0.52,47,239,5.2,4.7,1.18,86,30,66.5,7.6,4.6
"83",12,"PLA",16,"Altus, OK(irri)",634,2,173,1.13,0.54,48,252,5.2,4.1,1.22,86,35,69.5,8.2,4.1
"83",12,"PLA",16,"Altus, OK(irri)",567,1,116,0.93,0.43,46,187,5,6.4,0.93,82,23,69.5,9.2,5.9
"83",12,"PLA",16,"Altus, OK(irri)",567,2,117,0.99,0.48,48,197,5.1,6,0.99,81,25,68.5,8.4,5.6
"83",12,"PLA",16,"Altus, OK(irri)",566,1,130,1.03,0.48,46,215,5.4,5.4,1.06,83,29,65,9.2,5.3
"83",12,"PLA",16,"Altus, OK(irri)",566,2,142,1.04,0.51,49,207,5.9,5.3,1.05,84,23,67,8.8,5.7
"83",12,"PLA",16,"Altus, OK(irri)",400,1,134,1.07,0.52,48,197,5.9,5.5,1.08,84,22,64.5,9,5.6
"83",12,"PLA",16,"Altus, OK(irri)",400,2,152,1.09,0.53,48,192,5.8,4.8,1.07,82,26,64.5,9.2,5
"83",12,"PLA",16,"Altus, OK(irri)",568,1,155,1.12,0.53,47,215,5.3,5,1.13,84,26,66,8.4,5.1
"83",12,"PLA",16,"Altus, OK(irri)",568,2,152,1.08,0.54,50,212,5.4,5,1.12,84,29,68.5,9,5.5
"83",12,"PLA",16,"Altus, OK(irri)",636,1,144,1.11,0.52,46,194,5.5,4.6,1.14,81,25,68.5,8.6,4.8
"83",12,"PLA",16,"Altus, OK(irri)",636,2,146,1.1,0.51,46,194,5.4,4.6,1.09,82,22,68,8.8,4.5
"83",12,"PLA",16,"Altus, OK(irri)",499,1,141,1.06,0.51,47,193,5.3,4.8,1.05,81,24,65.5,8.2,5
"83",12,"PLA",16,"Altus, OK(irri)",499,2,141,1.08,0.54,49,190,5.3,5,1.05,81,23,66.5,8.8,5
"83",12,"PLA",16,"Altus, OK(irri)",635,1,136,1.03,0.49,47,196,5.1,5.5,1.06,84,23,64,8.8,5.6
"83",12,"PLA",16,"Altus, OK(irri)",635,2,144,1.02,0.51,49,209,4.8,5.2,1.04,83,22,67,8.2,5
"83",12,"PLA",16,"Altus, OK(irri)",571,1,139,1.08,0.53,48,209,5.9,4.5,1.05,83,25,67.5,9.4,4.5
"83",12,"PLA",16,"Altus, OK(irri)",571,2,135,1.11,0.54,48,202,5.9,4.5,1.11,84,27,65,8.4,4
"83",12,"PLA",16,"Altus, OK(irri)",572,1,133,1.06,0.49,46,199,6.1,4.7,1.07,81,24,65.5,8.6,4.7
"83",12,"PLA",16,"Altus, OK(irri)",572,2,138,1.11,0.54,48,210,5.7,4.7,1.11,82,28,64.5,8.6,4.5
"83",12,"PLA",38,"Chickasha, OK(dry)",498,1,182,1.1,0.54,48,252,4.8,4.1,1.12,85,30,65,8.4,4.1
"83",12,"PLA",38,"Chickasha, OK(dry)",498,2,189,1.13,0.52,45,255,5,4.1,1.12,84,35,60.5,8.6,3.9
"83",12,"PLA",38,"Chickasha, OK(dry)",574,1,140,1.06,0.48,44,191,4.8,4.2,1.06,81,26,63,8.6,4.1
"83",12,"PLA",38,"Chickasha, OK(dry)",574,2,142,1.01,0.43,42,179,4.6,4.3,1.03,81,26,56,9,4.3
"83",12,"PLA",38,"Chickasha, OK(dry)",532,1,134,1.01,0.47,45,162,5,4.2,0.94,82,20,61.5,8.4,4
"83",12,"PLA",38,"Chickasha, OK(dry)",532,2,137,0.97,0.47,47,168,5.1,4.2,0.92,81,23,61.5,9,4.2
"83",12,"PLA",38,"Chickasha, OK(dry)",80,1,131,1.04,0.48,45,172,5.4,4.6,1.06,81,25,66,8.2,4.7
"83",12,"PLA",38,"Chickasha, OK(dry)",80,2,136,1.06,0.48,44,179,5.7,4.6,1.09,83,23,62,8.8,4.5
"83",12,"PLA",38,"Chickasha, OK(dry)",402,1,139,1.11,0.53,47,185,5.4,4.8,1.14,83,22,65,9,4.9
"83",12,"PLA",38,"Chickasha, OK(dry)",402,2,144,1.08,0.52,46,205,5.6,4.3,1.09,83,26,60,9,4.5
"83",12,"PLA",38,"Chickasha, OK(dry)",683,1,147,1.04,0.48,45,195,5.3,4.4,1,82,23,62.5,9.4,4.6
"83",12,"PLA",38,"Chickasha, OK(dry)",683,2,145,1.04,0.5,47,197,5.4,4.4,1,82,24,63.5,8.8,4.6
"83",12,"PLA",38,"Chickasha, OK(dry)",634,1,147,1.06,0.5,46,222,4.9,4.9,1.09,82,33,64.5,9.6,4.8
"83",12,"PLA",38,"Chickasha, OK(dry)",634,2,142,1.06,0.52,48,224,4.8,4.4,1.02,82,28,59.5,10,4.7
"83",12,"PLA",38,"Chickasha, OK(dry)",567,1,109,0.9,0.43,47,173,4.8,5.9,0.88,82,23,62,8.4,5.8
"83",12,"PLA",38,"Chickasha, OK(dry)",567,2,107,0.9,0.44,48,166,5.4,5.3,0.85,79,23,59,9.2,4.9
"83",12,"PLA",38,"Chickasha, OK(dry)",566,1,129,0.97,0.47,48,207,5.2,4.8,0.91,81,25,61.5,8.6,4.9
"83",12,"PLA",38,"Chickasha, OK(dry)",566,2,130,0.98,0.47,46,192,5.2,5.1,0.97,82,25,56.5,9.8,4.7
"83",12,"PLA",38,"Chickasha, OK(dry)",400,1,120,1.01,0.49,47,180,5.9,4.3,0.99,82,26,61,9.8,4.4
"83",12,"PLA",38,"Chickasha, OK(dry)",400,2,131,1,0.48,47,176,5.6,4.5,0.98,79,25,60,9.6,4.7
"83",12,"PLA",38,"Chickasha, OK(dry)",568,1,139,1.01,0.49,48,199,5.3,4.8,1.03,83,29,64,9,4.8
"83",12,"PLA",38,"Chickasha, OK(dry)",568,2,137,1,0.46,45,193,5.5,4.5,0.97,80,22,62.5,9,4.5
"83",12,"PLA",38,"Chickasha, OK(dry)",636,1,131,0.97,0.45,45,168,5.6,4.3,0.94,81,22,59.5,9.4,4.2
"83",12,"PLA",38,"Chickasha, OK(dry)",636,2,130,1.01,0.47,45,183,5,4.3,0.96,80,22,60.5,9.4,4
"83",12,"PLA",38,"Chickasha, OK(dry)",499,1,134,1.01,0.46,45,190,5.1,4.5,1.04,82,24,64,9,4.7
"83",12,"PLA",38,"Chickasha, OK(dry)",499,2,130,0.98,0.44,44,195,5.3,4.2,0.92,77,22,64,9,4
"83",12,"PLA",38,"Chickasha, OK(dry)",635,1,133,1.01,0.51,49,191,4.8,5.3,0.95,80,25,62.5,8.6,4.7
"83",12,"PLA",38,"Chickasha, OK(dry)",635,2,131,0.96,0.46,47,189,5.4,4.7,0.89,81,21,60,9,4.6
"83",12,"PLA",38,"Chickasha, OK(dry)",571,1,129,0.98,0.46,46,189,5.6,4.3,0.99,81,25,59,8.6,4.5
"83",12,"PLA",38,"Chickasha, OK(dry)",571,2,125,1.02,0.47,45,185,5.8,4.5,0.99,81,22,55.5,9,4.6
"83",12,"PLA",38,"Chickasha, OK(dry)",572,1,131,1.07,0.5,46,204,6.1,4.3,1.02,81,23,63,9.4,4.4
"83",12,"PLA",38,"Chickasha, OK(dry)",572,2,142,1.04,0.48,45,199,6.4,4.5,1.06,82,26,60,9.8,4.4
"83",20,"EAS",30,"Jackson, TN",498,1,180,1.13,0.55,47,263,5.9,4.3,1.18,84,33,75.5,8.6,4.2
"83",20,"EAS",30,"Jackson, TN",498,2,191,1.12,0.56,49,267,5.8,4.6,1.15,85,32,76.5,9,4.8
"83",20,"EAS",30,"Jackson, TN",532,1,149,1.08,0.54,49,209,5.4,3.8,1.09,83,26,76,9,3.9
"83",20,"EAS",30,"Jackson, TN",532,2,135,1.06,0.51,47,187,5.7,4,1.05,82,25,76.5,8.8,4.1
"83",20,"EAS",30,"Jackson, TN",574,1,154,1.1,0.53,47,217,5.7,4.3,1.12,82,25,77,9.2,4.4
"83",20,"EAS",30,"Jackson, TN",574,2,148,1.07,0.52,47,204,5.5,4.6,1.11,83,26,75.5,9.8,4.5
"83",20,"EAS",30,"Jackson, TN",80,1,147,1.1,0.52,47,210,6.2,4.7,1.18,85,28,75,9.6,4.7
"83",20,"EAS",30,"Jackson, TN",80,2,148,1.09,0.52,47,205,6.5,4.5,1.13,83,28,74,9.6,4.6
"83",20,"EAS",30,"Jackson, TN",681,1,140,1.07,0.55,50,195,5.7,4.2,1.07,82,24,75.5,10,4.2
"83",20,"EAS",30,"Jackson, TN",681,2,140,1.05,0.53,49,200,5.5,4.4,1.06,82,24,75.5,9.6,4.5
"83",20,"EAS",30,"Jackson, TN",468,1,159,1.19,0.6,49,216,5.6,4.2,1.22,82,29,74,9.6,4.2
"83",20,"EAS",30,"Jackson, TN",468,2,151,1.14,0.59,51,204,6,4.5,1.17,83,27,73.5,8.8,4.5
"83",20,"EAS",30,"Jackson, TN",570,1,153,1.17,0.59,49,220,5.8,4.2,1.2,83,26,74,9.6,4.3
"83",20,"EAS",30,"Jackson, TN",570,2,149,1.15,0.58,49,197,5.9,4.3,1.16,83,25,75,9.6,4.3
"83",20,"EAS",30,"Jackson, TN",603,1,159,1.12,0.55,48,206,5.5,4.6,1.13,82,28,74,9.6,4.8
"83",20,"EAS",30,"Jackson, TN",603,2,156,1.12,0.57,50,199,5.4,4.5,1.16,85,24,76,10,4.6
"83",20,"EAS",30,"Jackson, TN",688,1,141,1.11,0.56,49,194,6.9,4.9,1.13,85,26,73.5,10,5
"83",20,"EAS",30,"Jackson, TN",688,2,136,1.08,0.55,49,184,6.9,4.8,1.07,84,24,75,10,4.8
"83",20,"EAS",30,"Jackson, TN",649,1,164,1.1,0.56,50,263,6.6,4.7,1.1,83,28,75,8.8,4.3
"83",20,"EAS",30,"Jackson, TN",649,2,168,1.12,0.56,49,251,6.7,4.6,1.17,84,29,76,9.6,4.6
"83",20,"EAS",30,"Jackson, TN",684,1,155,1.18,0.61,51,221,6.6,5,1.22,86,27,75,9.4,5
"83",20,"EAS",30,"Jackson, TN",684,2,155,1.14,0.58,50,223,6.4,5.1,1.21,84,27,75.5,9.6,5.2
"83",20,"EAS",30,"Jackson, TN",450,1,154,1.09,0.53,48,204,5.9,4,1.1,83,23,75,9.2,4
"83",20,"EAS",30,"Jackson, TN",450,2,147,1.11,0.56,50,205,6.3,4.1,1.12,83,25,75.5,9,4
"83",20,"EAS",30,"Jackson, TN",593,1,166,1.15,0.58,50,218,5.6,4.3,1.17,83,27,75,9.4,4.2
"83",20,"EAS",30,"Jackson, TN",593,2,172,1.14,0.59,51,219,5.6,4.4,1.18,84,30,73.5,9.4,4.5
"83",20,"EAS",30,"Jackson, TN",611,1,141,1.13,0.55,48,198,6.1,4.5,1.19,84,27,75,9.4,4.6
"83",20,"EAS",30,"Jackson, TN",611,2,137,1.12,0.56,49,202,6.4,4.8,1.18,83,24,76,9.2,4.9
"83",20,"EAS",30,"Jackson, TN",575,1,137,1.09,0.53,47,197,5.4,5.2,1.14,82,27,73,9.6,5
"83",20,"EAS",30,"Jackson, TN",575,2,145,1.12,0.56,49,192,5.4,4.7,1.13,84,23,73.5,9.2,4.6
"83",20,"EAS",33,"Auburn, AL",498,1,172,1.1,0.54,48,244,5.3,4.6,1.16,83,27,79.5,8.4,4.2
"83",20,"EAS",33,"Auburn, AL",498,2,158,0.97,0.46,46,224,6.1,5.1,0.97,81,31,76.5,8.6,4.8
"83",20,"EAS",33,"Auburn, AL",532,1,131,1.03,0.49,47,168,6.1,4.5,1.03,82,24,79.5,8.2,3.8
"83",20,"EAS",33,"Auburn, AL",532,2,129,1.01,0.47,45,169,5.4,4.5,1.05,82,24,76,9,4.6
"83",20,"EAS",33,"Auburn, AL",574,1,144,1.06,0.5,46,216,5.2,5.3,1.12,82,25,77,8.2,4.8
"83",20,"EAS",33,"Auburn, AL",574,2,136,1.06,0.5,46,204,5.8,4.9,1,80,25,77,8.4,4.6
"83",20,"EAS",33,"Auburn, AL",80,1,133,1.05,0.51,47,194,6,5.1,1.08,84,28,78.5,8.6,4.8
"83",20,"EAS",33,"Auburn, AL",80,2,116,1.01,0.49,47,179,6.3,5.2,1.02,82,25,75.5,8.8,4.9
"83",20,"EAS",33,"Auburn, AL",681,1,134,1.05,0.49,45,194,5.6,5,1.07,82,28,77,8.8,5
"83",20,"EAS",33,"Auburn, AL",681,2,130,0.99,0.48,47,191,5.6,4.8,1.07,81,26,77.5,9.2,4.8
"83",20,"EAS",33,"Auburn, AL",468,1,145,1.1,0.5,45,195,5.7,4.9,1.12,80,26,76.5,8.6,4.8
"83",20,"EAS",33,"Auburn, AL",468,2,141,1.09,0.51,46,200,6,4.9,1.13,82,29,76.5,8.8,4.7
"83",20,"EAS",33,"Auburn, AL",570,1,144,1.06,0.51,47,199,6,4.7,1.09,84,29,78.5,8.4,4.4
"83",20,"EAS",33,"Auburn, AL",570,2,136,1.06,0.52,49,199,5.7,4.9,1.08,82,28,77.5,8.2,4.7
